"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cauliflowers [114221831]","Pounds","254","units","0","v73297","14.2.6","8200","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cauliflowers [114221831]","Pounds","254","units","0","v73297","14.2.6","","F","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cauliflowers [114221831]","Pounds","254","units","0","v73297","14.2.6","","x","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cauliflowers [114221831]","Pounds","254","units","0","v73297","14.2.6","10200","E","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cauliflowers [114221831]","Pounds","254","units","0","v73297","14.2.6","7300","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cauliflowers [114221831]","Pounds","254","units","0","v73297","14.2.6","8700","","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cauliflowers [114221831]","Pounds","254","units","0","v73297","14.2.6","9300","E","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cauliflowers [114221831]","Pounds","254","units","0","v73297","14.2.6","9500","E","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cauliflowers [114221831]","Pounds","254","units","0","v73297","14.2.6","10800","","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cauliflowers [114221831]","Pounds","254","units","0","v73297","14.2.6","4500","E","","t","0"
"1940","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","9600","","","t","0"
"1941","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","10900","","","t","0"
"1942","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","8000","","","t","0"
"1943","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","11300","","","t","0"
"1944","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","8600","","","t","0"
"1945","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","7700","","","t","0"
"1946","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","7000","","","t","0"
"1947","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","7900","","","t","0"
"1948","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","7000","","","t","0"
"1949","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","8100","","","t","0"
"1950","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","8000","","","t","0"
"1951","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","7800","","","t","0"
"1952","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","8000","","","t","0"
"1953","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","7600","","","t","0"
"1954","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","6200","","","t","0"
"1955","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","7400","","","t","0"
"1956","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","6600","","","t","0"
"1957","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","12400","","","t","0"
"1958","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","14300","","","t","0"
"1959","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","20900","","","t","0"
"1960","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","21700","","","t","0"
"1961","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","23600","","","t","0"
"1962","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","22500","","","t","0"
"1963","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","34600","","","t","0"
"1964","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","31000","","","t","0"
"1965","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","28200","","","t","0"
"1966","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","30600","","","t","0"
"1967","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","31800","","","t","0"
"1968","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","32500","","","t","0"
"1969","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","31900","","","t","0"
"1970","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","33600","","","t","0"
"1971","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","29700","","","t","0"
"1972","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","27500","","","t","0"
"1973","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","39600","","","t","0"
"1974","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","33000","","","t","0"
"1975","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","32100","","","t","0"
"1976","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","28000","","","t","0"
"1977","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","36400","","","t","0"
"1978","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","35500","","","t","0"
"1979","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","56400","","","t","0"
"1980","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","51300","","","t","0"
"1981","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","46500","","","t","0"
"1982","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","51300","","","t","0"
"1983","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","50600","","","t","0"
"1984","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","51600","","","t","0"
"1985","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","41500","","","t","0"
"1986","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","45500","","","t","0"
"1987","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","39500","","","t","0"
"1988","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","42500","","","t","0"
"1989","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","41400","","","t","0"
"1990","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","37500","","","t","0"
"1991","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","39700","","","t","0"
"1992","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","34800","","","t","0"
"1993","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","38200","","","t","0"
"1994","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","37200","","","t","0"
"1995","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","38700","","","t","0"
"1996","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","48500","","","t","0"
"1997","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","55500","","","t","0"
"1998","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","14900","","","t","0"
"1999","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","20400","","","t","0"
"2000","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","","x","","t","0"
"2001","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","","x","","t","0"
"2002","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","","x","","t","0"
"2003","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","16700","","","t","0"
"2004","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","","x","","t","0"
"2005","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","32500","","","t","0"
"2006","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","27500","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","23000","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","19500","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh celery [114221331]","Pounds","254","units","0","v73369","14.2.7","","x","","t","0"
