"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1945","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6700","","","t","0"
"1946","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","9000","","","t","0"
"1947","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","9700","","","t","0"
"1948","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","8600","","","t","0"
"1949","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6200","","","t","0"
"1950","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","8600","","","t","0"
"1951","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","7900","","","t","0"
"1952","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","0","","","t","0"
"1953","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","0","","","t","0"
"1954","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","0","","","t","0"
"1955","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","7300","","","t","0"
"1956","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","7700","","","t","0"
"1957","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","8100","","","t","0"
"1958","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","7800","","","t","0"
"1959","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6400","","","t","0"
"1960","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5700","","","t","0"
"1961","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","7400","","","t","0"
"1962","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6000","","","t","0"
"1963","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","8500","","","t","0"
"1964","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6600","","","t","0"
"1965","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6800","","","t","0"
"1966","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6400","","","t","0"
"1967","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5700","","","t","0"
"1968","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5900","","","t","0"
"1969","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6600","","","t","0"
"1970","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6300","","","t","0"
"1971","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","4700","","","t","0"
"1972","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5100","","","t","0"
"1973","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6400","","","t","0"
"1974","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","7900","","","t","0"
"1975","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6700","","","t","0"
"1976","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5100","","","t","0"
"1977","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6800","","","t","0"
"1978","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","8400","","","t","0"
"1979","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","7800","","","t","0"
"1980","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","4600","","","t","0"
"1981","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5900","","","t","0"
"1982","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5800","","","t","0"
"1983","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6100","","","t","0"
"1984","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6300","","","t","0"
"1985","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5900","","","t","0"
"1986","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6100","","","t","0"
"1987","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6500","","","t","0"
"1988","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5900","","","t","0"
"1989","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6200","","","t","0"
"1990","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6300","","","t","0"
"1991","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6100","","","t","0"
"1992","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6200","","","t","0"
"1993","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6000","","","t","0"
"1994","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6500","","","t","0"
"1995","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","7100","","","t","0"
"1996","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5900","","","t","0"
"1997","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5100","","","t","0"
"1998","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6600","","","t","0"
"1999","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5100","","","t","0"
"2000","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5400","","","t","0"
"2001","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6600","","","t","0"
"2002","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6500","","","t","0"
"2003","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6500","","","t","0"
"2004","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6100","","","t","0"
"2005","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6600","","","t","0"
"2006","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","8100","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","8200","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","7000","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5400","","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","4900","","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5400","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","5300","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6400","","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","6900","","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green and wax beans [114221621]","Pounds","254","units","0","v72911","14.2.2","7000","","","t","0"
