x,y,ID,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,MAX_TEMPERATURE,LOCAL_MONTH,MAX_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,PROVINCE_CODE,TOTAL_RAIN_FLAG,LOCAL_YEAR,LOCAL_DATE,SPEED_MAX_GUST_FLAG,SPEED_MAX_GUST,LOCAL_DAY,TOTAL_PRECIPITATION,SNOW_ON_GROUND,MEAN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,TOTAL_RAIN,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION_FLAG,HEATING_DEGREE_DAYS,STATION_NAME,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG
-120.74027777777778,56.23833333333334,1183001.2014.9.9,,,,,1183001,3.5,9,,,BC,,2014,2014-09-09 00:00:00,,32,9,0.2,0,,1.2,,0,0.2,0,,,,35,,16.8,FORT ST. JOHN A,-1.1,
-120.74027777777778,56.23833333333334,1183001.2014.9.10,,,,,1183001,8.2,9,,,BC,,2014,2014-09-10 00:00:00,,33,10,0,,,2.2,,0,0,0,T,,,16,T,15.8,FORT ST. JOHN A,-3.9,
-120.74027777777778,56.23833333333334,1183001.2014.9.11,,,,,1183001,16.8,9,,,BC,,2014,2014-09-11 00:00:00,,52,11,0,,,7.1,,0,0,0,,,,23,,10.9,FORT ST. JOHN A,-2.6,
-120.74027777777778,56.23833333333334,1183001.2014.9.12,,,,,1183001,14.3,9,,,BC,,2014,2014-09-12 00:00:00,,0,12,1,,,9.2,,0,0,1,,,,0,,8.8,FORT ST. JOHN A,4.1,
-120.74027777777778,56.23833333333334,1183001.2014.9.13,,,,,1183001,18.6,9,,,BC,,2014,2014-09-13 00:00:00,,0,13,0,,,10.4,,0,0,0,,,,0,,7.6,FORT ST. JOHN A,2.1,
-120.74027777777778,56.23833333333334,1183001.2014.9.14,,,,,1183001,21,9,,,BC,,2014,2014-09-14 00:00:00,,0,14,0,,,13.2,,0,0,0,,,,0,,4.8,FORT ST. JOHN A,5.4,
-120.74027777777778,56.23833333333334,1183001.2014.9.15,,,,,1183001,24.2,9,,,BC,M,2014,2014-09-15 00:00:00,,0,15,,,,13.8,,0,,,M,,,0,M,4.2,FORT ST. JOHN A,3.3,
-120.74027777777778,56.23833333333334,1183001.2014.9.16,,,,,1183001,24,9,,,BC,,2014,2014-09-16 00:00:00,,0,16,0,,,15.3,,0,0,0,,,,0,,2.7,FORT ST. JOHN A,6.6,
-120.74027777777778,56.23833333333334,1183001.2014.9.17,,,,,1183001,23,9,,,BC,,2014,2014-09-17 00:00:00,,37,17,0,,,15.2,,0,0,0,,,,23,,2.8,FORT ST. JOHN A,7.3,
-120.74027777777778,56.23833333333334,1183001.2014.9.18,,,,,1183001,19,9,,,BC,T,2014,2014-09-18 00:00:00,,43,18,0,,,11.5,,0,0,0,,,,23,T,6.5,FORT ST. JOHN A,3.9,
-120.74027777777778,56.23833333333334,1183001.2014.9.19,,,,,1183001,19.2,9,,,BC,,2014,2014-09-19 00:00:00,,72,19,0,,,14.9,,0,0,0,,,,25,,3.1,FORT ST. JOHN A,10.5,
-120.74027777777778,56.23833333333334,1183001.2014.9.20,,,,,1183001,19.3,9,,,BC,T,2014,2014-09-20 00:00:00,,54,20,0,,,13.3,,0,0,0,,,,23,T,4.7,FORT ST. JOHN A,7.2,
-120.74027777777778,56.23833333333334,1183001.2014.9.21,,,,,1183001,26.8,9,,,BC,,2014,2014-09-21 00:00:00,,35,21,0,,,18.8,,0.8,0,0,,,,23,,0,FORT ST. JOHN A,10.8,
-120.74027777777778,56.23833333333334,1183001.2014.9.22,,,,,1183001,22.9,9,,,BC,,2014,2014-09-22 00:00:00,,50,22,0,,,17.4,,0,0,0,,,,21,,0.6,FORT ST. JOHN A,11.8,
-120.74027777777778,56.23833333333334,1183001.2014.9.23,,,,,1183001,18.9,9,,,BC,,2014,2014-09-23 00:00:00,,0,23,0,,,11.7,,0,0,0,,,,0,,6.3,FORT ST. JOHN A,4.5,
-120.74027777777778,56.23833333333334,1183001.2014.9.24,,,,,1183001,12.1,9,,,BC,,2014,2014-09-24 00:00:00,,0,24,11.8,,,9.4,,0,0,11.8,,,,0,,8.6,FORT ST. JOHN A,6.7,
-120.74027777777778,56.23833333333334,1183001.2014.9.25,,,,,1183001,9.7,9,,,BC,,2014,2014-09-25 00:00:00,,0,25,0.8,,,7.5,,0,0,0.8,,,,0,,10.5,FORT ST. JOHN A,5.2,
-120.74027777777778,56.23833333333334,1183001.2014.9.26,,,,,1183001,7.9,9,,,BC,,2014,2014-09-26 00:00:00,,0,26,2.7,,,6.4,,0,0,2.7,,,,0,,11.6,FORT ST. JOHN A,4.8,
-120.74027777777778,56.23833333333334,1183001.2014.9.27,,,,,1183001,6.3,9,,,BC,T,2014,2014-09-27 00:00:00,,37,27,0,,,4.3,,0,0,0,,,,14,T,13.7,FORT ST. JOHN A,2.3,
-120.74027777777778,56.23833333333334,1183001.2014.9.28,,,,,1183001,19.9,9,,,BC,,2014,2014-09-28 00:00:00,,32,28,0,,,11.7,,0,0,0,,,,12,,6.3,FORT ST. JOHN A,3.4,
-120.74027777777778,56.23833333333334,1183001.2014.9.29,,,,,1183001,18.9,9,,,BC,,2014,2014-09-29 00:00:00,,41,29,0,,,12.9,,0,0,0,,,,27,,5.1,FORT ST. JOHN A,6.9,
-120.74027777777778,56.23833333333334,1183001.2014.9.30,,,,,1183001,15.7,9,,,BC,T,2014,2014-09-30 00:00:00,,44,30,0,,,10.8,,0,0,0,,,,25,T,7.2,FORT ST. JOHN A,5.9,
-120.74027777777778,56.23833333333334,1183001.2014.10.1,,,,,1183001,10.5,10,,,BC,,2014,2014-10-01 00:00:00,,54,1,0.8,,,4.1,,0,0,0.8,,,,35,,13.9,FORT ST. JOHN A,-2.4,
-120.74027777777778,56.23833333333334,1183001.2014.10.2,,,,,1183001,8.3,10,,,BC,,2014,2014-10-02 00:00:00,,0,2,0,,,2.9,,0,0,0,,,,0,,15.1,FORT ST. JOHN A,-2.5,
-120.74027777777778,56.23833333333334,1183001.2014.10.3,,,,,1183001,11.7,10,,,BC,,2014,2014-10-03 00:00:00,,43,3,5.2,,,6.4,,0,0,5.2,,,,23,,11.6,FORT ST. JOHN A,1.1,
-120.74027777777778,56.23833333333334,1183001.2014.10.4,,,,,1183001,17.7,10,,,BC,,2014,2014-10-04 00:00:00,,52,4,0,,,12.3,,0,0,0,,,,25,,5.7,FORT ST. JOHN A,6.8,
-120.74027777777778,56.23833333333334,1183001.2014.10.5,,,,,1183001,14,10,,,BC,,2014,2014-10-05 00:00:00,,33,5,0.6,,,11.1,,0,0,0.6,,,,25,,6.9,FORT ST. JOHN A,8.2,
-120.74027777777778,56.23833333333334,1183001.2014.10.6,,,,,1183001,15.6,10,,,BC,,2014,2014-10-06 00:00:00,,50,6,0,,,11.7,,0,0,0,,,,25,,6.3,FORT ST. JOHN A,7.8,
-120.74027777777778,56.23833333333334,1183001.2014.10.7,,,,,1183001,10.4,10,,,BC,,2014,2014-10-07 00:00:00,,0,7,0,,,4.5,,0,0,0,,,,0,,13.5,FORT ST. JOHN A,-1.4,
-120.74027777777778,56.23833333333334,1183001.2014.10.8,,,,,1183001,9.6,10,,,BC,,2014,2014-10-08 00:00:00,,0,8,0,,,3.9,,0,0,0,,,,0,,14.1,FORT ST. JOHN A,-1.9,
-120.74027777777778,56.23833333333334,1183001.2014.10.9,,,,,1183001,15.2,10,,,BC,,2014,2014-10-09 00:00:00,,0,9,0.2,,,7.5,,0,0,0.2,,,,0,,10.5,FORT ST. JOHN A,-0.2,
-120.74027777777778,56.23833333333334,1183001.2014.10.10,,,,,1183001,17.5,10,,,BC,,2014,2014-10-10 00:00:00,,76,10,0,,,11.9,,0,0,0,,,,22,,6.1,FORT ST. JOHN A,6.2,
-120.74027777777778,56.23833333333334,1183001.2014.10.11,,,,,1183001,14.1,10,,,BC,,2014,2014-10-11 00:00:00,,57,11,0,,,11.2,,0,0,0,,,,25,,6.8,FORT ST. JOHN A,8.3,
-120.74027777777778,56.23833333333334,1183001.2014.10.12,,,,,1183001,15.4,10,,,BC,,2014,2014-10-12 00:00:00,,50,12,0,,,10.7,,0,0,0,,,,24,,7.3,FORT ST. JOHN A,6,
-120.74027777777778,56.23833333333334,1183001.2014.10.13,,,,,1183001,11.3,10,,,BC,,2014,2014-10-13 00:00:00,,0,13,3.6,,,6.9,,0,0,3.6,,,,0,,11.1,FORT ST. JOHN A,2.5,
-120.74027777777778,56.23833333333334,1183001.2014.10.14,,,,,1183001,7.4,10,,,BC,,2014,2014-10-14 00:00:00,,0,14,0,,,4.7,,0,0,0,,,,0,,13.3,FORT ST. JOHN A,2,
-120.74027777777778,56.23833333333334,1183001.2014.10.15,,,,,1183001,2,10,,,BC,,2014,2014-10-15 00:00:00,,32,15,2.7,1,,-0.6,,0,2.8,0,,,,36,,18.6,FORT ST. JOHN A,-3.1,
-120.74027777777778,56.23833333333334,1183001.2014.10.16,,,,,1183001,3.3,10,,,BC,,2014,2014-10-16 00:00:00,,0,16,3.2,1,,0.9,,0,3.2,0,,,,0,,17.1,FORT ST. JOHN A,-1.6,
-120.74027777777778,56.23833333333334,1183001.2014.10.17,,,,,1183001,5.3,10,,,BC,,2014,2014-10-17 00:00:00,,0,17,1.8,,,2.9,,0,0,1.8,,,,0,,15.1,FORT ST. JOHN A,0.4,
-120.74027777777778,56.23833333333334,1183001.2014.10.18,,,,,1183001,16,10,,,BC,,2014,2014-10-18 00:00:00,,59,18,0.4,,,10.2,,0,0,0.4,,,,24,,7.8,FORT ST. JOHN A,4.3,
-120.74027777777778,56.23833333333334,1183001.2014.10.19,,,,,1183001,11.4,10,,,BC,,2014,2014-10-19 00:00:00,,0,19,0.8,,,8.7,,0,0,0.8,,,,0,,9.3,FORT ST. JOHN A,6,
-120.74027777777778,56.23833333333334,1183001.2014.10.20,,,,,1183001,13.4,10,,,BC,,2014,2014-10-20 00:00:00,,44,20,0,,,8.8,,0,0,0,,,,21,,9.2,FORT ST. JOHN A,4.2,
-120.74027777777778,56.23833333333334,1183001.2014.10.21,,,,,1183001,13.4,10,,,BC,,2014,2014-10-21 00:00:00,,32,21,0,,,7.4,,0,0,0,,,,20,,10.6,FORT ST. JOHN A,1.3,
-120.74027777777778,56.23833333333334,1183001.2014.10.22,,,,,1183001,12.2,10,,,BC,,2014,2014-10-22 00:00:00,,44,22,0.8,,,7.2,,0,0,0.8,,,,24,,10.8,FORT ST. JOHN A,2.2,
-120.74027777777778,56.23833333333334,1183001.2014.10.23,,,,,1183001,5.6,10,,,BC,,2014,2014-10-23 00:00:00,,44,23,9.5,3,,1.3,,0,9.5,0,,,,35,,16.7,FORT ST. JOHN A,-3.1,
-120.74027777777778,56.23833333333334,1183001.2014.10.24,,,,,1183001,5.9,10,,,BC,,2014,2014-10-24 00:00:00,,0,24,0,3,,1.2,,0,0,0,,,,0,,16.8,FORT ST. JOHN A,-3.6,
-120.74027777777778,56.23833333333334,1183001.2014.10.25,,,,,1183001,1.1,10,,,BC,,2014,2014-10-25 00:00:00,,32,25,4.8,3,,-1.8,,0,5,0,,,,2,,19.8,FORT ST. JOHN A,-4.6,
-120.74027777777778,56.23833333333334,1183001.2014.10.26,,,,,1183001,0.3,10,,,BC,,2014,2014-10-26 00:00:00,,35,26,9.6,5,,-2.3,,0,9.6,0,,,,1,,20.3,FORT ST. JOHN A,-4.9,
-120.74027777777778,56.23833333333334,1183001.2014.10.27,,,,,1183001,-2.2,10,,,BC,,2014,2014-10-27 00:00:00,,0,27,0,14,,-5.3,,0,0,0,,,,0,,23.3,FORT ST. JOHN A,-8.4,
-120.74027777777778,56.23833333333334,1183001.2014.10.28,,,,,1183001,-1.5,10,,,BC,,2014,2014-10-28 00:00:00,,0,28,7.4,13,,-2.6,,0,7.6,0,,,,0,,20.6,FORT ST. JOHN A,-3.6,
-120.74027777777778,56.23833333333334,1183001.2014.10.29,,,,,1183001,0,10,,,BC,,2014,2014-10-29 00:00:00,,0,29,1.5,20,,-1,,0,1.5,0,,,,0,,19,FORT ST. JOHN A,-2,
-120.74027777777778,56.23833333333334,1183001.2014.10.30,,,,,1183001,0.5,10,,,BC,,2014,2014-10-30 00:00:00,,32,30,0,18,,-0.5,,0,0,0,,,,11,,18.5,FORT ST. JOHN A,-1.4,
-120.74027777777778,56.23833333333334,1183001.2014.10.31,,,,,1183001,5,10,,,BC,,2014,2014-10-31 00:00:00,,0,31,0.4,15,,1.1,,0,0,0.4,,,,0,,16.9,FORT ST. JOHN A,-2.9,
-120.74027777777778,56.23833333333334,1183001.2014.11.1,,,,,1183001,5.3,11,,,BC,,2014,2014-11-01 00:00:00,,0,1,0,9,,0.8,,0,0,0,,,,0,,17.2,FORT ST. JOHN A,-3.7,
-120.74027777777778,56.23833333333334,1183001.2014.11.2,,,,,1183001,5.7,11,,,BC,T,2014,2014-11-02 00:00:00,,39,2,0,4,,0.8,,0,0,0,,,,23,T,17.2,FORT ST. JOHN A,-4.1,
-120.74027777777778,56.23833333333334,1183001.2014.11.3,,,,,1183001,2.7,11,,,BC,,2014,2014-11-03 00:00:00,,0,3,2.4,2,,0.1,,0,2.8,0,,,,0,,17.9,FORT ST. JOHN A,-2.5,
-120.74027777777778,56.23833333333334,1183001.2014.11.4,,,,,1183001,6.2,11,,,BC,T,2014,2014-11-04 00:00:00,,33,4,0,3,,1.3,,0,0,0,,,,12,T,16.7,FORT ST. JOHN A,-3.7,
-120.74027777777778,56.23833333333334,1183001.2014.11.5,,,,,1183001,3.1,11,,,BC,,2014,2014-11-05 00:00:00,,33,5,0,3,,1,,0,0,0,T,,,10,T,17,FORT ST. JOHN A,-1.2,
-120.74027777777778,56.23833333333334,1183001.2014.11.6,,,,,1183001,5.8,11,,,BC,,2014,2014-11-06 00:00:00,,52,6,0,3,,-0.2,,0,0,0,,,,34,,18.2,FORT ST. JOHN A,-6.2,
-120.74027777777778,56.23833333333334,1183001.2014.11.7,,,,,1183001,-6.2,11,,,BC,,2014,2014-11-07 00:00:00,,50,7,10.5,4,,-7.8,,0,10.6,0,,,,36,,25.8,FORT ST. JOHN A,-9.4,
-120.74027777777778,56.23833333333334,1183001.2014.11.8,,,,,1183001,-7,11,,,BC,,2014,2014-11-08 00:00:00,,0,8,8,20,,-8.8,,0,8,0,,,,0,,26.8,FORT ST. JOHN A,-10.6,
-120.74027777777778,56.23833333333334,1183001.2014.11.9,,,,,1183001,-7.4,11,,,BC,,2014,2014-11-09 00:00:00,,43,9,1,21,,-9.6,,0,1,0,,,,35,,27.6,FORT ST. JOHN A,-11.7,
-120.74027777777778,56.23833333333334,1183001.2014.11.10,,,,,1183001,-11.5,11,,,BC,,2014,2014-11-10 00:00:00,,44,10,0,,,-16.4,,0,0,0,T,,,36,T,34.4,FORT ST. JOHN A,-21.2,
-120.74027777777778,56.23833333333334,1183001.2014.11.11,,,,,1183001,-16.9,11,,,BC,,2014,2014-11-11 00:00:00,,0,11,0,22,,-20.4,,0,0,0,,,,0,,38.4,FORT ST. JOHN A,-23.9,
-120.74027777777778,56.23833333333334,1183001.2014.11.12,,,,,1183001,-19.2,11,,,BC,,2014,2014-11-12 00:00:00,,0,12,0,22,,-21.4,,0,0,0,T,,,0,T,39.4,FORT ST. JOHN A,-23.6,
-120.74027777777778,56.23833333333334,1183001.2014.11.13,,,,,1183001,-18.4,11,,,BC,,2014,2014-11-13 00:00:00,,0,13,0,17,,-20.7,,0,0,0,,,,0,,38.7,FORT ST. JOHN A,-23,
-120.74027777777778,56.23833333333334,1183001.2014.11.14,,,,,1183001,-13.6,11,,,BC,,2014,2014-11-14 00:00:00,,0,14,0,17,,-18.4,,0,0,0,,,,0,,36.4,FORT ST. JOHN A,-23.2,
-120.74027777777778,56.23833333333334,1183001.2014.11.15,,,,,1183001,-3.2,11,,,BC,M,2014,2014-11-15 00:00:00,,0,15,,,,-11.9,,0,,,M,,,0,M,29.9,FORT ST. JOHN A,-20.5,
-120.74027777777778,56.23833333333334,1183001.2014.11.16,,,,,1183001,-5.6,11,,,BC,,2014,2014-11-16 00:00:00,,0,16,0,16,,-9.9,,0,0,0,,,,0,,27.9,FORT ST. JOHN A,-14.2,
-120.74027777777778,56.23833333333334,1183001.2014.11.17,,,,,1183001,0.4,11,,,BC,,2014,2014-11-17 00:00:00,,32,17,0,15,,-8.6,,0,0,0,,,,26,,26.6,FORT ST. JOHN A,-17.5,
-120.74027777777778,56.23833333333334,1183001.2014.11.18,,,,,1183001,-2.7,11,,,BC,,2014,2014-11-18 00:00:00,,0,18,0,15,,-6.6,,0,0,0,,,,0,,24.6,FORT ST. JOHN A,-10.4,
-120.74027777777778,56.23833333333334,1183001.2014.11.19,,,,,1183001,-3.6,11,,,BC,,2014,2014-11-19 00:00:00,,32,19,0,14,,-4.9,,0,0,0,,,,13,,22.9,FORT ST. JOHN A,-6.1,
-120.74027777777778,56.23833333333334,1183001.2014.11.20,,,,,1183001,4.6,11,,,BC,,2014,2014-11-20 00:00:00,,43,20,0.6,13,,-0.6,,0,0,0.6,,,,23,,18.6,FORT ST. JOHN A,-5.7,
-120.74027777777778,56.23833333333334,1183001.2014.11.21,,,,,1183001,1.5,11,,,BC,,2014,2014-11-21 00:00:00,,0,21,12.2,9,,-2.7,,0,12.2,0,,,,0,,20.7,FORT ST. JOHN A,-6.8,
-120.74027777777778,56.23833333333334,1183001.2014.11.22,,,,,1183001,-6.8,11,,,BC,,2014,2014-11-22 00:00:00,,43,22,9.8,22,,-12.2,,0,9.8,0,,,,35,,30.2,FORT ST. JOHN A,-17.5,
-120.74027777777778,56.23833333333334,1183001.2014.11.23,,,,,1183001,-13.5,11,,,BC,,2014,2014-11-23 00:00:00,,0,23,0,24,,-15.6,,0,0,0,,,,0,,33.6,FORT ST. JOHN A,-17.7,
-120.74027777777778,56.23833333333334,1183001.2014.11.24,,,,,1183001,-10.4,11,,,BC,,2014,2014-11-24 00:00:00,,43,24,5.4,24,,-15.2,,0,5.4,0,,,,35,,33.2,FORT ST. JOHN A,-20,
-120.74027777777778,56.23833333333334,1183001.2014.11.25,,,,,1183001,-12.6,11,,,BC,,2014,2014-11-25 00:00:00,,46,25,0,28,,-14.6,,0,0,0,T,,,35,T,32.6,FORT ST. JOHN A,-16.6,
-120.74027777777778,56.23833333333334,1183001.2014.11.26,,,,,1183001,-10.3,11,,,BC,,2014,2014-11-26 00:00:00,,48,26,0,28,,-14.4,,0,0,0,T,,,36,T,32.4,FORT ST. JOHN A,-18.5,
-120.74027777777778,56.23833333333334,1183001.2014.11.27,,,,,1183001,-15.1,11,,,BC,,2014,2014-11-27 00:00:00,,37,27,3.6,26,,-18.2,,0,4,0,,,,35,,36.2,FORT ST. JOHN A,-21.3,
-120.74027777777778,56.23833333333334,1183001.2014.11.28,,,,,1183001,-21.3,11,,,BC,,2014,2014-11-28 00:00:00,,41,28,2.8,26,,-25.4,,0,2.8,0,,,,36,,43.4,FORT ST. JOHN A,-29.5,
-120.74027777777778,56.23833333333334,1183001.2014.11.29,,,,,1183001,-23.2,11,,,BC,,2014,2014-11-29 00:00:00,,0,29,0,25,,-27.2,,0,0,0,,,,0,,45.2,FORT ST. JOHN A,-31.2,
-120.74027777777778,56.23833333333334,1183001.2014.11.30,,,,,1183001,-16,11,,,BC,,2014,2014-11-30 00:00:00,,0,30,0,25,,-23.2,,0,0,0,,,,0,,41.2,FORT ST. JOHN A,-30.3,
-120.74027777777778,56.23833333333334,1183001.2014.12.1,,,,,1183001,-12.9,12,,,BC,T,2014,2014-12-01 00:00:00,,0,1,0,23,,-17.6,,0,0,0,,,,0,T,35.6,FORT ST. JOHN A,-22.2,
-120.74027777777778,56.23833333333334,1183001.2014.12.2,,,,,1183001,-13.9,12,,,BC,,2014,2014-12-02 00:00:00,,0,2,0,23,,-19.4,,0,0,0,,,,0,,37.4,FORT ST. JOHN A,-24.9,
-120.74027777777778,56.23833333333334,1183001.2014.12.3,,,,,1183001,-0.8,12,,,BC,,2014,2014-12-03 00:00:00,,44,3,0,,,-8.8,,0,0,0,,,,23,,26.8,FORT ST. JOHN A,-16.8,
-120.74027777777778,56.23833333333334,1183001.2014.12.4,,,,,1183001,-4.4,12,,,BC,,2014,2014-12-04 00:00:00,,0,4,0,,,-9.9,,0,0,0,,,,0,,27.9,FORT ST. JOHN A,-15.4,
-120.74027777777778,56.23833333333334,1183001.2014.12.5,,,,,1183001,-12.9,12,,,BC,,2014,2014-12-05 00:00:00,,0,5,0,22,,-17,,0,0,0,,,,0,,35,FORT ST. JOHN A,-21.1,
-120.74027777777778,56.23833333333334,1183001.2014.12.6,,,,,1183001,-16,12,,,BC,,2014,2014-12-06 00:00:00,,0,6,5.6,22,,-17.6,,0,6,0,,,,0,,35.6,FORT ST. JOHN A,-19.1,
-120.74027777777778,56.23833333333334,1183001.2014.12.7,,,,,1183001,-15.5,12,,,BC,,2014,2014-12-07 00:00:00,,0,7,0,27,,-18.4,,0,0,0,T,,,0,T,36.4,FORT ST. JOHN A,-21.3,
-120.74027777777778,56.23833333333334,1183001.2014.12.8,,,,,1183001,-7.8,12,,,BC,,2014,2014-12-08 00:00:00,,35,8,0,27,,-12.6,,0,0,0,,,,12,,30.6,FORT ST. JOHN A,-17.3,
-120.74027777777778,56.23833333333334,1183001.2014.12.9,,,,,1183001,1.9,12,,,BC,T,2014,2014-12-09 00:00:00,,0,9,0,27,,-4,,0,0,0,,,,0,T,22,FORT ST. JOHN A,-9.9,
-120.74027777777778,56.23833333333334,1183001.2014.12.10,,,,,1183001,5.4,12,,,BC,,2014,2014-12-10 00:00:00,,54,10,0.2,21,,-3.1,,0,0,0.2,,,,22,,21.1,FORT ST. JOHN A,-11.6,
-120.74027777777778,56.23833333333334,1183001.2014.12.11,,,,,1183001,-11.6,12,,,BC,,2014,2014-12-11 00:00:00,,48,11,9.8,25,,-14.2,,0,8.6,1.2,,,,36,,32.2,FORT ST. JOHN A,-16.7,
-120.74027777777778,56.23833333333334,1183001.2014.12.12,,,,,1183001,-10.8,12,,,BC,,2014,2014-12-12 00:00:00,,0,12,4.8,32,,-13.6,,0,5,0,,,,0,,31.6,FORT ST. JOHN A,-16.4,
-120.74027777777778,56.23833333333334,1183001.2014.12.13,,,,,1183001,-2.5,12,,,BC,,2014,2014-12-13 00:00:00,,0,13,0,34,,-9.6,,0,0,0,,,,0,,27.6,FORT ST. JOHN A,-16.6,
-120.74027777777778,56.23833333333334,1183001.2014.12.14,,,,,1183001,-3.8,12,,,BC,,2014,2014-12-14 00:00:00,,0,14,0,,,-11.6,,0,0,0,,,,0,,29.6,FORT ST. JOHN A,-19.3,
-120.74027777777778,56.23833333333334,1183001.2014.12.15,,,,,1183001,-13.9,12,,,BC,,2014,2014-12-15 00:00:00,,0,15,0,34,,-16.9,,0,0,0,,,,0,,34.9,FORT ST. JOHN A,-19.9,
-120.74027777777778,56.23833333333334,1183001.2014.12.16,,,,,1183001,-16.4,12,,,BC,,2014,2014-12-16 00:00:00,,0,16,0,34,,-19.3,,0,0,0,,,,0,,37.3,FORT ST. JOHN A,-22.1,
-120.74027777777778,56.23833333333334,1183001.2014.12.17,,,,,1183001,-13.1,12,,,BC,,2014,2014-12-17 00:00:00,,0,17,0,,,-16,,0,0,0,,,,0,,34,FORT ST. JOHN A,-18.8,
-120.74027777777778,56.23833333333334,1183001.2014.12.18,,,,,1183001,-8.3,12,,,BC,,2014,2014-12-18 00:00:00,,0,18,0,30,,-12.9,,0,0,0,,,,0,,30.9,FORT ST. JOHN A,-17.5,
-120.74027777777778,56.23833333333334,1183001.2014.12.19,,,,,1183001,-7.7,12,,,BC,,2014,2014-12-19 00:00:00,,0,19,0,29,,-10.1,,0,0,0,T,,,0,T,28.1,FORT ST. JOHN A,-12.4,
-120.74027777777778,56.23833333333334,1183001.2014.12.20,,,,,1183001,-6.6,12,,,BC,,2014,2014-12-20 00:00:00,,0,20,0,29,,-9.3,,0,0,0,T,,,0,T,27.3,FORT ST. JOHN A,-11.9,
-120.74027777777778,56.23833333333334,1183001.2014.12.21,,,,,1183001,-6.6,12,,,BC,,2014,2014-12-21 00:00:00,,39,21,0,28,,-10.8,,0,0,0,,,,36,,28.8,FORT ST. JOHN A,-15,
-120.74027777777778,56.23833333333334,1183001.2014.12.22,,,,,1183001,-1.6,12,,,BC,,2014,2014-12-22 00:00:00,,0,22,0,28,,-9.9,,0,0,0,,,,0,,27.9,FORT ST. JOHN A,-18.2,
-120.74027777777778,56.23833333333334,1183001.2014.12.23,,,,,1183001,-3.2,12,,,BC,,2014,2014-12-23 00:00:00,,0,23,1,26,,-5.7,,0,1.4,0,,,,0,,23.7,FORT ST. JOHN A,-8.2,
-120.74027777777778,56.23833333333334,1183001.2014.12.24,,,,,1183001,-5.7,12,,,BC,,2014,2014-12-24 00:00:00,,39,24,6,28,,-8.9,,0,6.2,0,,,,36,,26.9,FORT ST. JOHN A,-12.1,
-120.74027777777778,56.23833333333334,1183001.2014.12.25,,,,,1183001,-9.8,12,,,BC,,2014,2014-12-25 00:00:00,,0,25,1.2,31,,-13.4,,0,1.4,0,,,,0,,31.4,FORT ST. JOHN A,-17,
-120.74027777777778,56.23833333333334,1183001.2014.12.26,,,,,1183001,-9.7,12,,,BC,,2014,2014-12-26 00:00:00,,0,26,0,31,,-15.3,,0,0,0,,,,0,,33.3,FORT ST. JOHN A,-20.9,
-120.74027777777778,56.23833333333334,1183001.2014.12.27,,,,,1183001,-11.2,12,,,BC,,2014,2014-12-27 00:00:00,,39,27,1.2,31,,-15.5,,0,1.2,0,,,,34,,33.5,FORT ST. JOHN A,-19.8,
-120.74027777777778,56.23833333333334,1183001.2014.12.28,,,,,1183001,-13.2,12,,,BC,,2014,2014-12-28 00:00:00,,61,28,3.4,35,,-16.5,,0,3.4,0,,,,35,,34.5,FORT ST. JOHN A,-19.8,
-120.74027777777778,56.23833333333334,1183001.2014.12.29,,,,,1183001,-18.7,12,,,BC,,2014,2014-12-29 00:00:00,,0,29,0,35,,-21.5,,0,0,0,,,,0,,39.5,FORT ST. JOHN A,-24.3,
-120.74027777777778,56.23833333333334,1183001.2014.12.30,,,,,1183001,-4.8,12,,,BC,,2014,2014-12-30 00:00:00,,43,30,0,35,,-14.1,,0,0,0,,,,24,,32.1,FORT ST. JOHN A,-23.4,
-120.74027777777778,56.23833333333334,1183001.2014.12.31,,,,,1183001,1.5,12,,,BC,,2014,2014-12-31 00:00:00,,56,31,0,35,,-3.5,,0,0,0,,,,25,,21.5,FORT ST. JOHN A,-8.5,
-120.74027777777778,56.23833333333334,1183001.2015.1.1,,,,,1183001,0,1,,,BC,,2015,2015-01-01 00:00:00,,48,1,19.6,32,,-6.7,,0,19.6,0,,,,36,,24.7,FORT ST. JOHN A,-13.3,
-120.74027777777778,56.23833333333334,1183001.2015.1.2,,,,,1183001,-13.1,1,,,BC,,2015,2015-01-02 00:00:00,,48,2,13.8,55,,-18.3,,0,14,0.2,,,,36,,36.3,FORT ST. JOHN A,-23.5,
-120.74027777777778,56.23833333333334,1183001.2015.1.3,,,,,1183001,-22.6,1,,,BC,,2015,2015-01-03 00:00:00,,0,3,0.2,62,,-24.9,,0,0.2,0,,,,0,,42.9,FORT ST. JOHN A,-27.2,
