x,y,LOCAL_DAY,PROVINCE_CODE,CLIMATE_IDENTIFIER,MIN_TEMPERATURE_FLAG,ID,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,DIRECTION_MAX_GUST,MAX_TEMPERATURE,LOCAL_YEAR,TOTAL_PRECIPITATION,LOCAL_DATE,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,SPEED_MAX_GUST,MEAN_TEMPERATURE,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,LOCAL_MONTH,STATION_NAME,MIN_TEMPERATURE,SNOW_ON_GROUND
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2015.6.18,,0,,,2.6,35,21.3,2015,2.6,2015-06-18 00:00:00,,0,,,4.2,,,39,13.8,,,,,,,6,FORT NELSON A,6.2,
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2015.6.19,,0,,,0,0,22.1,2015,0,2015-06-19 00:00:00,,0,,,2.4,,,0,15.6,,,,,,,6,FORT NELSON A,9.1,
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2015.6.20,,0,,,0,25,25.3,2015,0,2015-06-20 00:00:00,,0,,,1.8,,,33,16.2,,,,,,,6,FORT NELSON A,7.1,
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2015.6.21,,0,,,0,35,21.4,2015,0,2015-06-21 00:00:00,,0,,,2.1,,,32,15.9,,,,,,,6,FORT NELSON A,10.4,
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2015.6.22,,0,,,0,0,25.6,2015,0,2015-06-22 00:00:00,,0,,,0.5,,,0,17.5,,,,,,,6,FORT NELSON A,9.4,
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2015.6.23,T,0,,,0,25,27.3,2015,0,2015-06-23 00:00:00,,0.5,,,0,,,33,18.5,T,,,,,,6,FORT NELSON A,9.7,
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2015.6.24,,0,,,0,8,28.4,2015,0,2015-06-24 00:00:00,,2.3,,,0,,,37,20.3,,,,,,,6,FORT NELSON A,12.2,
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2015.6.25,,0,,,0,22,27.5,2015,0,2015-06-25 00:00:00,,2.2,,,0,,,35,20.2,,,,,,,6,FORT NELSON A,12.8,
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2015.6.26,T,0,,,0,24,28.3,2015,0,2015-06-26 00:00:00,,4.2,,,0,,,52,22.2,T,,,,,,6,FORT NELSON A,16,
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2015.6.27,,0,,,0,0,26.5,2015,0,2015-06-27 00:00:00,,0.5,,,0,,,0,18.5,,,,,,,6,FORT NELSON A,10.4,
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2015.6.28,,0,,,0,0,28.2,2015,0,2015-06-28 00:00:00,,0.5,,,0,,,0,18.5,,,,,,,6,FORT NELSON A,8.8,
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2015.6.29,,0,,,0.2,22,32.6,2015,0.2,2015-06-29 00:00:00,,3.7,,,0,,,56,21.7,,,,,,,6,FORT NELSON A,10.8,
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2015.6.30,M,0,,,,29,27.2,2015,,2015-06-30 00:00:00,,3.2,,,0,,,39,21.2,M,,,,,,6,FORT NELSON A,15.1,
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2015.7.1,,0,,,0,32,29.7,2015,0,2015-07-01 00:00:00,,2.7,,,0,,,37,20.7,,,,,,,7,FORT NELSON A,11.6,
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2015.7.2,,0,,,0.2,31,30.1,2015,0.2,2015-07-02 00:00:00,,4.9,,,0,,,63,22.9,,,,,,,7,FORT NELSON A,15.7,
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2015.7.3,,0,,,0,27,22.5,2015,0,2015-07-03 00:00:00,,0.2,,,0,,,63,18.2,,,,,,,7,FORT NELSON A,13.8,
-122.59694444444445,58.83638888888889,4,BC,1192946,E,1192946.2015.7.4,E,,,M,,,23.8,2015,0.8,2015-07-04 00:00:00,,0,,,0.1,E,,,17.9,M,,E,M,E,M,7,FORT NELSON A,12,
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2015.7.5,,0,,,0,0,26.5,2015,0,2015-07-05 00:00:00,,0,,,0.1,,,0,17.9,,,,,,,7,FORT NELSON A,9.3,
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2015.7.6,,0,,,0,1,18.6,2015,0,2015-07-06 00:00:00,,0,,,3.7,,,48,14.3,,,,,,,7,FORT NELSON A,10,
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2015.7.7,M,0,,,,0,29.9,2015,,2015-07-07 00:00:00,,0.1,,,0,,,0,18.1,M,,,,,,7,FORT NELSON A,6.3,
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2015.7.8,,0,,,0,27,29.6,2015,0,2015-07-08 00:00:00,,4.8,,,0,,,67,22.8,,,,,,,7,FORT NELSON A,15.9,
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2015.7.9,,0,,,4,0,19.3,2015,4,2015-07-09 00:00:00,,0,,,2.9,,,0,15.1,,,,,,,7,FORT NELSON A,10.9,
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2015.7.10,,0,,,0.2,0,23.3,2015,0.2,2015-07-10 00:00:00,,0,,,1.8,,,0,16.2,,,,,,,7,FORT NELSON A,9.1,
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2015.7.11,,0,,,0,0,23,2015,0,2015-07-11 00:00:00,,0,,,0.2,,,0,17.8,,,,,,,7,FORT NELSON A,12.5,
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2015.7.12,,0,,,13.6,0,19.9,2015,13.6,2015-07-12 00:00:00,,0,,,1.3,,,0,16.7,,,,,,,7,FORT NELSON A,13.5,
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2015.7.13,,0,,,0,24,26.1,2015,0,2015-07-13 00:00:00,,0.6,,,0,,,50,18.6,,,,,,,7,FORT NELSON A,11,
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2015.7.14,,0,,,0.2,29,23.6,2015,0.2,2015-07-14 00:00:00,,0,,,0.1,,,37,17.9,,,,,,,7,FORT NELSON A,12.2,
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2015.7.15,,0,,,1.8,29,23.6,2015,1.8,2015-07-15 00:00:00,,0,,,0.7,,,46,17.3,,,,,,,7,FORT NELSON A,11,
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2015.7.16,T,0,,,0,30,24,2015,0,2015-07-16 00:00:00,,0,,,0,,,43,18,T,,,,,,7,FORT NELSON A,12,
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2015.7.17,,0,,,0,27,25.8,2015,0,2015-07-17 00:00:00,,0.3,,,0,,,35,18.3,,,,,,,7,FORT NELSON A,10.7,
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2015.7.18,,0,,,0,31,26.6,2015,0,2015-07-18 00:00:00,,2.5,,,0,,,76,20.5,,,,,,,7,FORT NELSON A,14.3,
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2015.7.19,,0,,,0,34,25,2015,0,2015-07-19 00:00:00,,0,,,0.6,,,46,17.4,,,,,,,7,FORT NELSON A,9.8,
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2015.7.20,,0,,,9.3,0,18.4,2015,9.3,2015-07-20 00:00:00,,0,,,2.2,,,0,15.8,,,,,,,7,FORT NELSON A,13.2,
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2015.7.21,,0,,,29.5,0,14.9,2015,29.5,2015-07-21 00:00:00,,0,,,4.3,,,0,13.7,,,,,,,7,FORT NELSON A,12.5,
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2015.7.22,,0,,,1.1,0,19.3,2015,1.1,2015-07-22 00:00:00,,0,,,2.6,,,0,15.4,,,,,,,7,FORT NELSON A,11.4,
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2015.7.23,,0,,,0,33,22.9,2015,0,2015-07-23 00:00:00,,0,,,2.4,,,35,15.6,,,,,,,7,FORT NELSON A,8.2,
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2015.7.24,,0,,,9.2,0,16.3,2015,9.2,2015-07-24 00:00:00,,0,,,4.9,,,0,13.1,,,,,,,7,FORT NELSON A,9.9,
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2015.7.25,,0,,,1.4,24,20.1,2015,1.4,2015-07-25 00:00:00,,0,,,3.5,,,35,14.5,,,,,,,7,FORT NELSON A,8.9,
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2015.7.26,,0,,,0,0,21.3,2015,0,2015-07-26 00:00:00,,0,,,3,,,0,15,,,,,,,7,FORT NELSON A,8.7,
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2015.7.27,,0,,,5.2,28,23.5,2015,5.2,2015-07-27 00:00:00,,0,,,1.2,,,50,16.8,,,,,,,7,FORT NELSON A,10,
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2015.7.28,,0,,,11.5,19,22.4,2015,11.5,2015-07-28 00:00:00,,0,,,1.2,,,35,16.8,,,,,,,7,FORT NELSON A,11.2,
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2015.7.29,T,0,,,0,25,22.7,2015,0,2015-07-29 00:00:00,,0,,,1.3,,,43,16.7,T,,,,,,7,FORT NELSON A,10.6,
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2015.7.30,,0,,,0,23,22.8,2015,0,2015-07-30 00:00:00,,0,,,2.2,,,32,15.8,,,,,,,7,FORT NELSON A,8.7,
-122.59694444444445,58.83638888888889,31,BC,1192946,,1192946.2015.7.31,,0,,,0,16,23.7,2015,0,2015-07-31 00:00:00,,0,,,2,,,65,16,,,,,,,7,FORT NELSON A,8.3,
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2015.8.1,,0,,,1.4,0,21.8,2015,1.4,2015-08-01 00:00:00,,0,,,1,,,0,17,,,,,,,8,FORT NELSON A,12.1,
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2015.8.2,,0,,,6.2,0,22.3,2015,6.2,2015-08-02 00:00:00,,0,,,1.4,,,0,16.6,,,,,,,8,FORT NELSON A,10.8,
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2015.8.3,,0,,,10.4,0,17.1,2015,10.4,2015-08-03 00:00:00,,0,,,3.1,,,0,14.9,,,,,,,8,FORT NELSON A,12.6,
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2015.8.4,,0,,,31.1,0,15.6,2015,31.1,2015-08-04 00:00:00,,0,,,3.9,,,0,14.1,,,,,,,8,FORT NELSON A,12.6,
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2015.8.5,,0,,,8.2,12,20.2,2015,8.2,2015-08-05 00:00:00,,0,,,1.5,,,32,16.5,,,,,,,8,FORT NELSON A,12.7,
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2015.8.6,,0,,,0,0,23.6,2015,0,2015-08-06 00:00:00,,0,,,0.4,,,0,17.6,,,,,,,8,FORT NELSON A,11.6,
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2015.8.7,,0,,,11.4,26,25.6,2015,11.4,2015-08-07 00:00:00,,0,,,0,,,37,18,,,,,,,8,FORT NELSON A,10.4,
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2015.8.8,T,0,,,0,0,20.7,2015,0,2015-08-08 00:00:00,,0,,,1.6,,,0,16.4,T,,,,,,8,FORT NELSON A,12,
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2015.8.9,T,0,,,0,0,23.2,2015,0,2015-08-09 00:00:00,,0,,,1.2,,,0,16.8,T,,,,,,8,FORT NELSON A,10.3,
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2015.8.10,,0,,,4,24,24,2015,4,2015-08-10 00:00:00,,0.2,,,0,,,32,18.2,,,,,,,8,FORT NELSON A,12.4,
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2015.8.11,,0,,,0,24,24.3,2015,0,2015-08-11 00:00:00,,0,,,0.3,,,37,17.7,,,,,,,8,FORT NELSON A,11.1,
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2015.8.12,,0,,,0.6,0,24.8,2015,0.6,2015-08-12 00:00:00,,0.6,,,0,,,0,18.6,,,,,,,8,FORT NELSON A,12.3,
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2015.8.13,,0,,,1.6,29,20.4,2015,1.6,2015-08-13 00:00:00,,0,,,2.3,,,37,15.7,,,,,,,8,FORT NELSON A,11,
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2015.8.14,,0,,,0,33,16.4,2015,0,2015-08-14 00:00:00,,0,,,6.3,,,37,11.7,,,,,,,8,FORT NELSON A,6.9,
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2015.8.15,,0,,,0,0,19.8,2015,0,2015-08-15 00:00:00,,0,,,6.2,,,0,11.8,,,,,,,8,FORT NELSON A,3.7,
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2015.8.16,,0,,,0,0,23.5,2015,0,2015-08-16 00:00:00,,0,,,4.4,,,0,13.6,,,,,,,8,FORT NELSON A,3.6,
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2015.8.17,,0,,,0,27,22,2015,0,2015-08-17 00:00:00,,0,,,1.9,,,52,16.1,,,,,,,8,FORT NELSON A,10.1,
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2015.8.18,T,0,,,0,28,24.9,2015,0,2015-08-18 00:00:00,,0,,,1.1,,,46,16.9,T,,,,,,8,FORT NELSON A,8.8,
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2015.8.19,,0,,,3.8,29,20.7,2015,3.8,2015-08-19 00:00:00,,0,,,2.1,,,65,15.9,,,,,,,8,FORT NELSON A,11.1,
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2015.8.20,,0,,,0,33,16,2015,0,2015-08-20 00:00:00,,0,,,5.9,,,37,12.1,,,,,,,8,FORT NELSON A,8.1,
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2015.8.21,,0,,,0,28,17.5,2015,0,2015-08-21 00:00:00,,0,,,6.6,,,35,11.4,,,,,,,8,FORT NELSON A,5.2,
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2015.8.22,,0,,,0.6,0,19.1,2015,0.6,2015-08-22 00:00:00,,0,,,8.1,,,0,9.9,,,,,,,8,FORT NELSON A,0.7,
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2015.8.23,,0,,,3.6,28,18.5,2015,3.6,2015-08-23 00:00:00,,0,,,4.9,,,41,13.1,,,,,,,8,FORT NELSON A,7.7,
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2015.8.24,,0,,,0,0,20.4,2015,0,2015-08-24 00:00:00,,0,,,6,,,0,12,,,,,,,8,FORT NELSON A,3.6,
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2015.8.25,,0,,,0.8,0,17,2015,0.8,2015-08-25 00:00:00,,0,,,5.4,,,0,12.6,,,,,,,8,FORT NELSON A,8.2,
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2015.8.26,,0,,,0,0,21.1,2015,0,2015-08-26 00:00:00,,0,,,5,,,0,13,,,,,,,8,FORT NELSON A,4.9,
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2015.8.27,,0,,,0,0,20.9,2015,0,2015-08-27 00:00:00,,0,,,4.2,,,0,13.8,,,,,,,8,FORT NELSON A,6.6,
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2015.8.28,,0,,,0,0,19.1,2015,0,2015-08-28 00:00:00,,0,,,3.7,,,0,14.3,,,,,,,8,FORT NELSON A,9.4,
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2015.8.29,,0,,,2.8,9,21.3,2015,2.8,2015-08-29 00:00:00,,0,,,3,,,37,15,,,,,,,8,FORT NELSON A,8.6,
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2015.8.30,,0,,,1.4,20,17.8,2015,1.4,2015-08-30 00:00:00,,0,,,4.5,,,32,13.5,,,,,,,8,FORT NELSON A,9.2,
-122.59694444444445,58.83638888888889,31,BC,1192946,,1192946.2015.8.31,,0,,,3.6,27,16.4,2015,3.6,2015-08-31 00:00:00,,0,,,7.1,,,54,10.9,,,,,,,8,FORT NELSON A,5.3,
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2015.9.1,,0,,,1.4,33,14.1,2015,1.4,2015-09-01 00:00:00,,0,,,11,,,35,7,,,,,,,9,FORT NELSON A,-0.2,
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2015.9.2,,0,,,0,33,10.8,2015,0,2015-09-02 00:00:00,,0,,,11.7,,,39,6.3,,,,,,,9,FORT NELSON A,1.8,
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2015.9.3,,0,,,0,31,11.3,2015,0,2015-09-03 00:00:00,,0,,,10.6,,,32,7.4,,,,,,,9,FORT NELSON A,3.4,
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2015.9.4,,0,,,0,0,16.6,2015,0,2015-09-04 00:00:00,,0,,,6.8,,,0,11.2,,,,,,,9,FORT NELSON A,5.8,
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2015.9.5,,0,,,0,12,18.3,2015,0,2015-09-05 00:00:00,,0,,,9.1,,,35,8.9,,,,,,,9,FORT NELSON A,-0.5,
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2015.9.6,,0,,,0,0,18.5,2015,0,2015-09-06 00:00:00,,0,,,6.4,,,0,11.6,,,,,,,9,FORT NELSON A,4.6,
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2015.9.7,T,0,,,0,0,14.2,2015,0,2015-09-07 00:00:00,,0,,,7.7,,,0,10.3,T,,,,,,9,FORT NELSON A,6.3,
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2015.9.8,,0,,,0,0,16.7,2015,0,2015-09-08 00:00:00,,0,,,7.9,,,0,10.1,,,,,,,9,FORT NELSON A,3.5,
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2015.9.9,,0,,,0,0,20.9,2015,0,2015-09-09 00:00:00,,0,,,7.1,,,0,10.9,,,,,,,9,FORT NELSON A,0.8,
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2015.9.10,,0,,,0,0,22.6,2015,0,2015-09-10 00:00:00,,0,,,5.5,,,0,12.5,,,,,,,9,FORT NELSON A,2.4,
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2015.9.11,,0,,,0,27,26.3,2015,0,2015-09-11 00:00:00,,0,,,0.2,,,50,17.8,,,,,,,9,FORT NELSON A,9.3,
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2015.9.12,,0,,,0,28,19.4,2015,0,2015-09-12 00:00:00,,0,,,4.2,,,57,13.8,,,,,,,9,FORT NELSON A,8.2,
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2015.9.13,,0,,,0.2,0,11.4,2015,0.2,2015-09-13 00:00:00,,0,,,10.6,,,0,7.4,,,,,,,9,FORT NELSON A,3.4,
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2015.9.14,,0,,,0,0,15,2015,0,2015-09-14 00:00:00,,0,,,9.7,,,0,8.3,,,,,,,9,FORT NELSON A,1.5,
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2015.9.15,,0,,,0,0,17.2,2015,0,2015-09-15 00:00:00,,0,,,10.2,,,0,7.8,,,,,,,9,FORT NELSON A,-1.7,
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2015.9.16,,0,,,0,0,16.8,2015,0,2015-09-16 00:00:00,,0,,,10.5,,,0,7.5,,,,,,,9,FORT NELSON A,-1.9,
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2015.9.17,,0,,,0,0,17.7,2015,0,2015-09-17 00:00:00,,0,,,9.3,,,0,8.7,,,,,,,9,FORT NELSON A,-0.3,
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2015.9.18,,0,,,0.8,22,19.6,2015,0.8,2015-09-18 00:00:00,,0,,,8,,,48,10,,,,,,,9,FORT NELSON A,0.4,
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2015.9.19,,0,,,0.6,23,15.1,2015,0.6,2015-09-19 00:00:00,,0,,,8.3,,,65,9.7,,,,,,,9,FORT NELSON A,4.2,
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2015.9.20,,0,,,4,29,10.6,2015,4,2015-09-20 00:00:00,,0,,,11.2,,,50,6.8,,,,,,,9,FORT NELSON A,2.9,
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2015.9.21,M,0,,,,0,7.4,2015,,2015-09-21 00:00:00,,0,,,13.8,,,0,4.2,M,,,,,,9,FORT NELSON A,1,
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2015.9.22,,0,,,0.4,0,11.1,2015,0.4,2015-09-22 00:00:00,,0,,,13,,,0,5,,,,,,,9,FORT NELSON A,-1.1,
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2015.9.23,,0,,,1.4,0,5.9,2015,1.4,2015-09-23 00:00:00,,0,,,13.6,,,0,4.4,,,,,,,9,FORT NELSON A,2.9,
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2015.9.24,M,,,,,0,5,2015,,2015-09-24 00:00:00,,0,,,14.5,,,0,3.5,M,,,,,M,9,FORT NELSON A,1.9,
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2015.9.25,,0,,,1,0,11.8,2015,1,2015-09-25 00:00:00,,0,,,11.3,,,0,6.7,,,,,,,9,FORT NELSON A,1.6,
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2015.9.26,,0,,,0.9,28,12.6,2015,0.9,2015-09-26 00:00:00,,0,,,11.7,,,63,6.3,,,,,,,9,FORT NELSON A,-0.1,
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2015.9.27,,0,,,0,27,9.8,2015,0,2015-09-27 00:00:00,,0,,,14.9,,,54,3.1,,,,,,,9,FORT NELSON A,-3.7,
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2015.9.28,,0,,,0.3,0,13.3,2015,0.3,2015-09-28 00:00:00,,0,,,11.3,,,0,6.7,,,,,,,9,FORT NELSON A,0,
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2015.9.29,,0,,,0,0,22.6,2015,0,2015-09-29 00:00:00,,0,,,5.8,,,0,12.2,,,,,,,9,FORT NELSON A,1.7,
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2015.9.30,,0,,,0,32,19.2,2015,0,2015-09-30 00:00:00,,0,,,4.5,,,50,13.5,,,,,,,9,FORT NELSON A,7.8,
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2015.10.1,,0,,,0.8,0,10.2,2015,0.8,2015-10-01 00:00:00,,0,,,11.6,,,0,6.4,,,,,,,10,FORT NELSON A,2.6,
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2015.10.2,T,0,,,0,31,5.4,2015,0,2015-10-02 00:00:00,,0,,,16.8,,,41,1.2,,,,,,T,10,FORT NELSON A,-3.1,
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2015.10.3,,0,,,0,0,9.6,2015,0,2015-10-03 00:00:00,,0,,,14.9,,,0,3.1,,,,,,,10,FORT NELSON A,-3.4,
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2015.10.4,,0,,,0,30,13.6,2015,0,2015-10-04 00:00:00,,0,,,13.7,,,48,4.3,,,,,,,10,FORT NELSON A,-5.1,
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2015.10.5,,0,,,0,0,10.7,2015,0,2015-10-05 00:00:00,,0,,,13.6,,,0,4.4,,,,,,,10,FORT NELSON A,-1.9,
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2015.10.6,,0,,,0,0,10.2,2015,0,2015-10-06 00:00:00,,0,,,16,,,0,2,,,,,,,10,FORT NELSON A,-6.2,
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2015.10.7,,0,,,0,0,10.8,2015,0,2015-10-07 00:00:00,,0,,,15.6,,,0,2.4,,,,,,,10,FORT NELSON A,-6,
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2015.10.8,,0,,,2,0,7.5,2015,2,2015-10-08 00:00:00,,0,,,16.2,,,0,1.8,,,,,,,10,FORT NELSON A,-4,
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2015.10.9,,0,,,4.2,0,2.7,2015,4.2,2015-10-09 00:00:00,,0,,,16.5,,,0,1.5,,,,,,T,10,FORT NELSON A,0.2,
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2015.10.10,,0,,,0.9,0,3.2,2015,0.9,2015-10-10 00:00:00,,0,,,16.2,,,0,1.8,,,,,,T,10,FORT NELSON A,0.3,
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2015.10.11,,0,,,0,0,6.8,2015,0,2015-10-11 00:00:00,,0,,,14.7,,,0,3.3,,,,,,,10,FORT NELSON A,-0.2,
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2015.10.12,T,0,,,0,0,6.9,2015,0,2015-10-12 00:00:00,,0,,,13.7,,,0,4.3,T,,,,,,10,FORT NELSON A,1.6,
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2015.10.13,T,0,,,0,30,15.7,2015,0,2015-10-13 00:00:00,,0,,,11.7,,,72,6.3,,,,,,T,10,FORT NELSON A,-3.1,
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2015.10.14,,0,,,0,31,13.3,2015,0,2015-10-14 00:00:00,,0,,,11.9,,,48,6.1,,,,,,,10,FORT NELSON A,-1.1,
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2015.10.15,,0,,,0,0,6.8,2015,0,2015-10-15 00:00:00,,0,,,15.7,,,0,2.3,,,,,,,10,FORT NELSON A,-2.2,
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2015.10.16,,0,,,0,0,6.6,2015,0,2015-10-16 00:00:00,,0,,,16.4,,,0,1.6,,,,,,,10,FORT NELSON A,-3.5,
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2015.10.17,T,0,,,0,0,5.9,2015,0,2015-10-17 00:00:00,,0,,,15.3,,,0,2.7,T,,,,,,10,FORT NELSON A,-0.6,
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2015.10.18,,0,,,0,0,13,2015,0,2015-10-18 00:00:00,,0,,,12.4,,,0,5.6,,,,,,,10,FORT NELSON A,-1.8,
