x,y,MIN_REL_HUMIDITY,MAX_TEMPERATURE,STATION_NAME,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,LOCAL_DAY,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,ID,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,PROVINCE_CODE,SNOW_ON_GROUND,MIN_TEMPERATURE,SPEED_MAX_GUST,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE,LOCAL_DATE,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN,TOTAL_PRECIPITATION,LOCAL_MONTH
-122.6775,53.88416667,,15.5,PRINCE GEORGE,M,0,,24,0,,,,,1096439.2012.9.24,2012,,M,,7.2,,1096439,BC,,6,0,,,,,10.8,2012-09-24 0:00,,,2.8,9
-122.6775,53.88416667,,15.2,PRINCE GEORGE,M,0,,25,0,,,,,1096439.2012.9.25,2012,,M,,10.2,,1096439,BC,,0.3,0,,,,,7.8,2012-09-25 0:00,,,0,9
-122.6775,53.88416667,,18.6,PRINCE GEORGE,M,0,,26,0,,,,,1096439.2012.9.26,2012,,M,,9.4,,1096439,BC,,-1.5,0,,,,,8.6,2012-09-26 0:00,,,0,9
-122.6775,53.88416667,,22.1,PRINCE GEORGE,M,0,,27,0,,,,,1096439.2012.9.27,2012,,M,,6.2,,1096439,BC,,1.4,0,,,,,11.8,2012-09-27 0:00,,,0,9
-122.6775,53.88416667,,16.9,PRINCE GEORGE,M,0,,28,0,,,,,1096439.2012.9.28,2012,,M,,9.2,,1096439,BC,,0.6,0,,,,,8.8,2012-09-28 0:00,,,7,9
-122.6775,53.88416667,,15.1,PRINCE GEORGE,M,0,,29,0,,,,,1096439.2012.9.29,2012,,M,,9.8,,1096439,BC,,1.3,0,,,,,8.2,2012-09-29 0:00,,,0,9
-122.6775,53.88416667,,12.8,PRINCE GEORGE,M,0,,30,0,,,,,1096439.2012.9.30,2012,,M,,9.4,,1096439,BC,,4.3,0,,,,,8.6,2012-09-30 0:00,,,8.5,9
-122.6775,53.88416667,,16.7,PRINCE GEORGE,M,0,,1,0,,,,,1096439.2012.10.1,2012,,M,,5.6,,1096439,BC,,8.1,0,,,,,12.4,2012-10-01 0:00,,,2.3,10
-122.6775,53.88416667,,9.2,PRINCE GEORGE,M,0,,2,0,,,,,1096439.2012.10.2,2012,,M,,14.5,,1096439,BC,,-2.2,0,,,,,3.5,2012-10-02 0:00,,,1.5,10
-122.6775,53.88416667,,8.6,PRINCE GEORGE,M,0,,3,0,,,,,1096439.2012.10.3,2012,,M,,16.7,,1096439,BC,,-6,0,,,,,1.3,2012-10-03 0:00,,,0,10
-122.6775,53.88416667,,9.9,PRINCE GEORGE,M,0,,4,0,,,,,1096439.2012.10.4,2012,,M,,16.1,,1096439,BC,,-6.1,0,,,,,1.9,2012-10-04 0:00,,,0,10
-122.6775,53.88416667,,12.9,PRINCE GEORGE,M,0,,5,0,,,,,1096439.2012.10.5,2012,,M,,14.6,,1096439,BC,,-6.1,0,,,,,3.4,2012-10-05 0:00,,,0,10
-122.6775,53.88416667,,16.5,PRINCE GEORGE,M,0,,6,0,,,,,1096439.2012.10.6,2012,,M,,11.4,,1096439,BC,,-3.3,0,,,,,6.6,2012-10-06 0:00,,,0,10
-122.6775,53.88416667,,16.1,PRINCE GEORGE,M,0,,7,0,,,,,1096439.2012.10.7,2012,,M,,9.2,,1096439,BC,,1.4,0,,,,,8.8,2012-10-07 0:00,,,0,10
-122.6775,53.88416667,,16,PRINCE GEORGE,M,0,,8,0,,,,,1096439.2012.10.8,2012,,M,,10.3,,1096439,BC,,-0.7,0,,,,,7.7,2012-10-08 0:00,,,0,10
-122.6775,53.88416667,,18.6,PRINCE GEORGE,M,0,,9,0,,,,,1096439.2012.10.9,2012,,M,,9,,1096439,BC,,-0.7,0,,,,,9,2012-10-09 0:00,,,0,10
-122.6775,53.88416667,,6.6,PRINCE GEORGE,M,0,,10,0,,,,,1096439.2012.10.10,2012,,M,,15.6,,1096439,BC,,-1.9,0,,,,,2.4,2012-10-10 0:00,,,0,10
-122.6775,53.88416667,,3.3,PRINCE GEORGE,M,0,,11,0,,,M,,1096439.2012.10.11,2012,,M,,20,,1096439,BC,,-7.3,0,,,,,-2,2012-10-11 0:00,,,,10
-122.6775,53.88416667,,13.4,PRINCE GEORGE,M,0,,12,0,,,,,1096439.2012.10.12,2012,,M,,10.6,,1096439,BC,,1.3,0,,,,,7.4,2012-10-12 0:00,,,15.6,10
-122.6775,53.88416667,,15,PRINCE GEORGE,M,0,,13,0,,,M,,1096439.2012.10.13,2012,,M,,9.8,,1096439,BC,,1.4,0,,,,,8.2,2012-10-13 0:00,,,,10
-122.6775,53.88416667,,16.6,PRINCE GEORGE,M,0,,14,0,,,,,1096439.2012.10.14,2012,,M,,8.7,,1096439,BC,,1.9,0,,,,,9.3,2012-10-14 0:00,,,3,10
-122.6775,53.88416667,,13.5,PRINCE GEORGE,M,0,,15,0,,,,,1096439.2012.10.15,2012,,M,,10.1,,1096439,BC,,2.3,0,,,,,7.9,2012-10-15 0:00,,,0.3,10
-122.6775,53.88416667,,10.8,PRINCE GEORGE,M,0,,16,0,,,,,1096439.2012.10.16,2012,,M,,11.6,,1096439,BC,,1.9,0,,,,,6.4,2012-10-16 0:00,,,0,10
-122.6775,53.88416667,,8.3,PRINCE GEORGE,M,0,,17,0,,,,,1096439.2012.10.17,2012,,M,,15.7,,1096439,BC,,-3.7,0,,,,,2.3,2012-10-17 0:00,,,0,10
-122.6775,53.88416667,,8,PRINCE GEORGE,M,0,,18,0,,,M,,1096439.2012.10.18,2012,,M,,12.3,,1096439,BC,,3.4,0,,,,,5.7,2012-10-18 0:00,,,,10
-122.6775,53.88416667,,6.3,PRINCE GEORGE,M,0,,19,0,,,,,1096439.2012.10.19,2012,,M,,16.4,,1096439,BC,,-3.1,0,,,,,1.6,2012-10-19 0:00,,,5.6,10
-122.6775,53.88416667,,1.8,PRINCE GEORGE,M,0,,20,0,,,,,1096439.2012.10.20,2012,,M,,20.7,,1096439,BC,,-7.2,0,,,,,-2.7,2012-10-20 0:00,,,0,10
-122.6775,53.88416667,,1,PRINCE GEORGE,M,0,,21,0,,,,,1096439.2012.10.21,2012,,M,,21,,1096439,BC,,-7,0,,,,,-3,2012-10-21 0:00,,,0,10
-122.6775,53.88416667,,1.1,PRINCE GEORGE,M,0,,22,0,,,,,1096439.2012.10.22,2012,,M,,22.8,,1096439,BC,,-10.6,0,,,,,-4.8,2012-10-22 0:00,,,0,10
-122.6775,53.88416667,,2.2,PRINCE GEORGE,M,0,,23,0,,,,,1096439.2012.10.23,2012,,M,,21.7,,1096439,BC,,-9.6,0,,,,,-3.7,2012-10-23 0:00,,,0,10
-122.6775,53.88416667,,1.1,PRINCE GEORGE,M,0,,24,0,,,,,1096439.2012.10.24,2012,,M,,20.2,,1096439,BC,,-5.4,0,,,,,-2.2,2012-10-24 0:00,,,0,10
-122.6775,53.88416667,,-1,PRINCE GEORGE,M,0,,25,0,,,,,1096439.2012.10.25,2012,,M,,20.5,,1096439,BC,,-4,0,,,,,-2.5,2012-10-25 0:00,,,0,10
-122.6775,53.88416667,,-0.7,PRINCE GEORGE,M,0,,26,0,,,,,1096439.2012.10.26,2012,,M,,21.2,,1096439,BC,,-5.7,0,,,,,-3.2,2012-10-26 0:00,,,0,10
-122.6775,53.88416667,,-2.5,PRINCE GEORGE,M,0,,27,0,,,,,1096439.2012.10.27,2012,,M,,21.2,,1096439,BC,,-3.8,0,,,,,-3.2,2012-10-27 0:00,,,1.6,10
-122.6775,53.88416667,,-3.5,PRINCE GEORGE,M,0,,28,0,,,,,1096439.2012.10.28,2012,,M,,23.7,,1096439,BC,,-7.8,0,,,,,-5.7,2012-10-28 0:00,,,4.1,10
-122.6775,53.88416667,,-6.3,PRINCE GEORGE,M,0,,29,0,,,,,1096439.2012.10.29,2012,,M,,25.8,,1096439,BC,,-9.3,0,,,,,-7.8,2012-10-29 0:00,,,15.6,10
-122.6775,53.88416667,,-8.6,PRINCE GEORGE,M,0,,30,0,,,,,1096439.2012.10.30,2012,,M,,33.2,,1096439,BC,,-21.8,0,,,,,-15.2,2012-10-30 0:00,,,0.5,10
-122.6775,53.88416667,,-7.5,PRINCE GEORGE,M,0,,31,0,,,,,1096439.2012.10.31,2012,,M,,32,,1096439,BC,,-20.5,0,,,,,-14,2012-10-31 0:00,,,0,10
-122.6775,53.88416667,,-3.2,PRINCE GEORGE,M,0,,1,0,,,,,1096439.2012.11.1,2012,,M,,23.4,,1096439,BC,,-7.5,0,,,,,-5.4,2012-11-01 0:00,,,1.6,11
-122.6775,53.88416667,,0.7,PRINCE GEORGE,M,0,,2,0,,,,,1096439.2012.11.2,2012,,M,,19.4,,1096439,BC,,-3.4,0,,,,,-1.4,2012-11-02 0:00,,,1,11
-122.6775,53.88416667,,4.8,PRINCE GEORGE,M,0,,3,0,,,,,1096439.2012.11.3,2012,,M,,16.9,,1096439,BC,,-2.7,0,,,,,1.1,2012-11-03 0:00,,,3.1,11
-122.6775,53.88416667,,7.4,PRINCE GEORGE,M,0,,5,0,,,,,1096439.2012.11.5,2012,,M,,15.6,,1096439,BC,,-2.7,0,,,,,2.4,2012-11-05 0:00,,,0,11
-122.6775,53.88416667,,0.2,PRINCE GEORGE,M,0,,6,0,,,,,1096439.2012.11.6,2012,,M,,20,,1096439,BC,,-4.2,0,,,,,-2,2012-11-06 0:00,,,0.8,11
-122.6775,53.88416667,,1.4,PRINCE GEORGE,M,0,,7,0,,,,,1096439.2012.11.7,2012,,M,,18,,1096439,BC,,-1.4,0,,,,,0,2012-11-07 0:00,,,1.3,11
-122.6775,53.88416667,,-0.4,PRINCE GEORGE,M,0,,8,0,,,,,1096439.2012.11.8,2012,,M,,22.6,,1096439,BC,,-8.8,0,,,,,-4.6,2012-11-08 0:00,,,0,11
-122.6775,53.88416667,,-4.6,PRINCE GEORGE,M,0,,9,0,,,,,1096439.2012.11.9,2012,,M,,28.3,,1096439,BC,,-16,0,,,,,-10.3,2012-11-09 0:00,,,0,11
-122.6775,53.88416667,,-8.1,PRINCE GEORGE,M,0,,10,0,,,,,1096439.2012.11.10,2012,,M,,32.4,,1096439,BC,,-20.6,0,,,,,-14.4,2012-11-10 0:00,,,0,11
-122.6775,53.88416667,,-1.4,PRINCE GEORGE,M,0,,11,0,,,,,1096439.2012.11.11,2012,,M,,27.5,,1096439,BC,,-17.5,0,,,,,-9.5,2012-11-11 0:00,,,0,11
-122.6775,53.88416667,,1.5,PRINCE GEORGE,M,0,,12,0,,,,,1096439.2012.11.12,2012,,M,,18.3,,1096439,BC,,-2,0,,,,,-0.3,2012-11-12 0:00,,,0,11
-122.6775,53.88416667,,1.9,PRINCE GEORGE,M,0,,13,0,,,,,1096439.2012.11.13,2012,,M,,17,,1096439,BC,,0.1,0,,,,,1,2012-11-13 0:00,,,0.3,11
-122.6775,53.88416667,,3.5,PRINCE GEORGE,M,0,,14,0,,,,,1096439.2012.11.14,2012,,M,,17,,1096439,BC,,-1.6,0,,,,,1,2012-11-14 0:00,,,0,11
-122.6775,53.88416667,,2.5,PRINCE GEORGE,M,0,,15,0,,,,,1096439.2012.11.15,2012,,M,,16.3,,1096439,BC,,0.8,0,,,,,1.7,2012-11-15 0:00,,,0,11
-122.6775,53.88416667,,4.7,PRINCE GEORGE,M,0,,16,0,,,,,1096439.2012.11.16,2012,,M,,18.1,,1096439,BC,,-4.9,0,,,,,-0.1,2012-11-16 0:00,,,0,11
-122.6775,53.88416667,,10.1,PRINCE GEORGE,M,0,,17,0,,,,,1096439.2012.11.17,2012,,M,,12.8,,1096439,BC,,0.3,0,,,,,5.2,2012-11-17 0:00,,,2,11
-122.6775,53.88416667,,4.9,PRINCE GEORGE,M,0,,18,0,,,,,1096439.2012.11.18,2012,,M,,17.1,,1096439,BC,,-3.2,0,,,,,0.9,2012-11-18 0:00,,,0,11
-122.6775,53.88416667,,5.2,PRINCE GEORGE,M,0,,19,0,,,,,1096439.2012.11.19,2012,,M,,19.7,,1096439,BC,,-8.6,0,,,,,-1.7,2012-11-19 0:00,,,4.8,11
-122.6775,53.88416667,,-8.6,PRINCE GEORGE,M,0,,20,0,,,,,1096439.2012.11.20,2012,,M,,28.1,,1096439,BC,,-11.5,0,,,,,-10.1,2012-11-20 0:00,,,0,11
-122.6775,53.88416667,,-8,PRINCE GEORGE,M,0,,21,0,,,,,1096439.2012.11.21,2012,,M,,30.8,,1096439,BC,,-17.5,0,,,,,-12.8,2012-11-21 0:00,,,0,11
-122.6775,53.88416667,,1.1,PRINCE GEORGE,M,0,,22,0,,,,,1096439.2012.11.22,2012,,M,,27.8,,1096439,BC,,-20.6,0,,,,,-9.8,2012-11-22 0:00,,,1.5,11
-122.6775,53.88416667,,4.5,PRINCE GEORGE,M,0,,23,0,,,,,1096439.2012.11.23,2012,,M,,18.9,,1096439,BC,,-6.3,0,,,,,-0.9,2012-11-23 0:00,,,0,11
-122.6775,53.88416667,,1.4,PRINCE GEORGE,M,0,,24,0,,,,,1096439.2012.11.24,2012,,M,,20.3,,1096439,BC,,-6,0,,,,,-2.3,2012-11-24 0:00,,,0,11
-122.6775,53.88416667,,1.3,PRINCE GEORGE,M,0,,25,0,,,,,1096439.2012.11.25,2012,,M,,19.5,,1096439,BC,,-4.2,0,,,,,-1.5,2012-11-25 0:00,,,0,11
-122.6775,53.88416667,,-0.3,PRINCE GEORGE,M,0,,26,0,,,,,1096439.2012.11.26,2012,,M,,24.2,,1096439,BC,,-12,0,,,,,-6.2,2012-11-26 0:00,,,0,11
-122.6775,53.88416667,,-4.7,PRINCE GEORGE,M,0,,27,0,,,,,1096439.2012.11.27,2012,,M,,26.5,,1096439,BC,,-12.2,0,,,,,-8.5,2012-11-27 0:00,,,0,11
-122.6775,53.88416667,,-2.5,PRINCE GEORGE,M,0,,28,0,,,,,1096439.2012.11.28,2012,,M,,23.6,,1096439,BC,,-8.6,0,,,,,-5.6,2012-11-28 0:00,,,0,11
-122.6775,53.88416667,,-7.7,PRINCE GEORGE,M,0,,29,0,,,,,1096439.2012.11.29,2012,,M,,26.7,,1096439,BC,,-9.6,0,,,,,-8.7,2012-11-29 0:00,,,3,11
-122.6775,53.88416667,,-7.1,PRINCE GEORGE,M,0,,30,0,,,,,1096439.2012.11.30,2012,,M,,26.2,,1096439,BC,,-9.3,0,,,,,-8.2,2012-11-30 0:00,,,0,11
-122.6775,53.88416667,,-9.3,PRINCE GEORGE,M,0,,1,0,,,,,1096439.2012.12.1,2012,,M,,28.7,,1096439,BC,,-12,0,,,,,-10.7,2012-12-01 0:00,,,1,12
-122.6775,53.88416667,,-8.2,PRINCE GEORGE,M,0,,2,0,,,,,1096439.2012.12.2,2012,,M,,28.9,,1096439,BC,,-13.6,0,,,,,-10.9,2012-12-02 0:00,,,1.3,12
-122.6775,53.88416667,,-4.1,PRINCE GEORGE,M,0,,3,0,,,,,1096439.2012.12.3,2012,,M,,26,,1096439,BC,,-11.9,0,,,,,-8,2012-12-03 0:00,,,0,12
-122.6775,53.88416667,,6.7,PRINCE GEORGE,M,0,,4,0,,,,,1096439.2012.12.4,2012,,M,,17.3,,1096439,BC,,-5.4,0,,,,,0.7,2012-12-04 0:00,,,0,12
-122.6775,53.88416667,,0.9,PRINCE GEORGE,M,0,,5,0,,,,,1096439.2012.12.5,2012,,M,,20.9,,1096439,BC,,-6.6,0,,,,,-2.9,2012-12-05 0:00,,,1.1,12
-122.6775,53.88416667,,-0.3,PRINCE GEORGE,M,0,,6,0,,,,,1096439.2012.12.6,2012,,M,,23.2,,1096439,BC,,-10,0,,,,,-5.2,2012-12-06 0:00,,,0,12
-122.6775,53.88416667,,-3.4,PRINCE GEORGE,M,0,,7,0,,,,,1096439.2012.12.7,2012,,M,,26.1,,1096439,BC,,-12.7,0,,,,,-8.1,2012-12-07 0:00,,,0.5,12
-122.6775,53.88416667,,-5.6,PRINCE GEORGE,M,0,,8,0,,,,,1096439.2012.12.8,2012,,M,,26.3,,1096439,BC,,-10.9,0,,,,,-8.3,2012-12-08 0:00,,,0,12
-122.6775,53.88416667,,-2.9,PRINCE GEORGE,M,0,,9,0,,,,,1096439.2012.12.9,2012,,M,,26.8,,1096439,BC,,-14.7,0,,,,,-8.8,2012-12-09 0:00,,,1.5,12
-122.6775,53.88416667,,1.6,PRINCE GEORGE,M,0,,10,0,,,,,1096439.2012.12.10,2012,,M,,20.7,,1096439,BC,,-6.9,0,,,,,-2.7,2012-12-10 0:00,,,3.5,12
-122.6775,53.88416667,,1.6,PRINCE GEORGE,M,0,,11,0,,,,,1096439.2012.12.11,2012,,M,,17.4,,1096439,BC,,-0.4,0,,,,,0.6,2012-12-11 0:00,,,1.4,12
-122.6775,53.88416667,,-0.1,PRINCE GEORGE,M,0,,12,0,,,M,,1096439.2012.12.12,2012,,M,,22.1,,1096439,BC,,-8,0,,,,,-4.1,2012-12-12 0:00,,,,12
-122.6775,53.88416667,,-1.6,PRINCE GEORGE,M,0,,13,0,,,M,,1096439.2012.12.13,2012,,M,,21.8,,1096439,BC,,-5.9,0,,,,,-3.8,2012-12-13 0:00,,,,12
-122.6775,53.88416667,,-1.7,PRINCE GEORGE,M,0,,14,0,,,,,1096439.2012.12.14,2012,,M,,24.2,,1096439,BC,,-10.6,0,,,,,-6.2,2012-12-14 0:00,,,0,12
-122.6775,53.88416667,,-1.4,PRINCE GEORGE,M,0,,15,0,,,,,1096439.2012.12.15,2012,,M,,23.2,,1096439,BC,,-8.9,0,,,,,-5.2,2012-12-15 0:00,,,0,12
-122.6775,53.88416667,,-2.2,PRINCE GEORGE,M,0,,16,0,,,,,1096439.2012.12.16,2012,,M,,26.2,,1096439,BC,,-14.1,0,,,,,-8.2,2012-12-16 0:00,,,0,12
-122.6775,53.88416667,,-7.1,PRINCE GEORGE,M,0,,17,0,,,,,1096439.2012.12.17,2012,,M,,27,,1096439,BC,,-10.9,0,,,,,-9,2012-12-17 0:00,,,0.3,12
-122.6775,53.88416667,,-8.4,PRINCE GEORGE,M,0,,18,0,,,,,1096439.2012.12.18,2012,,M,,30.2,,1096439,BC,,-16,0,,,,,-12.2,2012-12-18 0:00,,,0,12
-122.6775,53.88416667,,-3.2,PRINCE GEORGE,M,0,,19,0,,,,,1096439.2012.12.19,2012,,M,,28.3,,1096439,BC,,-17.3,0,,,,,-10.3,2012-12-19 0:00,,,0,12
-122.6775,53.88416667,,-1.8,PRINCE GEORGE,M,0,,20,0,,,,,1096439.2012.12.20,2012,,M,,25.3,,1096439,BC,,-12.7,0,,,,,-7.3,2012-12-20 0:00,,,1.3,12
-122.6775,53.88416667,,-12.7,PRINCE GEORGE,M,0,,21,0,,,,,1096439.2012.12.21,2012,,M,,32.5,,1096439,BC,,-16.2,0,,,,,-14.5,2012-12-21 0:00,,,0,12
-122.6775,53.88416667,,-15.1,PRINCE GEORGE,M,0,,22,0,,,,,1096439.2012.12.22,2012,,M,,34.4,,1096439,BC,,-17.6,0,,,,,-16.4,2012-12-22 0:00,,,0.3,12
-122.6775,53.88416667,,-14.7,PRINCE GEORGE,M,0,,23,,E,,E,,1096439.2012.12.23,2012,,M,M,34.2,E,1096439,BC,,-17.6,,E,E,M,E,-16.2,2012-12-23 0:00,,,0.8,12
-122.6775,53.88416667,,-14.5,PRINCE GEORGE,M,0,,24,0,,,,,1096439.2012.12.24,2012,,M,,35.5,,1096439,BC,,-20.5,0,,,,,-17.5,2012-12-24 0:00,,,0.3,12
-122.6775,53.88416667,,-16.8,PRINCE GEORGE,M,0,,25,0,,,,,1096439.2012.12.25,2012,,M,,37.9,,1096439,BC,,-23,0,,,,,-19.9,2012-12-25 0:00,,,0,12
-122.6775,53.88416667,,-14.3,PRINCE GEORGE,M,0,,26,0,,,,,1096439.2012.12.26,2012,,M,,34.3,,1096439,BC,,-18.2,0,,,,,-16.3,2012-12-26 0:00,,,1.1,12
-122.6775,53.88416667,,-12.4,PRINCE GEORGE,M,0,,27,0,,,,,1096439.2012.12.27,2012,,M,,34.3,,1096439,BC,,-20.2,0,,,,,-16.3,2012-12-27 0:00,,,0,12
-122.6775,53.88416667,,-2,PRINCE GEORGE,M,0,,28,0,,,,,1096439.2012.12.28,2012,,M,,26.7,,1096439,BC,,-15.4,0,,,,,-8.7,2012-12-28 0:00,,,1.6,12
-122.6775,53.88416667,,-2,PRINCE GEORGE,M,0,,29,0,,,,,1096439.2012.12.29,2012,,M,,24.1,,1096439,BC,,-10.2,0,,,,,-6.1,2012-12-29 0:00,,,0.5,12
-122.6775,53.88416667,,-6.6,PRINCE GEORGE,M,0,,30,0,,,,,1096439.2012.12.30,2012,,M,,28.1,,1096439,BC,,-13.6,0,,,,,-10.1,2012-12-30 0:00,,,0,12
-122.6775,53.88416667,,-3.3,PRINCE GEORGE,M,0,,31,0,,,,,1096439.2012.12.31,2012,,M,,24.5,,1096439,BC,,-9.6,0,,,,,-6.5,2012-12-31 0:00,,,0,12
-122.6775,53.88416667,,-7.5,PRINCE GEORGE,M,0,,1,0,,,,,1096439.2013.1.1,2013,,M,,28.6,,1096439,BC,,-13.7,0,,,,,-10.6,2013-01-01 0:00,,,0,1
-122.6775,53.88416667,,-2.5,PRINCE GEORGE,M,0,,2,0,,,,,1096439.2013.1.2,2013,,M,,28.7,,1096439,BC,,-18.9,0,,,,,-10.7,2013-01-02 0:00,,,0,1
-122.6775,53.88416667,,-2.1,PRINCE GEORGE,M,0,,4,0,,,,,1096439.2013.1.4,2013,,M,,26.5,,1096439,BC,,-14.8,0,,,,,-8.5,2013-01-04 0:00,,,0.5,1
-122.6775,53.88416667,,-1.2,PRINCE GEORGE,M,0,,5,0,,,,,1096439.2013.1.5,2013,,M,,25.5,,1096439,BC,,-13.8,0,,,,,-7.5,2013-01-05 0:00,,,1,1
-122.6775,53.88416667,,-0.1,PRINCE GEORGE,M,0,,6,0,,,,,1096439.2013.1.6,2013,,M,,22.2,,1096439,BC,,-8.2,0,,,,,-4.2,2013-01-06 0:00,,,0,1
-122.6775,53.88416667,,0.9,PRINCE GEORGE,M,0,,7,0,,,,,1096439.2013.1.7,2013,,M,,21.5,,1096439,BC,,-7.9,0,,,,,-3.5,2013-01-07 0:00,,,1.8,1
-122.6775,53.88416667,,-1.4,PRINCE GEORGE,M,0,,8,0,,,,,1096439.2013.1.8,2013,,M,,23.1,,1096439,BC,,-8.8,0,,,,,-5.1,2013-01-08 0:00,,,0,1
-122.6775,53.88416667,,-2.9,PRINCE GEORGE,M,0,,9,0,,,,,1096439.2013.1.9,2013,,M,,25.5,,1096439,BC,,-12.1,0,,,,,-7.5,2013-01-09 0:00,,,6.4,1
-122.6775,53.88416667,,-10.1,PRINCE GEORGE,M,0,,10,0,,,,,1096439.2013.1.10,2013,,M,,35.2,,1096439,BC,,-24.2,0,,,,,-17.2,2013-01-10 0:00,,,0,1
-122.6775,53.88416667,,-16.4,PRINCE GEORGE,M,0,,11,0,,,,,1096439.2013.1.11,2013,,M,,39.5,,1096439,BC,,-26.5,0,,,,,-21.5,2013-01-11 0:00,,,0,1
-122.6775,53.88416667,,-18.9,PRINCE GEORGE,M,0,,12,0,,,,,1096439.2013.1.12,2013,,M,,40.9,,1096439,BC,,-26.8,0,,,,,-22.9,2013-01-12 0:00,,,0,1
-122.6775,53.88416667,,-12.6,PRINCE GEORGE,M,0,,13,0,,,,,1096439.2013.1.13,2013,,M,,38,,1096439,BC,,-27.3,0,,,,,-20,2013-01-13 0:00,,,0.8,1
-122.6775,53.88416667,,-4.7,PRINCE GEORGE,M,0,,14,0,,,,,1096439.2013.1.14,2013,,M,,26.6,,1096439,BC,,-12.5,0,,,,,-8.6,2013-01-14 0:00,,,0,1
-122.6775,53.88416667,,1.3,PRINCE GEORGE,M,0,,15,0,,,,,1096439.2013.1.15,2013,,M,,20.7,,1096439,BC,,-6.7,0,,,,,-2.7,2013-01-15 0:00,,,0,1
-122.6775,53.88416667,,3.1,PRINCE GEORGE,M,0,,16,0,,,,,1096439.2013.1.16,2013,,M,,16.9,,1096439,BC,,-0.9,0,,,,,1.1,2013-01-16 0:00,,,0.3,1
-122.6775,53.88416667,,3.5,PRINCE GEORGE,M,0,,17,0,,,,,1096439.2013.1.17,2013,,M,,15.8,,1096439,BC,,0.8,0,,,,,2.2,2013-01-17 0:00,,,0,1
-122.6775,53.88416667,,6.6,PRINCE GEORGE,M,0,,18,0,,,,,1096439.2013.1.18,2013,,M,,16.1,,1096439,BC,,-2.8,0,,,,,1.9,2013-01-18 0:00,,,0,1
-122.6775,53.88416667,,1.7,PRINCE GEORGE,M,0,,19,0,,,,,1096439.2013.1.19,2013,,M,,18.8,,1096439,BC,,-3.2,0,,,,,-0.8,2013-01-19 0:00,,,0,1
-122.6775,53.88416667,,-0.7,PRINCE GEORGE,M,0,,20,0,,,,,1096439.2013.1.20,2013,,M,,23.3,,1096439,BC,,-9.9,0,,,,,-5.3,2013-01-20 0:00,,,0,1
-122.6775,53.88416667,,-1.1,PRINCE GEORGE,M,0,,21,0,,,,,1096439.2013.1.21,2013,,M,,25.7,,1096439,BC,,-14.2,0,,,,,-7.7,2013-01-21 0:00,,,0,1
-122.6775,53.88416667,,-4.3,PRINCE GEORGE,M,0,,22,0,,,,,1096439.2013.1.22,2013,,M,,26.8,,1096439,BC,,-13.2,0,,,,,-8.8,2013-01-22 0:00,,,0,1
-122.6775,53.88416667,,-3.3,PRINCE GEORGE,M,0,,23,0,,,,,1096439.2013.1.23,2013,,M,,22.2,,1096439,BC,,-5.1,0,,,,,-4.2,2013-01-23 0:00,,,1.5,1
-122.6775,53.88416667,,0.2,PRINCE GEORGE,M,0,,24,0,,,,,1096439.2013.1.24,2013,,M,,20.9,,1096439,BC,,-6,0,,,,,-2.9,2013-01-24 0:00,,,1.3,1
-122.6775,53.88416667,,1,PRINCE GEORGE,M,0,,25,0,,,,,1096439.2013.1.25,2013,,M,,20.3,,1096439,BC,,-5.5,0,,,,,-2.3,2013-01-25 0:00,,,0,1
-122.6775,53.88416667,,0.9,PRINCE GEORGE,M,0,,26,0,,,,,1096439.2013.1.26,2013,,M,,21.6,,1096439,BC,,-8.1,0,,,,,-3.6,2013-01-26 0:00,,,0,1
-122.6775,53.88416667,,-0.1,PRINCE GEORGE,M,0,,27,0,,,,,1096439.2013.1.27,2013,,M,,19.8,,1096439,BC,,-3.4,0,,,,,-1.8,2013-01-27 0:00,,,0,1
-122.6775,53.88416667,,-3,PRINCE GEORGE,M,0,,28,0,,,,,1096439.2013.1.28,2013,,M,,24.6,,1096439,BC,,-10.2,0,,,,,-6.6,2013-01-28 0:00,,,0.8,1
-122.6775,53.88416667,,-10.2,PRINCE GEORGE,M,0,,29,0,,,,,1096439.2013.1.29,2013,,M,,32.7,,1096439,BC,,-19.2,0,,,,,-14.7,2013-01-29 0:00,,,2.8,1
-122.6775,53.88416667,,-5.3,PRINCE GEORGE,M,0,,30,0,,,,,1096439.2013.1.30,2013,,M,,27.3,,1096439,BC,,-13.2,0,,,,,-9.3,2013-01-30 0:00,,,0.8,1
-122.6775,53.88416667,,2.1,PRINCE GEORGE,M,0,,31,0,,,,,1096439.2013.1.31,2013,,M,,21.5,,1096439,BC,,-9.1,0,,,,,-3.5,2013-01-31 0:00,,,3.6,1
