x,y,LOCAL_YEAR,TOTAL_RAIN,MAX_TEMPERATURE_FLAG,SPEED_MAX_GUST,STATION_NAME,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,ID,MIN_TEMPERATURE,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,COOLING_DEGREE_DAYS,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS,LOCAL_DATE,TOTAL_PRECIPITATION,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,LOCAL_DAY,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW,PROVINCE_CODE
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,6,T,1108395.2016.6.27,13.6,19,,0,,,0,,1,1108395,0,2016-06-27 00:00:00,0,,,27,,,,24.4,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,32,VANCOUVER INTL A,,,,6,T,1108395.2016.6.28,13.2,17.9,,22,,,0,,0,1108395,0.1,2016-06-28 00:00:00,0,,,28,,,,22.5,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,39,VANCOUVER INTL A,,,,6,T,1108395.2016.6.29,13.2,18.4,,11,,,0,,0.4,1108395,0,2016-06-29 00:00:00,0,,,29,,,,23.6,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,39,VANCOUVER INTL A,,,,6,T,1108395.2016.6.30,12.6,17.1,,20,,,0,,0,1108395,0.9,2016-06-30 00:00:00,0,,,30,,,,21.5,,0,BC
-123.18388888888889,49.194722222222225,2016,0.2,,32,VANCOUVER INTL A,,,,7,T,1108395.2016.7.1,13.3,17,,11,,,0,,0,1108395,1,2016-07-01 00:00:00,0.2,,,1,,,,20.7,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,43,VANCOUVER INTL A,,,,7,T,1108395.2016.7.2,15.2,19.4,,14,,,0,,1.4,1108395,0,2016-07-02 00:00:00,0,,,2,,,,23.5,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,65,VANCOUVER INTL A,,,,7,T,1108395.2016.7.3,15.2,17.9,,26,,,0,T,0,1108395,0.1,2016-07-03 00:00:00,0,,,3,,,T,20.6,,0,BC
-123.18388888888889,49.194722222222225,2016,1.2,,37,VANCOUVER INTL A,,,,7,T,1108395.2016.7.4,14,17.4,,28,,,0,,0,1108395,0.6,2016-07-04 00:00:00,1.2,,,4,,,,20.8,,0,BC
-123.18388888888889,49.194722222222225,2016,0.8,,37,VANCOUVER INTL A,,,,7,T,1108395.2016.7.5,13.3,15.9,,27,,,0,,0,1108395,2.1,2016-07-05 00:00:00,0.8,,,5,,,,18.4,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,33,VANCOUVER INTL A,,,,7,T,1108395.2016.7.6,12.1,16.7,,21,,,0,,0,1108395,1.3,2016-07-06 00:00:00,0,,,6,,,,21.3,,0,BC
-123.18388888888889,49.194722222222225,2016,,M,,VANCOUVER INTL A,M,,,7,,1108395.2016.7.7,15.2,,M,,,M,,M,,1108395,,2016-07-07 00:00:00,,,,7,M,E,M,,M,,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,7,T,1108395.2016.7.8,15.2,17.8,,0,,,0,,0,1108395,0.2,2016-07-08 00:00:00,0,,,8,,,,20.4,,0,BC
-123.18388888888889,49.194722222222225,2016,20,,35,VANCOUVER INTL A,,,,7,T,1108395.2016.7.9,13.9,17.4,,12,,,0,,0,1108395,0.6,2016-07-09 00:00:00,20,,,9,,,,20.8,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,32,VANCOUVER INTL A,,,,7,T,1108395.2016.7.10,12.7,17.1,,19,,,0,,0,1108395,0.9,2016-07-10 00:00:00,0,,,10,,,,21.4,,0,BC
-123.18388888888889,49.194722222222225,2016,0.8,,33,VANCOUVER INTL A,,,,7,T,1108395.2016.7.11,14,17.7,,11,,,0,,0,1108395,0.3,2016-07-11 00:00:00,0.8,,,11,,,,21.3,,0,BC
-123.18388888888889,49.194722222222225,2016,1.2,,0,VANCOUVER INTL A,,,,7,T,1108395.2016.7.12,15.1,18.7,,0,,,0,,0.7,1108395,0,2016-07-12 00:00:00,1.2,,,12,,,,22.2,,0,BC
-123.18388888888889,49.194722222222225,2016,7.8,,33,VANCOUVER INTL A,,,,7,T,1108395.2016.7.13,15,17.9,,22,,,0,,0,1108395,0.1,2016-07-13 00:00:00,7.8,,,13,,,,20.7,,0,BC
-123.18388888888889,49.194722222222225,2016,0.8,,50,VANCOUVER INTL A,,,,7,T,1108395.2016.7.14,13.6,17.3,,27,,,0,,0,1108395,0.7,2016-07-14 00:00:00,0.8,,,14,,,,21,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,35,VANCOUVER INTL A,,,,7,T,1108395.2016.7.15,13.1,17.3,,19,,,0,,0,1108395,0.7,2016-07-15 00:00:00,0,,,15,,,,21.4,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,7,T,1108395.2016.7.16,15.7,18.2,,0,,,0,T,0.2,1108395,0,2016-07-16 00:00:00,0,,,16,,,T,20.7,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,7,T,1108395.2016.7.17,12.8,17.7,,0,,,0,,0,1108395,0.3,2016-07-17 00:00:00,0,,,17,,,,22.6,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,41,VANCOUVER INTL A,,,,7,T,1108395.2016.7.18,15.2,19.5,,19,,,0,,1.5,1108395,0,2016-07-18 00:00:00,0,,,18,,,,23.7,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,35,VANCOUVER INTL A,,,,7,T,1108395.2016.7.19,16.3,19.6,,20,,,0,T,1.6,1108395,0,2016-07-19 00:00:00,0,,,19,,,T,22.8,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,37,VANCOUVER INTL A,,,,7,T,1108395.2016.7.20,16.5,20.1,,19,,,0,,2.1,1108395,0,2016-07-20 00:00:00,0,,,20,,,,23.6,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,7,T,1108395.2016.7.21,12.7,18.5,,0,,,0,,0.5,1108395,0,2016-07-21 00:00:00,0,,,21,,,,24.3,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,43,VANCOUVER INTL A,,,,7,T,1108395.2016.7.22,15.8,20,,11,,,0,,2,1108395,0,2016-07-22 00:00:00,0,,,22,,,,24.1,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,35,VANCOUVER INTL A,,,,7,T,1108395.2016.7.23,13.5,17.5,,21,,,0,,0,1108395,0.5,2016-07-23 00:00:00,0,,,23,,,,21.4,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,7,T,1108395.2016.7.24,14.5,18.6,,0,,,0,,0.6,1108395,0,2016-07-24 00:00:00,0,,,24,,,,22.6,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,33,VANCOUVER INTL A,,,,7,T,1108395.2016.7.25,15.1,19.5,,21,,,0,,1.5,1108395,0,2016-07-25 00:00:00,0,,,25,,,,23.8,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,33,VANCOUVER INTL A,,,,7,T,1108395.2016.7.26,14.7,18.5,,21,,,0,,0.5,1108395,0,2016-07-26 00:00:00,0,,,26,,,,22.3,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,33,VANCOUVER INTL A,,,,7,T,1108395.2016.7.27,15,19.7,,28,,,0,,1.7,1108395,0,2016-07-27 00:00:00,0,,,27,,,,24.3,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,39,VANCOUVER INTL A,,,,7,T,1108395.2016.7.28,16.8,20.3,,29,,,0,,2.3,1108395,0,2016-07-28 00:00:00,0,,,28,,,,23.8,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,52,VANCOUVER INTL A,,,,7,T,1108395.2016.7.29,17.5,20.6,,28,,,0,,2.6,1108395,0,2016-07-29 00:00:00,0,,,29,,,,23.7,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,57,VANCOUVER INTL A,,,,7,T,1108395.2016.7.30,14.6,18.1,,29,,,0,,0.1,1108395,0,2016-07-30 00:00:00,0,,,30,,,,21.6,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,39,VANCOUVER INTL A,,,,7,T,1108395.2016.7.31,14.6,17.9,,29,,,0,,0,1108395,0.1,2016-07-31 00:00:00,0,,,31,,,,21.2,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,35,VANCOUVER INTL A,,,,8,T,1108395.2016.8.1,12.7,17.8,,22,,,0,,0,1108395,0.2,2016-08-01 00:00:00,0,,,1,,,,22.9,,0,BC
-123.18388888888889,49.194722222222225,2016,0.6,,35,VANCOUVER INTL A,,,,8,T,1108395.2016.8.2,14.5,16.1,,10,,,0,,0,1108395,1.9,2016-08-02 00:00:00,0.6,,,2,,,,17.6,,0,BC
-123.18388888888889,49.194722222222225,2016,1.8,,0,VANCOUVER INTL A,,,,8,T,1108395.2016.8.3,14.1,17.7,,0,,,0,,0,1108395,0.3,2016-08-03 00:00:00,1.8,,,3,,,,21.2,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,8,T,1108395.2016.8.4,12.2,17.3,,0,,,0,,0,1108395,0.7,2016-08-04 00:00:00,0,,,4,,,,22.4,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,41,VANCOUVER INTL A,,,,8,T,1108395.2016.8.5,15.3,18.6,,29,,,0,,0.6,1108395,0,2016-08-05 00:00:00,0,,,5,,,,21.8,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,35,VANCOUVER INTL A,,,,8,T,1108395.2016.8.6,12.2,16.5,,11,,,0,,0,1108395,1.5,2016-08-06 00:00:00,0,,,6,,,,20.7,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,30,VANCOUVER INTL A,,,,8,T,1108395.2016.8.7,13.7,17.5,,14,,,0,,0,1108395,0.5,2016-08-07 00:00:00,0,,,7,,,,21.2,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,37,VANCOUVER INTL A,,,,8,T,1108395.2016.8.8,12.6,16.8,,19,,,0,T,0,1108395,1.2,2016-08-08 00:00:00,0,,,8,,,T,20.9,,0,BC
-123.18388888888889,49.194722222222225,2016,4.8,,0,VANCOUVER INTL A,,,,8,T,1108395.2016.8.9,15.1,17.3,,0,,,0,,0,1108395,0.7,2016-08-09 00:00:00,4.8,,,9,,,,19.5,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,32,VANCOUVER INTL A,,,,8,T,1108395.2016.8.10,16.1,19.2,,22,,,0,,1.2,1108395,0,2016-08-10 00:00:00,0,,,10,,,,22.2,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,37,VANCOUVER INTL A,,,,8,T,1108395.2016.8.11,13.7,18.1,,29,,,0,,0.1,1108395,0,2016-08-11 00:00:00,0,,,11,,,,22.4,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,33,VANCOUVER INTL A,,,,8,T,1108395.2016.8.12,14.3,19.4,,30,,,0,,1.4,1108395,0,2016-08-12 00:00:00,0,,,12,,,,24.4,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,8,T,1108395.2016.8.13,16.7,20.3,,0,,,0,,2.3,1108395,0,2016-08-13 00:00:00,0,,,13,,,,23.9,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,41,VANCOUVER INTL A,,,,8,T,1108395.2016.8.14,16.4,19.5,,30,,,0,,1.5,1108395,0,2016-08-14 00:00:00,0,,,14,,,,22.5,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,8,T,1108395.2016.8.15,14.9,18.8,,0,,,0,,0.8,1108395,0,2016-08-15 00:00:00,0,,,15,,,,22.6,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,8,T,1108395.2016.8.16,14.7,19,,0,,,0,,1,1108395,0,2016-08-16 00:00:00,0,,,16,,,,23.2,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,44,VANCOUVER INTL A,,,,8,T,1108395.2016.8.17,15.8,19,,30,,,0,,1,1108395,0,2016-08-17 00:00:00,0,,,17,,,,22.1,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,44,VANCOUVER INTL A,,,,8,T,1108395.2016.8.18,16,19.7,,30,,,0,,1.7,1108395,0,2016-08-18 00:00:00,0,,,18,,,,23.3,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,41,VANCOUVER INTL A,,,,8,T,1108395.2016.8.19,16.2,21.3,,29,,,0,,3.3,1108395,0,2016-08-19 00:00:00,0,,,19,,,,26.4,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,35,VANCOUVER INTL A,,,,8,T,1108395.2016.8.20,14.3,19.4,,30,,,0,,1.4,1108395,0,2016-08-20 00:00:00,0,,,20,,,,24.5,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,39,VANCOUVER INTL A,,,,8,T,1108395.2016.8.21,14.1,17.7,,27,,,0,,0,1108395,0.3,2016-08-21 00:00:00,0,,,21,,,,21.3,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,46,VANCOUVER INTL A,,,,8,T,1108395.2016.8.22,14.8,17.6,,28,,,0,,0,1108395,0.4,2016-08-22 00:00:00,0,,,22,,,,20.4,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,8,T,1108395.2016.8.23,11.5,16.5,,0,,,0,,0,1108395,1.5,2016-08-23 00:00:00,0,,,23,,,,21.5,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,32,VANCOUVER INTL A,,,,8,T,1108395.2016.8.24,14,18.9,,29,,,0,,0.9,1108395,0,2016-08-24 00:00:00,0,,,24,,,,23.8,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,8,T,1108395.2016.8.25,14.5,20.2,,0,,,0,,2.2,1108395,0,2016-08-25 00:00:00,0,,,25,,,,25.9,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,8,T,1108395.2016.8.26,15.3,20.6,,0,,,0,,2.6,1108395,0,2016-08-26 00:00:00,0,,,26,,,,25.9,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,39,VANCOUVER INTL A,,,,8,T,1108395.2016.8.27,16.7,20,,9,,,0,,2,1108395,0,2016-08-27 00:00:00,0,,,27,,,,23.2,,0,BC
-123.18388888888889,49.194722222222225,2016,0.8,,39,VANCOUVER INTL A,,,,8,T,1108395.2016.8.28,14.7,16.9,,11,,,0,,0,1108395,1.1,2016-08-28 00:00:00,0.8,,,28,,,,19,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,41,VANCOUVER INTL A,,,,8,T,1108395.2016.8.29,12.4,18.1,,19,,,0,T,0.1,1108395,0,2016-08-29 00:00:00,0,,,29,,,T,23.8,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,37,VANCOUVER INTL A,,,,8,T,1108395.2016.8.30,13.6,17.8,,11,,,0,,0,1108395,0.2,2016-08-30 00:00:00,0,,,30,,,,21.9,,0,BC
-123.18388888888889,49.194722222222225,2016,5.8,,33,VANCOUVER INTL A,,,,8,T,1108395.2016.8.31,15.3,17.1,,13,,,0,,0,1108395,0.9,2016-08-31 00:00:00,5.8,,,31,,,,18.9,,0,BC
-123.18388888888889,49.194722222222225,2016,2.8,,39,VANCOUVER INTL A,,,,9,T,1108395.2016.9.1,11.8,15.3,,14,,,0,,0,1108395,2.7,2016-09-01 00:00:00,2.8,,,1,,,,18.7,,0,BC
-123.18388888888889,49.194722222222225,2016,1.6,,32,VANCOUVER INTL A,,,,9,T,1108395.2016.9.2,12.7,15.3,,21,,,0,,0,1108395,2.7,2016-09-02 00:00:00,1.6,,,2,,,,17.9,,0,BC
-123.18388888888889,49.194722222222225,2016,10.2,,0,VANCOUVER INTL A,,,,9,T,1108395.2016.9.3,12.3,15.1,,0,,,0,,0,1108395,2.9,2016-09-03 00:00:00,10.2,,,3,,,,17.8,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,9,T,1108395.2016.9.4,8.6,13.8,,0,,,0,,0,1108395,4.2,2016-09-04 00:00:00,0,,,4,,,,18.9,,0,BC
-123.18388888888889,49.194722222222225,2016,0.8,,37,VANCOUVER INTL A,,,,9,T,1108395.2016.9.5,12.2,14,,11,,,0,,0,1108395,4,2016-09-05 00:00:00,0.8,,,5,,,,15.7,,0,BC
-123.18388888888889,49.194722222222225,2016,1.2,,0,VANCOUVER INTL A,,,,9,T,1108395.2016.9.6,12.7,15,,0,,,0,,0,1108395,3,2016-09-06 00:00:00,1.2,,,6,,,,17.3,,0,BC
-123.18388888888889,49.194722222222225,2016,3,,37,VANCOUVER INTL A,,,,9,T,1108395.2016.9.7,13.7,15.3,,20,,,0,,0,1108395,2.7,2016-09-07 00:00:00,3,,,7,,,,16.9,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,44,VANCOUVER INTL A,,,,9,T,1108395.2016.9.8,11.7,15.7,,25,,,0,,0,1108395,2.3,2016-09-08 00:00:00,0,,,8,,,,19.7,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,9,T,1108395.2016.9.9,9.7,15.4,,0,,,0,,0,1108395,2.6,2016-09-09 00:00:00,0,,,9,,,,21,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,50,VANCOUVER INTL A,,,,9,T,1108395.2016.9.10,13.7,17.3,,29,,,0,,0,1108395,0.7,2016-09-10 00:00:00,0,,,10,,,,20.9,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,61,VANCOUVER INTL A,,,,9,T,1108395.2016.9.11,11,14.6,,29,,,0,,0,1108395,3.4,2016-09-11 00:00:00,0,,,11,,,,18.1,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,35,VANCOUVER INTL A,,,,9,T,1108395.2016.9.12,7.5,13.2,,29,,,0,,0,1108395,4.8,2016-09-12 00:00:00,0,,,12,,,,18.9,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,9,T,1108395.2016.9.13,9.3,14.4,,0,,,0,,0,1108395,3.6,2016-09-13 00:00:00,0,,,13,,,,19.5,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,9,T,1108395.2016.9.14,8.3,14,,0,,,0,,0,1108395,4,2016-09-14 00:00:00,0,,,14,,,,19.7,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,32,VANCOUVER INTL A,,,,9,T,1108395.2016.9.15,10.1,14.7,,21,,,0,,0,1108395,3.3,2016-09-15 00:00:00,0,,,15,,,,19.3,,0,BC
-123.18388888888889,49.194722222222225,2016,0.2,,0,VANCOUVER INTL A,,,,9,T,1108395.2016.9.16,12.2,16.7,,0,,,0,,0,1108395,1.3,2016-09-16 00:00:00,0.2,,,16,,,,21.1,,0,BC
-123.18388888888889,49.194722222222225,2016,17.6,,48,VANCOUVER INTL A,,,,9,T,1108395.2016.9.17,12.8,15.6,,20,,,0,,0,1108395,2.4,2016-09-17 00:00:00,17.6,,,17,,,,18.3,,0,BC
-123.18388888888889,49.194722222222225,2016,2,,37,VANCOUVER INTL A,,,,9,T,1108395.2016.9.18,10.3,15.2,,17,,,0,,0,1108395,2.8,2016-09-18 00:00:00,2,,,18,,,,20,,0,BC
-123.18388888888889,49.194722222222225,2016,28.8,,41,VANCOUVER INTL A,,,,9,T,1108395.2016.9.19,11.9,14.8,,19,,,0,,0,1108395,3.2,2016-09-19 00:00:00,28.8,,,19,,,,17.6,,0,BC
-123.18388888888889,49.194722222222225,2016,0.4,,41,VANCOUVER INTL A,,,,9,T,1108395.2016.9.20,10.3,13.5,,29,,,0,,0,1108395,4.5,2016-09-20 00:00:00,0.4,,,20,,,,16.6,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,39,VANCOUVER INTL A,,,,9,T,1108395.2016.9.21,8.5,12.8,,30,,,0,,0,1108395,5.2,2016-09-21 00:00:00,0,,,21,,,,17,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,35,VANCOUVER INTL A,,,,9,T,1108395.2016.9.22,8.3,13.8,,11,,,0,,0,1108395,4.2,2016-09-22 00:00:00,0,,,22,,,,19.3,,0,BC
-123.18388888888889,49.194722222222225,2016,8.8,,35,VANCOUVER INTL A,,,,9,T,1108395.2016.9.23,11.5,12.9,,6,,,0,,0,1108395,5.1,2016-09-23 00:00:00,8.8,,,23,,,,14.2,,0,BC
-123.18388888888889,49.194722222222225,2016,0.8,,39,VANCOUVER INTL A,,,,9,T,1108395.2016.9.24,8.8,12.9,,29,,,0,,0,1108395,5.1,2016-09-24 00:00:00,0.8,,,24,,,,17,,0,BC
-123.18388888888889,49.194722222222225,2016,0.2,,0,VANCOUVER INTL A,,,,9,T,1108395.2016.9.25,11.1,15.4,,0,,,0,,0,1108395,2.6,2016-09-25 00:00:00,0.2,,,25,,,,19.6,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,33,VANCOUVER INTL A,,,,9,T,1108395.2016.9.26,9.8,13.7,,30,,,0,,0,1108395,4.3,2016-09-26 00:00:00,0,,,26,,,,17.5,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,57,VANCOUVER INTL A,,,,9,T,1108395.2016.9.27,12.2,14.2,,28,,,0,,0,1108395,3.8,2016-09-27 00:00:00,0,,,27,,,,16.1,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,41,VANCOUVER INTL A,,,,9,T,1108395.2016.9.28,7.4,11.1,,30,,,0,,0,1108395,6.9,2016-09-28 00:00:00,0,,,28,,,,14.8,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,9,T,1108395.2016.9.29,6.2,10.6,,0,,,0,,0,1108395,7.4,2016-09-29 00:00:00,0,,,29,,,,15,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,9,T,1108395.2016.9.30,5.2,9.8,,0,,,0,,0,1108395,8.2,2016-09-30 00:00:00,0,,,30,,,,14.3,,0,BC
-123.18388888888889,49.194722222222225,2016,0.8,,41,VANCOUVER INTL A,,,,10,T,1108395.2016.10.1,9.3,12.4,,11,,,0,,0,1108395,5.6,2016-10-01 00:00:00,0.8,,,1,,,,15.4,,0,BC
-123.18388888888889,49.194722222222225,2016,0.2,E,32,VANCOUVER INTL A,M,,,10,T,1108395.2016.10.2,,,M,29,,M,0,,,1108395,,2016-10-02 00:00:00,0.2,,,2,,M,,15.1,,0,BC
-123.18388888888889,49.194722222222225,2016,0.6,,35,VANCOUVER INTL A,,,,10,T,1108395.2016.10.3,7.7,11.8,,13,,,0,,0,1108395,6.2,2016-10-03 00:00:00,0.6,,,3,,,,15.8,,0,BC
-123.18388888888889,49.194722222222225,2016,1.6,,44,VANCOUVER INTL A,,,,10,T,1108395.2016.10.4,10.8,13.1,,11,,,0,,0,1108395,4.9,2016-10-04 00:00:00,1.6,,,4,,,,15.3,,0,BC
-123.18388888888889,49.194722222222225,2016,1.2,,43,VANCOUVER INTL A,,,,10,T,1108395.2016.10.5,11.9,13.9,,29,,,0,,0,1108395,4.1,2016-10-05 00:00:00,1.2,,,5,,,,15.8,,0,BC
-123.18388888888889,49.194722222222225,2016,13.4,,56,VANCOUVER INTL A,,,,10,T,1108395.2016.10.6,11.2,12.6,,8,,,0,,0,1108395,5.4,2016-10-06 00:00:00,13.4,,,6,,,,13.9,,0,BC
-123.18388888888889,49.194722222222225,2016,6,,63,VANCOUVER INTL A,,,,10,T,1108395.2016.10.7,10.9,13.4,,10,,,0,,0,1108395,4.6,2016-10-07 00:00:00,6,,,7,,,,15.9,,0,BC
-123.18388888888889,49.194722222222225,2016,22.8,,46,VANCOUVER INTL A,,,,10,T,1108395.2016.10.8,8.9,10.6,,29,,,0,,0,1108395,7.4,2016-10-08 00:00:00,22.8,,,8,,,,12.3,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,44,VANCOUVER INTL A,,,,10,T,1108395.2016.10.9,5.3,9.3,,29,,,0,,0,1108395,8.7,2016-10-09 00:00:00,0,,,9,,,,13.3,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,32,VANCOUVER INTL A,,,,10,T,1108395.2016.10.10,5.5,9.1,,28,,,0,,0,1108395,8.9,2016-10-10 00:00:00,0,,,10,,,,12.6,,0,BC
-123.18388888888889,49.194722222222225,2016,0,,0,VANCOUVER INTL A,,,,10,T,1108395.2016.10.11,0,6.1,,0,,,0,,0,1108395,11.9,2016-10-11 00:00:00,0,,,11,,,,12.2,,0,BC
-123.18388888888889,49.194722222222225,2016,0.6,,0,VANCOUVER INTL A,,,,10,T,1108395.2016.10.12,1.3,7.9,,0,,,0,,0,1108395,10.1,2016-10-12 00:00:00,0.6,,,12,,,,14.4,,0,BC
-123.18388888888889,49.194722222222225,2016,21.6,,46,VANCOUVER INTL A,,,,10,T,1108395.2016.10.13,9.8,11.9,,8,,,0,,0,1108395,6.1,2016-10-13 00:00:00,21.6,,,13,,,,14,,0,BC
-123.18388888888889,49.194722222222225,2016,23.2,,78,VANCOUVER INTL A,,,,10,T,1108395.2016.10.14,11.2,12.4,,13,,,0,,0,1108395,5.6,2016-10-14 00:00:00,23.2,,,14,,,,13.5,,0,BC
-123.18388888888889,49.194722222222225,2016,9,,69,VANCOUVER INTL A,,,,10,T,1108395.2016.10.15,10.1,11.7,,16,,,0,,0,1108395,6.3,2016-10-15 00:00:00,9,,,15,,,,13.3,,0,BC
-123.18388888888889,49.194722222222225,2016,11.4,,46,VANCOUVER INTL A,,,,10,T,1108395.2016.10.16,10.7,11.9,,12,,,0,,0,1108395,6.1,2016-10-16 00:00:00,11.4,,,16,,,,13,,0,BC
-123.18388888888889,49.194722222222225,2016,11,,32,VANCOUVER INTL A,,,,10,T,1108395.2016.10.17,9.8,11.3,,12,,,0,,0,1108395,6.7,2016-10-17 00:00:00,11,,,17,,,,12.8,,0,BC
-123.18388888888889,49.194722222222225,2016,11.4,,32,VANCOUVER INTL A,,,,10,T,1108395.2016.10.18,9,10.7,,15,,,0,,0,1108395,7.3,2016-10-18 00:00:00,11.4,,,18,,,,12.3,,0,BC
-123.18388888888889,49.194722222222225,2016,6.8,,35,VANCOUVER INTL A,,,,10,T,1108395.2016.10.19,8.1,11.3,,10,,,0,,0,1108395,6.7,2016-10-19 00:00:00,6.8,,,19,,,,14.4,,0,BC
-123.18388888888889,49.194722222222225,2016,9.6,,35,VANCOUVER INTL A,,,,10,T,1108395.2016.10.20,8.7,12,,20,,,0,,0,1108395,6,2016-10-20 00:00:00,9.6,,,20,,,,15.2,,0,BC
-123.18388888888889,49.194722222222225,2016,5.2,,32,VANCOUVER INTL A,,,,10,T,1108395.2016.10.21,7.5,9.9,,9,,,0,,0,1108395,8.1,2016-10-21 00:00:00,5.2,,,21,,,,12.3,,0,BC
-123.18388888888889,49.194722222222225,2016,0.4,,32,VANCOUVER INTL A,,,,10,T,1108395.2016.10.22,6,9.7,,7,,,0,,0,1108395,8.3,2016-10-22 00:00:00,0.4,,,22,,,,13.4,,0,BC
