"","year","month","yyyymmdd","mintemp","meantemp","maxtemp","totprec","consec","yrmon"
"4731",1912,10,1912-10-11,-0.6,6.4,13.3,0,6,191210
"4732",1912,10,1912-10-12,-1.1,5.6,12.2,0,5,191210
"4733",1912,10,1912-10-13,-1.1,6.1,13.3,0,4,191210
"4734",1912,10,1912-10-14,-1.1,6.1,13.3,0,3,191210
"4735",1912,10,1912-10-15,4.4,11.1,17.8,0,2,191210
"4736",1912,10,1912-10-16,8.9,12.3,15.6,0,1,191210
"4737",1912,10,1912-10-17,7.2,9.7,12.2,3.8,0,191210
"4738",1912,10,1912-10-18,0.6,5.3,10,0,1,191210
"4739",1912,10,1912-10-19,1.7,3.9,6.1,10.2,0,191210
"4740",1912,10,1912-10-20,1.1,4.7,8.3,0,2,191210
"4741",1912,10,1912-10-21,-2.8,0.8,4.4,0,1,191210
"4742",1912,10,1912-10-22,0.6,3.7,6.7,3.3,0,191210
"4743",1912,10,1912-10-23,0,4.2,8.3,0,10,191210
"4744",1912,10,1912-10-24,-2.8,2,6.7,0,9,191210
"4745",1912,10,1912-10-25,2.8,5.6,8.3,0,8,191210
"4746",1912,10,1912-10-26,2.2,6.4,10.6,0,7,191210
"4747",1912,10,1912-10-27,-1.1,3.4,7.8,0,6,191210
"4748",1912,10,1912-10-28,-1.1,2,5,0,5,191210
"4749",1912,10,1912-10-29,-2.2,0.6,3.3,0,4,191210
"4750",1912,10,1912-10-30,1.7,3.9,6.1,0,3,191210
"4751",1912,10,1912-10-31,-1.1,2.8,6.7,0,2,191210
"4752",1912,11,1912-11-01,-3.9,0.9,5.6,0,1,191211
"4753",1912,11,1912-11-02,1.1,2.8,4.4,4.6,0,191211
"4754",1912,11,1912-11-03,0.6,3.1,5.6,2.5,0,191211
"4755",1912,11,1912-11-04,1.7,4.5,7.2,0,1,191211
"4756",1912,11,1912-11-05,1.7,5.3,8.9,2,0,191211
"4757",1912,11,1912-11-06,-0.6,3.6,7.8,0,1,191211
"4758",1912,11,1912-11-07,-0.6,3.9,8.3,3,0,191211
"4759",1912,11,1912-11-08,0,3.4,6.7,5.3,0,191211
"4760",1912,11,1912-11-09,0.6,2.8,5,6.1,0,191211
"4761",1912,11,1912-11-10,0.6,3.4,6.1,2.5,0,191211
"4762",1912,11,1912-11-11,1.7,3.7,5.6,3,0,191211
"4763",1912,11,1912-11-12,0,2.2,4.4,1.8,0,191211
"4764",1912,11,1912-11-13,2.2,4.2,6.1,6.4,0,191211
"4765",1912,11,1912-11-14,-2.8,1.4,5.6,0,17,191211
"4766",1912,11,1912-11-15,-2.8,0.6,3.9,0,16,191211
"4767",1912,11,1912-11-16,-1.7,2.2,6.1,0,15,191211
"4768",1912,11,1912-11-17,-1.7,2.8,7.2,0,14,191211
"4769",1912,11,1912-11-18,1.1,5.3,9.4,0,13,191211
"4770",1912,11,1912-11-19,0.6,4.8,8.9,0,12,191211
"4771",1912,11,1912-11-20,1.1,4.5,7.8,0,11,191211
"4772",1912,11,1912-11-21,0,4.5,8.9,0,10,191211
"4773",1912,11,1912-11-22,-1.1,3.4,7.8,0,9,191211
"4774",1912,11,1912-11-23,0.6,3.9,7.2,0,8,191211
"4775",1912,11,1912-11-24,0.6,4.8,8.9,0,7,191211
"4776",1912,11,1912-11-25,-5,-1.7,1.7,0,6,191211
"4777",1912,11,1912-11-26,-6.1,-2.5,1.1,0,5,191211
"4778",1912,11,1912-11-27,-5.6,-1.2,3.3,0,4,191211
"4779",1912,11,1912-11-28,-3.9,-0.3,3.3,0,3,191211
"4780",1912,11,1912-11-29,-3.9,-1.1,1.7,0,2,191211
"4781",1912,11,1912-11-30,-3.3,0,3.3,0,1,191211
"4782",1912,12,1912-12-01,-1.7,0,1.7,2,0,191212
"4783",1912,12,1912-12-02,-0.6,1.9,4.4,0,1,191212
"4784",1912,12,1912-12-03,1.1,3.4,5.6,1.8,0,191212
"4785",1912,12,1912-12-04,-0.6,2.5,5.6,0,7,191212
"4786",1912,12,1912-12-05,-3.9,-0.6,2.8,0,6,191212
"4787",1912,12,1912-12-06,-4.4,-1.9,0.6,0,5,191212
"4788",1912,12,1912-12-07,-3.9,-2,0,0,4,191212
"4789",1912,12,1912-12-08,-2.2,-1.1,0,0,3,191212
"4790",1912,12,1912-12-09,-2.8,-0.9,1.1,0,2,191212
"4791",1912,12,1912-12-10,-0.6,0.3,1.1,0,1,191212
"4792",1912,12,1912-12-11,-1.1,0,1.1,1.3,0,191212
"4793",1912,12,1912-12-12,-3.9,-1.1,1.7,1,0,191212
"4794",1912,12,1912-12-13,-1.7,0,1.7,0,3,191212
"4795",1912,12,1912-12-14,-3.9,-0.9,2.2,0,2,191212
"4796",1912,12,1912-12-15,-3.9,-2,0,0,1,191212
"4797",1912,12,1912-12-16,-3.9,-1.4,1.1,3.3,0,191212
"4798",1912,12,1912-12-17,-1.7,0.3,2.2,0,1,191212
"4799",1912,12,1912-12-18,-1.1,2,5,2,0,191212
"4800",1912,12,1912-12-19,-3.3,-0.6,2.2,0,1,191212
"4801",1912,12,1912-12-20,-2.8,-1.1,0.6,1.8,0,191212
"4802",1912,12,1912-12-21,-10.6,-6.2,-1.7,0,8,191212
"4803",1912,12,1912-12-22,-6.7,-3.4,0,0,7,191212
"4804",1912,12,1912-12-23,-5.6,-2,1.7,0,6,191212
"4805",1912,12,1912-12-24,-6.7,-3.1,0.6,0,5,191212
"4806",1912,12,1912-12-25,-8.9,-3.6,1.7,0,4,191212
"4807",1912,12,1912-12-26,-0.6,1.1,2.8,0,3,191212
"4808",1912,12,1912-12-27,-4.4,-0.8,2.8,0,2,191212
"4809",1912,12,1912-12-28,-7.2,-2.5,2.2,0,1,191212
"4810",1912,12,1912-12-29,-0.6,0.8,2.2,1.3,0,191212
"4811",1912,12,1912-12-30,-2.8,0.6,3.9,0,7,191212
"4812",1912,12,1912-12-31,0,2.8,5.6,0,6,191212
"4813",1913,1,1913-01-01,-7.8,-3.6,0.6,0,5,191301
"4814",1913,1,1913-01-02,-3.3,1.2,5.6,0,4,191301
"4815",1913,1,1913-01-03,-3.3,0.9,5,0,3,191301
"4816",1913,1,1913-01-04,-11.7,-5.6,0.6,0,2,191301
"4817",1913,1,1913-01-05,-15,-11.4,-7.8,0,1,191301
"4818",1913,1,1913-01-06,-11.1,-8.6,-6.1,2.5,0,191301
"4819",1913,1,1913-01-07,-8.9,-7.3,-5.6,5.1,0,191301
"4820",1913,1,1913-01-08,-11.1,-6.1,-1.1,1.3,0,191301
"4821",1913,1,1913-01-09,-7.8,-5,-2.2,2,0,191301
"4822",1913,1,1913-01-10,-13.3,-12,-10.6,0,1,191301
"4823",1913,1,1913-01-11,-13.3,-12.2,-11.1,7.6,0,191301
"4824",1913,1,1913-01-12,-25,-18.4,-11.7,2,0,191301
"4825",1913,1,1913-01-13,-25,-17.5,-10,0,4,191301
"4826",1913,1,1913-01-14,-12.8,-7.3,-1.7,0,3,191301
"4827",1913,1,1913-01-15,-10,-7.8,-5.6,0,2,191301
"4828",1913,1,1913-01-16,-11.7,-8.9,-6.1,0,1,191301
"4829",1913,1,1913-01-17,-13.9,-8.1,-2.2,3.8,0,191301
"4830",1913,1,1913-01-18,-9.4,-6.4,-3.3,0.8,2,191301
"4831",1913,1,1913-01-19,-26.1,-17,-7.8,0,1,191301
"4832",1913,1,1913-01-20,-26.1,-16.7,-7.2,3.3,0,191301
"4833",1913,1,1913-01-21,-11.7,-8.9,-6.1,0,2,191301
"4834",1913,1,1913-01-22,-12.2,-8.1,-3.9,0,1,191301
"4835",1913,1,1913-01-23,-10.6,-6.4,-2.2,6.4,0,191301
"4836",1913,1,1913-01-24,-3.9,-0.9,2.2,6.4,0,191301
"4837",1913,1,1913-01-25,-1.7,2.2,6.1,0,4,191301
"4838",1913,1,1913-01-26,-9.4,-6.7,-3.9,0,3,191301
"4839",1913,1,1913-01-27,-8.3,-3.6,1.1,0,2,191301
"4840",1913,1,1913-01-28,-9.4,-4.2,1.1,0,1,191301
"4841",1913,1,1913-01-29,-6.7,-3.1,0.6,2.5,0,191301
"4842",1913,1,1913-01-30,-8.3,-4.5,-0.6,0,3,191301
"4843",1913,1,1913-01-31,-4.4,-1.7,1.1,0,2,191301
"4844",1913,2,1913-02-01,-11.1,-7.8,-4.4,0,1,191302
"4845",1913,2,1913-02-02,-7.2,-3.1,1.1,7.1,0,191302
"4846",1913,2,1913-02-03,-8.9,-5,-1.1,10.9,0,191302
"4847",1913,2,1913-02-04,-11.1,-9.7,-8.3,0,12,191302
"4848",1913,2,1913-02-05,-26.1,-19.5,-12.8,0,11,191302
"4849",1913,2,1913-02-06,-26.7,-20.3,-13.9,0,10,191302
"4850",1913,2,1913-02-07,-24.4,-19.4,-14.4,0,9,191302
"4851",1913,2,1913-02-08,-22.2,-17.5,-12.8,0,8,191302
"4852",1913,2,1913-02-09,-22.2,-13.1,-3.9,0,7,191302
"4853",1913,2,1913-02-10,-15.6,-10.6,-5.6,0,6,191302
"4854",1913,2,1913-02-11,-16.1,-10.3,-4.4,0,5,191302
"4855",1913,2,1913-02-12,-9.4,-5.3,-1.1,0,4,191302
"4856",1913,2,1913-02-13,-9.4,-3.9,1.7,0,3,191302
"4857",1913,2,1913-02-14,-2.8,-1.1,0.6,0,2,191302
"4858",1913,2,1913-02-15,-0.6,2.2,5,0,1,191302
"4859",1913,2,1913-02-16,1.7,3.1,4.4,5.1,0,191302
"4860",1913,2,1913-02-17,1.7,3.7,5.6,6.4,0,191302
"4861",1913,2,1913-02-18,-2.8,0.8,4.4,0,12,191302
"4862",1913,2,1913-02-19,-7.8,-3.9,0,0,11,191302
"4863",1913,2,1913-02-20,-10.6,-5.3,0,0,10,191302
"4864",1913,2,1913-02-21,-12.8,-7,-1.1,0,9,191302
"4865",1913,2,1913-02-22,-12.8,-7.5,-2.2,0,8,191302
"4866",1913,2,1913-02-23,-7.8,-3.6,0.6,0,7,191302
"4867",1913,2,1913-02-24,-11.1,-5.6,0,0,6,191302
"4868",1913,2,1913-02-25,-11.1,-6.7,-2.2,0,5,191302
"4869",1913,2,1913-02-26,-18.3,-12,-5.6,0,4,191302
"4870",1913,2,1913-02-27,-15.6,-10.3,-5,0,3,191302
"4871",1913,2,1913-02-28,-15,-9.7,-4.4,0,2,191302
"4872",1913,3,1913-03-01,-6.1,-2.8,0.6,0,1,191303
"4873",1913,3,1913-03-02,-2.8,0.3,3.3,1.8,0,191303
"4874",1913,3,1913-03-03,-0.6,2.5,5.6,0,15,191303
"4875",1913,3,1913-03-04,-1.1,2.3,5.6,0,14,191303
"4876",1913,3,1913-03-05,-0.6,3.1,6.7,0,13,191303
"4877",1913,3,1913-03-06,-3.3,1.7,6.7,0,12,191303
"4878",1913,3,1913-03-07,-3.9,2.2,8.3,0,11,191303
"4879",1913,3,1913-03-08,-3.3,2.8,8.9,0,10,191303
"4880",1913,3,1913-03-09,-3.9,2.2,8.3,0,9,191303
"4881",1913,3,1913-03-10,-1.7,2.2,6.1,0,8,191303
"4882",1913,3,1913-03-11,-2.8,3.1,8.9,0.8,7,191303
"4883",1913,3,1913-03-12,-2.8,0.8,4.4,0,6,191303
"4884",1913,3,1913-03-13,-2.2,1.1,4.4,0.8,5,191303
"4885",1913,3,1913-03-14,-6.7,-1.7,3.3,0,4,191303
"4886",1913,3,1913-03-15,-3.9,1.4,6.7,0.8,3,191303
"4887",1913,3,1913-03-16,0.6,4.5,8.3,0,2,191303
"4888",1913,3,1913-03-17,1.1,6.1,11.1,0,1,191303
"4889",1913,3,1913-03-18,-6.7,-2.8,1.1,2.5,0,191303
"4890",1913,3,1913-03-19,-10.6,-7.8,-5,0,17,191303
"4891",1913,3,1913-03-20,-14.4,-8.9,-3.3,0,16,191303
"4892",1913,3,1913-03-21,-9.4,-3.6,2.2,0,15,191303
"4893",1913,3,1913-03-22,-9.4,-3.6,2.2,0,14,191303
"4894",1913,3,1913-03-23,-4.4,-1.4,1.7,0,13,191303
"4895",1913,3,1913-03-24,-9.4,-5,-0.6,0,12,191303
"4896",1913,3,1913-03-25,-12.2,-5,2.2,0,11,191303
"4897",1913,3,1913-03-26,-3.9,-0.3,3.3,0,10,191303
"4898",1913,3,1913-03-27,-3.3,0.6,4.4,0,9,191303
"4899",1913,3,1913-03-28,-0.6,3.3,7.2,0,8,191303
"4900",1913,3,1913-03-29,-0.6,6.1,12.8,0,7,191303
"4901",1913,3,1913-03-30,0.6,5.9,11.1,0,6,191303
"4902",1913,3,1913-03-31,-1.1,4.8,10.6,0,5,191303
"4903",1913,4,1913-04-01,-3.9,3.1,10,0,4,191304
"4904",1913,4,1913-04-02,-4.4,2.8,10,0,3,191304
"4905",1913,4,1913-04-03,-2.8,5,12.8,0,2,191304
"4906",1913,4,1913-04-04,1.1,5.6,10,0,1,191304
"4907",1913,4,1913-04-05,2.2,6.4,10.6,1.5,0,191304
"4908",1913,4,1913-04-06,-2.8,3.9,10.6,0,22,191304
"4909",1913,4,1913-04-07,-3.3,3.9,11.1,0,21,191304
"4910",1913,4,1913-04-08,-2.8,4.7,12.2,0,20,191304
"4911",1913,4,1913-04-09,-0.6,8.1,16.7,0,19,191304
"4912",1913,4,1913-04-10,1.7,11.4,21.1,0,18,191304
"4913",1913,4,1913-04-11,3.3,11.4,19.4,0,17,191304
"4914",1913,4,1913-04-12,3.3,13.1,22.8,0,16,191304
"4915",1913,4,1913-04-13,4.4,13.6,22.8,0,15,191304
"4916",1913,4,1913-04-14,4.4,11.7,18.9,0,14,191304
"4917",1913,4,1913-04-15,3.3,8.1,12.8,0,13,191304
"4918",1913,4,1913-04-16,4.4,10.8,17.2,0,12,191304
"4919",1913,4,1913-04-17,0.6,9.8,18.9,0,11,191304
"4920",1913,4,1913-04-18,0,10.6,21.1,0,10,191304
"4921",1913,4,1913-04-19,4.4,10.8,17.2,0,9,191304
"4922",1913,4,1913-04-20,-0.6,10,20.6,0,8,191304
"4923",1913,4,1913-04-21,4.4,9.4,14.4,0,7,191304
"4924",1913,4,1913-04-22,3.3,7.2,11.1,0,6,191304
"4925",1913,4,1913-04-23,0,4.7,9.4,0,5,191304
"4926",1913,4,1913-04-24,1.1,8.9,16.7,0,4,191304
"4927",1913,4,1913-04-25,6.1,11.7,17.2,0,3,191304
"4928",1913,4,1913-04-26,3.3,9.7,16.1,0,2,191304
"4929",1913,4,1913-04-27,0.6,6.2,11.7,0,1,191304
"4930",1913,4,1913-04-28,0.6,4.2,7.8,1.8,0,191304
"4931",1913,4,1913-04-29,1.1,6.4,11.7,0,10,191304
"4932",1913,4,1913-04-30,-2.8,4.2,11.1,0,9,191304
"4933",1913,5,1913-05-01,2.8,8.9,15,0,8,191305
"4934",1913,5,1913-05-02,2.2,9.2,16.1,0,7,191305
"4935",1913,5,1913-05-03,5,9.5,13.9,0,6,191305
"4936",1913,5,1913-05-04,1.7,7.3,12.8,0,5,191305
"4937",1913,5,1913-05-05,-2.8,7.8,18.3,0,4,191305
"4938",1913,5,1913-05-06,-0.6,10.3,21.1,0,3,191305
"4939",1913,5,1913-05-07,1.7,12,22.2,0,2,191305
"4940",1913,5,1913-05-08,9.4,14.7,20,0.8,1,191305
"4941",1913,5,1913-05-09,10,12.8,15.6,19.1,0,191305
"4942",1913,5,1913-05-10,2.2,10.3,18.3,3,0,191305
"4943",1913,5,1913-05-11,7.2,12,16.7,8.9,0,191305
"4944",1913,5,1913-05-12,7.2,10.3,13.3,12.2,0,191305
"4945",1913,5,1913-05-13,3.9,10.9,17.8,0,14,191305
"4946",1913,5,1913-05-14,5,10.3,15.6,0,13,191305
"4947",1913,5,1913-05-15,7.2,12.2,17.2,0.3,12,191305
"4948",1913,5,1913-05-16,7.2,12.5,17.8,0,11,191305
"4949",1913,5,1913-05-17,2.2,9.2,16.1,0,10,191305
"4950",1913,5,1913-05-18,7.2,12.2,17.2,0,9,191305
"4951",1913,5,1913-05-19,3.9,11.7,19.4,0,8,191305
"4952",1913,5,1913-05-20,5,13.6,22.2,0,7,191305
"4953",1913,5,1913-05-21,5.6,12.5,19.4,0,6,191305
"4954",1913,5,1913-05-22,5.6,15.9,26.1,0.3,5,191305
"4955",1913,5,1913-05-23,8.9,17.8,26.7,0,4,191305
"4956",1913,5,1913-05-24,11.1,17.8,24.4,0,3,191305
"4957",1913,5,1913-05-25,10,18.4,26.7,0,2,191305
"4958",1913,5,1913-05-26,8.9,15.3,21.7,0,1,191305
"4959",1913,5,1913-05-27,11.1,14.5,17.8,4.1,0,191305
"4960",1913,5,1913-05-28,10,17.2,24.4,0,11,191305
"4961",1913,5,1913-05-29,7.2,15.8,24.4,0,10,191305
"4962",1913,5,1913-05-30,10,18.4,26.7,0,9,191305
"4963",1913,5,1913-05-31,10,18.1,26.1,0,8,191305
"4964",1913,6,1913-06-01,8.3,19.2,30,0,7,191306
"4965",1913,6,1913-06-02,10,18.9,27.8,0,6,191306
"4966",1913,6,1913-06-03,13.3,21.4,29.4,0,5,191306
"4967",1913,6,1913-06-04,11.1,17.2,23.3,0,4,191306
"4968",1913,6,1913-06-05,7.2,15.3,23.3,0,3,191306
"4969",1913,6,1913-06-06,6.7,17,27.2,0,2,191306
"4970",1913,6,1913-06-07,7.8,17,26.1,0,1,191306
"4971",1913,6,1913-06-08,12.8,17.5,22.2,7.6,0,191306
"4972",1913,6,1913-06-09,13.9,17.5,21.1,3.3,0,191306
"4973",1913,6,1913-06-10,11.1,16.7,22.2,1.3,0,191306
"4974",1913,6,1913-06-11,8.3,17.5,26.7,0,2,191306
"4975",1913,6,1913-06-12,10,17.8,25.6,0,1,191306
"4976",1913,6,1913-06-13,12.8,14.5,16.1,8.4,0,191306
"4977",1913,6,1913-06-14,6.1,12,17.8,1.3,0,191306
"4978",1913,6,1913-06-15,5,11.7,18.3,2.5,0,191306
"4979",1913,6,1913-06-16,8.9,14.5,20,6.4,0,191306
"4980",1913,6,1913-06-17,7.2,14.5,21.7,0,1,191306
"4981",1913,6,1913-06-18,7.2,15.3,23.3,2.3,0,191306
"4982",1913,6,1913-06-19,13.9,17.3,20.6,7.6,0,191306
"4983",1913,6,1913-06-20,10,15.9,21.7,2,0,191306
"4984",1913,6,1913-06-21,7.2,12,16.7,1,0,191306
"4985",1913,6,1913-06-22,10.6,16.2,21.7,0.5,2,191306
"4986",1913,6,1913-06-23,12.2,17.5,22.8,0,1,191306
"4987",1913,6,1913-06-24,12.2,16.1,20,2,0,191306
"4988",1913,6,1913-06-25,12.8,17.3,21.7,0.3,1,191306
"4989",1913,6,1913-06-26,13.3,17.8,22.2,4.3,0,191306
"4990",1913,6,1913-06-27,10,16.7,23.3,0.3,1,191306
"4991",1913,6,1913-06-28,14.4,18.6,22.8,3.6,0,191306
"4992",1913,6,1913-06-29,10.6,18.4,26.1,0,1,191306
"4993",1913,6,1913-06-30,13.3,17,20.6,4.6,0,191306
"4994",1913,7,1913-07-01,12.8,17.5,22.2,2.3,0,191307
"4995",1913,7,1913-07-02,7.2,13.3,19.4,0,4,191307
"4996",1913,7,1913-07-03,3.9,12,20,0,3,191307
"4997",1913,7,1913-07-04,12.8,17.8,22.8,0,2,191307
"4998",1913,7,1913-07-05,10,18.4,26.7,0,1,191307
"4999",1913,7,1913-07-06,10.6,18.4,26.1,2,0,191307
"5000",1913,7,1913-07-07,9.4,17.2,25,0,5,191307
"5001",1913,7,1913-07-08,7.8,16.1,24.4,0,4,191307
"5002",1913,7,1913-07-09,11.1,17,22.8,0,3,191307
"5003",1913,7,1913-07-10,11.1,17,22.8,0,2,191307
"5004",1913,7,1913-07-11,8.3,16.1,23.9,0,1,191307
"5005",1913,7,1913-07-12,7.2,13.3,19.4,6.1,0,191307
"5006",1913,7,1913-07-13,6.7,10,13.3,3.6,0,191307
"5007",1913,7,1913-07-14,12.8,16.4,20,0,20,191307
"5008",1913,7,1913-07-15,6.7,15.6,24.4,0,19,191307
"5009",1913,7,1913-07-16,8.9,17,25,0,18,191307
"5010",1913,7,1913-07-17,7.8,17.8,27.8,0,17,191307
"5011",1913,7,1913-07-18,8.9,19.5,30,0,16,191307
"5012",1913,7,1913-07-19,11.1,21.7,32.2,0,15,191307
"5013",1913,7,1913-07-20,13.3,23.1,32.8,0,14,191307
"5014",1913,7,1913-07-21,13.3,23.1,32.8,0,13,191307
"5015",1913,7,1913-07-22,15,23.6,32.2,0,12,191307
"5016",1913,7,1913-07-23,13.9,23.4,32.8,0,11,191307
"5017",1913,7,1913-07-24,15.6,23.9,32.2,0,10,191307
"5018",1913,7,1913-07-25,15,21.7,28.3,0,9,191307
"5019",1913,7,1913-07-26,12.2,20.6,28.9,0,8,191307
"5020",1913,7,1913-07-27,15,23.1,31.1,0,7,191307
"5021",1913,7,1913-07-28,12.2,17.5,22.8,0,6,191307
"5022",1913,7,1913-07-29,7.8,14.8,21.7,0,5,191307
"5023",1913,7,1913-07-30,10,18.6,27.2,0,4,191307
"5024",1913,7,1913-07-31,12.2,21.4,30.6,0,3,191307
"5025",1913,8,1913-08-01,12.8,22.8,32.8,0,2,191308
"5026",1913,8,1913-08-02,13.9,23.1,32.2,0,1,191308
"5027",1913,8,1913-08-03,14.4,21.9,29.4,2.8,0,191308
"5028",1913,8,1913-08-04,14.4,21.4,28.3,3.6,0,191308
"5029",1913,8,1913-08-05,13.9,21.4,28.9,0,3,191308
"5030",1913,8,1913-08-06,15.6,20.3,25,0,2,191308
"5031",1913,8,1913-08-07,14.4,19.2,23.9,0,1,191308
"5032",1913,8,1913-08-08,13.9,17.3,20.6,1,0,191308
"5033",1913,8,1913-08-09,12.2,19.7,27.2,0,3,191308
"5034",1913,8,1913-08-10,10.6,19.8,28.9,0,2,191308
"5035",1913,8,1913-08-11,13.9,21.7,29.4,0,1,191308
"5036",1913,8,1913-08-12,14.4,17.8,21.1,2.8,0,191308
"5037",1913,8,1913-08-13,8.9,14.5,20,0.8,1,191308
"5038",1913,8,1913-08-14,10,13.1,16.1,2.3,0,191308
"5039",1913,8,1913-08-15,7.2,13.6,20,0,2,191308
"5040",1913,8,1913-08-16,7.2,15,22.8,0,1,191308
"5041",1913,8,1913-08-17,10,13.9,17.8,19.1,0,191308
"5042",1913,8,1913-08-18,7.2,11.4,15.6,0,16,191308
"5043",1913,8,1913-08-19,6.7,13.9,21.1,0,15,191308
"5044",1913,8,1913-08-20,7.2,15.3,23.3,0,14,191308
"5045",1913,8,1913-08-21,7.2,15.6,23.9,0,13,191308
"5046",1913,8,1913-08-22,8.9,17.8,26.7,0,12,191308
"5047",1913,8,1913-08-23,15.6,23.1,30.6,0,11,191308
"5048",1913,8,1913-08-24,11.7,19.5,27.2,0,10,191308
"5049",1913,8,1913-08-25,8.9,17.8,26.7,0,9,191308
"5050",1913,8,1913-08-26,12.2,18.9,25.6,0,8,191308
"5051",1913,8,1913-08-27,10.6,18.1,25.6,0,7,191308
"5052",1913,8,1913-08-28,7.2,15.6,23.9,0,6,191308
"5053",1913,8,1913-08-29,11.1,20,28.9,0,5,191308
"5054",1913,8,1913-08-30,11.1,18.9,26.7,0,4,191308
"5055",1913,8,1913-08-31,13.3,15.6,17.8,0,3,191308
"5056",1913,9,1913-09-01,6.7,13.4,20,0,2,191309
"5057",1913,9,1913-09-02,6.1,11.1,16.1,0,1,191309
"5058",1913,9,1913-09-03,12.8,17,21.1,2.5,0,191309
"5059",1913,9,1913-09-04,12.8,16.4,20,2.3,0,191309
"5060",1913,9,1913-09-05,7.2,13.9,20.6,0,3,191309
"5061",1913,9,1913-09-06,5.6,12.3,18.9,0,2,191309
"5062",1913,9,1913-09-07,2.2,10.8,19.4,0,1,191309
"5063",1913,9,1913-09-08,4.4,13.3,22.2,1,0,191309
"5064",1913,9,1913-09-09,4.4,10,15.6,0,8,191309
"5065",1913,9,1913-09-10,2.8,10.3,17.8,0,7,191309
"5066",1913,9,1913-09-11,2.2,10.8,19.4,0,6,191309
"5067",1913,9,1913-09-12,4.4,13.1,21.7,0,5,191309
"5068",1913,9,1913-09-13,8.3,14.5,20.6,0,4,191309
"5069",1913,9,1913-09-14,7.2,13.1,18.9,0,3,191309
"5070",1913,9,1913-09-15,4.4,11.9,19.4,0,2,191309
"5071",1913,9,1913-09-16,6.7,16.4,26.1,0,1,191309
"5072",1913,9,1913-09-17,6.7,14.8,22.8,1,0,191309
"5073",1913,9,1913-09-18,7.2,13.1,18.9,0.3,16,191309
"5074",1913,9,1913-09-19,0.6,8.7,16.7,0,15,191309
"5075",1913,9,1913-09-20,1.1,10,18.9,0,14,191309
"5076",1913,9,1913-09-21,5.6,11.4,17.2,0,13,191309
"5077",1913,9,1913-09-22,6.1,11.7,17.2,0,12,191309
"5078",1913,9,1913-09-23,0,8.4,16.7,0,11,191309
"5079",1913,9,1913-09-24,0.6,8.9,17.2,0,10,191309
"5080",1913,9,1913-09-25,1.1,9.5,17.8,0,9,191309
"5081",1913,9,1913-09-26,1.7,10.3,18.9,0,8,191309
"5082",1913,9,1913-09-27,7.2,14.2,21.1,0,7,191309
"5083",1913,9,1913-09-28,8.3,13.1,17.8,0,6,191309
"5084",1913,9,1913-09-29,6.7,12.5,18.3,0,5,191309
"5085",1913,9,1913-09-30,4.4,11.1,17.8,0,4,191309
"5086",1913,10,1913-10-01,2.8,11.4,20,0,3,191310
"5087",1913,10,1913-10-02,9.4,14.2,18.9,0,2,191310
"5088",1913,10,1913-10-03,1.7,7,12.2,0,1,191310
"5089",1913,10,1913-10-04,0.6,6.4,12.2,3,0,191310
"5090",1913,10,1913-10-05,-2.2,5,12.2,0,3,191310
"5091",1913,10,1913-10-06,0,5,10,0,2,191310
"5092",1913,10,1913-10-07,4.4,8.3,12.2,0,1,191310
"5093",1913,10,1913-10-08,5,7,8.9,6.1,0,191310
"5094",1913,10,1913-10-09,2.8,6.1,9.4,0,1,191310
"5095",1913,10,1913-10-10,0.6,2.8,5,18.5,0,191310
"5096",1913,10,1913-10-11,0,6.7,13.3,10.2,0,191310
"5097",1913,10,1913-10-12,6.1,10.9,15.6,0,1,191310
"5098",1913,10,1913-10-13,3.3,7.8,12.2,7.6,0,191310
"5099",1913,10,1913-10-14,1.1,6.1,11.1,0,1,191310
"5100",1913,10,1913-10-15,0,3.4,6.7,7.9,0,191310
"5101",1913,10,1913-10-16,1.1,4.7,8.3,0,2,191310
"5102",1913,10,1913-10-17,-1.1,3.9,8.9,0,1,191310
"5103",1913,10,1913-10-18,4.4,6.7,8.9,2.5,0,191310
"5104",1913,10,1913-10-19,3.3,6.1,8.9,0,12,191310
"5105",1913,10,1913-10-20,6.1,8.9,11.7,0,11,191310
"5106",1913,10,1913-10-21,3.9,8.6,13.3,0,10,191310
"5107",1913,10,1913-10-22,1.7,7.3,12.8,0,9,191310
"5108",1913,10,1913-10-23,7.8,9.2,10.6,0.5,8,191310
"5109",1913,10,1913-10-24,4.4,7.8,11.1,0,7,191310
"5110",1913,10,1913-10-25,-3.3,2.3,7.8,0,6,191310
"5111",1913,10,1913-10-26,1.1,5.3,9.4,0,5,191310
"5112",1913,10,1913-10-27,1.1,6.4,11.7,0,4,191310
"5113",1913,10,1913-10-28,-1.7,2.8,7.2,0,3,191310
"5114",1913,10,1913-10-29,-1.7,3.1,7.8,0,2,191310
"5115",1913,10,1913-10-30,-3.9,1.1,6.1,0,1,191310
"5116",1913,10,1913-10-31,-2.8,-0.9,1.1,1.3,0,191310
"5117",1913,11,1913-11-01,0.6,4.8,8.9,0,3,191311
"5118",1913,11,1913-11-02,0.6,3.7,6.7,0,2,191311
"5119",1913,11,1913-11-03,-4.4,-0.3,3.9,0,1,191311
"5120",1913,11,1913-11-04,-0.6,4.2,8.9,1,0,191311
"5121",1913,11,1913-11-05,4.4,6.4,8.3,3,0,191311
"5122",1913,11,1913-11-06,0.6,5,9.4,2.8,0,191311
