"Year","DayOfYear","variable","value","Percentile_90","Temp_Higher","streak","Heatwave","daily_max_temp","station","Temp_Diff"
1972,"05-29","Max_Temp_Year",34.4,30.31,"Higher",4,"Heatwave",34.4,"Kamloops",NA
1972,"05-30","Max_Temp_Year",32.2,30.56,"Higher",4,"Heatwave",32.2,"Kamloops",NA
1973,"05-13","Max_Temp_Year",31.1,27.9,"Higher",4,"Heatwave",31.1,"Kamloops",NA
1973,"05-14","Max_Temp_Year",34.4,27.9,"Higher",4,"Heatwave",34.4,"Kamloops",NA
1973,"05-15","Max_Temp_Year",31.1,28.26,"Higher",4,"Heatwave",31.1,"Kamloops",NA
1973,"05-16","Max_Temp_Year",30,28.5,"Higher",4,"Heatwave",30,"Kamloops",NA
1973,"09-09","Max_Temp_Year",31.1,30.27,"Higher",3,"Heatwave",31.1,"Kamloops",NA
1973,"09-10","Max_Temp_Year",32.2,30,"Higher",3,"Heatwave",32.2,"Kamloops",NA
1973,"09-11","Max_Temp_Year",32.2,30,"Higher",3,"Heatwave",32.2,"Kamloops",NA
1973,"10-17","Max_Temp_Year",21.7,18.7,"Higher",3,"Heatwave",21.7,"Kamloops",NA
1973,"10-18","Max_Temp_Year",20,18.3,"Higher",3,"Heatwave",20,"Kamloops",NA
1973,"10-19","Max_Temp_Year",23.3,18.3,"Higher",3,"Heatwave",23.3,"Kamloops",NA
1974,"06-14","Max_Temp_Year",35,31.7,"Higher",6,"Heatwave",35,"Kamloops",NA
1974,"06-15","Max_Temp_Year",35,31.7,"Higher",6,"Heatwave",35,"Kamloops",NA
1974,"06-16","Max_Temp_Year",33.3,31.7,"Higher",6,"Heatwave",33.3,"Kamloops",NA
1974,"06-17","Max_Temp_Year",32.8,31.9,"Higher",6,"Heatwave",32.8,"Kamloops",NA
1974,"06-18","Max_Temp_Year",32.8,32.2,"Higher",6,"Heatwave",32.8,"Kamloops",NA
1974,"06-19","Max_Temp_Year",34.4,32.2,"Higher",6,"Heatwave",34.4,"Kamloops",NA
1974,"08-02","Max_Temp_Year",37.2,36.1,"Higher",3,"Heatwave",37.2,"Kamloops",NA
1974,"08-03","Max_Temp_Year",37.2,36.1,"Higher",3,"Heatwave",37.2,"Kamloops",NA
1974,"08-04","Max_Temp_Year",36.7,36.05,"Higher",3,"Heatwave",36.7,"Kamloops",NA
1974,"08-29","Max_Temp_Year",35,32.2,"Higher",3,"Heatwave",35,"Kamloops",NA
1974,"08-30","Max_Temp_Year",33.9,32.2,"Higher",3,"Heatwave",33.9,"Kamloops",NA
1974,"08-31","Max_Temp_Year",32.2,31.76,"Higher",3,"Heatwave",32.2,"Kamloops",NA
1974,"09-23","Max_Temp_Year",28.3,26.42,"Higher",3,"Heatwave",28.3,"Kamloops",NA
1974,"09-24","Max_Temp_Year",27.2,26.1,"Higher",3,"Heatwave",27.2,"Kamloops",NA
1974,"09-25","Max_Temp_Year",27.2,25.7,"Higher",3,"Heatwave",27.2,"Kamloops",NA
1975,"07-03","Max_Temp_Year",35,34.2,"Higher",4,"Heatwave",35,"Kamloops",NA
1975,"07-04","Max_Temp_Year",36.7,34.4,"Higher",4,"Heatwave",36.7,"Kamloops",NA
1975,"07-05","Max_Temp_Year",38.9,34.4,"Higher",4,"Heatwave",38.9,"Kamloops",NA
1975,"07-06","Max_Temp_Year",37.2,34.4,"Higher",4,"Heatwave",37.2,"Kamloops",NA
1975,"10-01","Max_Temp_Year",25,24.3,"Higher",3,"Heatwave",25,"Kamloops",NA
1975,"10-02","Max_Temp_Year",29.4,23.91,"Higher",3,"Heatwave",29.4,"Kamloops",NA
1975,"10-03","Max_Temp_Year",23.9,23.6,"Higher",3,"Heatwave",23.9,"Kamloops",NA
1977,"04-03","Max_Temp_Year",25.1,19.4,"Higher",6,"Heatwave",25.1,"Kamloops",NA
1977,"04-04","Max_Temp_Year",23.2,19.73,"Higher",6,"Heatwave",23.2,"Kamloops",NA
1977,"04-05","Max_Temp_Year",22.6,20,"Higher",6,"Heatwave",22.6,"Kamloops",NA
1977,"04-06","Max_Temp_Year",21.5,20.18,"Higher",6,"Heatwave",21.5,"Kamloops",NA
1977,"04-07","Max_Temp_Year",26.3,20.3,"Higher",6,"Heatwave",26.3,"Kamloops",NA
1977,"04-08","Max_Temp_Year",22.2,20.54,"Higher",6,"Heatwave",22.2,"Kamloops",NA
1977,"04-22","Max_Temp_Year",23.7,23.06,"Higher",4,"Heatwave",23.7,"Kamloops",NA
1977,"04-23","Max_Temp_Year",28,23.38,"Higher",4,"Heatwave",28,"Kamloops",NA
1977,"04-24","Max_Temp_Year",30.5,23.6,"Higher",4,"Heatwave",30.5,"Kamloops",NA
1977,"04-25","Max_Temp_Year",31.3,23.7,"Higher",4,"Heatwave",31.3,"Kamloops",NA
1978,"06-02","Max_Temp_Year",31.8,30.7,"Higher",4,"Heatwave",31.8,"Kamloops",NA
1978,"06-03","Max_Temp_Year",33.9,31.1,"Higher",4,"Heatwave",33.9,"Kamloops",NA
1978,"06-04","Max_Temp_Year",34.7,31.1,"Higher",4,"Heatwave",34.7,"Kamloops",NA
1978,"06-05","Max_Temp_Year",32.4,31.1,"Higher",4,"Heatwave",32.4,"Kamloops",NA
1979,"04-26","Max_Temp_Year",24.6,23.9,"Higher",5,"Heatwave",24.6,"Kamloops",NA
1979,"04-27","Max_Temp_Year",27.3,24.4,"Higher",5,"Heatwave",27.3,"Kamloops",NA
1979,"04-28","Max_Temp_Year",27.2,24.4,"Higher",5,"Heatwave",27.2,"Kamloops",NA
1979,"04-29","Max_Temp_Year",26.5,24.6,"Higher",5,"Heatwave",26.5,"Kamloops",NA
1979,"04-30","Max_Temp_Year",26.3,25,"Higher",5,"Heatwave",26.3,"Kamloops",NA
1979,"07-16","Max_Temp_Year",35.8,35.5,"Higher",5,"Heatwave",35.8,"Kamloops",NA
1979,"07-17","Max_Temp_Year",36.2,35.6,"Higher",5,"Heatwave",36.2,"Kamloops",NA
1979,"07-18","Max_Temp_Year",38.2,35.6,"Higher",5,"Heatwave",38.2,"Kamloops",NA
1979,"07-19","Max_Temp_Year",40.1,35.6,"Higher",5,"Heatwave",40.1,"Kamloops",NA
1979,"07-20","Max_Temp_Year",39.9,36,"Higher",5,"Heatwave",39.9,"Kamloops",NA
1979,"10-11","Max_Temp_Year",20.7,20.6,"Higher",3,"Heatwave",20.7,"Kamloops",NA
1979,"10-12","Max_Temp_Year",22.2,20.5,"Higher",3,"Heatwave",22.2,"Kamloops",NA
1979,"10-13","Max_Temp_Year",21.1,20.1,"Higher",3,"Heatwave",21.1,"Kamloops",NA
1979,"10-25","Max_Temp_Year",17.4,16.7,"Higher",3,"Heatwave",17.4,"Kamloops",NA
1979,"10-26","Max_Temp_Year",18.7,16.6,"Higher",3,"Heatwave",18.7,"Kamloops",NA
1979,"10-27","Max_Temp_Year",16.5,16.2,"Higher",3,"Heatwave",16.5,"Kamloops",NA
1980,"04-25","Max_Temp_Year",24.3,23.7,"Higher",3,"Heatwave",24.3,"Kamloops",NA
1980,"04-26","Max_Temp_Year",24.4,23.9,"Higher",3,"Heatwave",24.4,"Kamloops",NA
1980,"04-27","Max_Temp_Year",29.7,24.4,"Higher",3,"Heatwave",29.7,"Kamloops",NA
1980,"10-05","Max_Temp_Year",27.5,22.8,"Higher",4,"Heatwave",27.5,"Kamloops",NA
1980,"10-06","Max_Temp_Year",31.3,22.3,"Higher",4,"Heatwave",31.3,"Kamloops",NA
1980,"10-07","Max_Temp_Year",26.3,21.81,"Higher",4,"Heatwave",26.3,"Kamloops",NA
1980,"10-08","Max_Temp_Year",21.8,21.3,"Higher",4,"Heatwave",21.8,"Kamloops",NA
1981,"08-07","Max_Temp_Year",36.2,35.6,"Higher",9,"Heatwave",36.2,"Kamloops",NA
1981,"08-08","Max_Temp_Year",36.8,35.6,"Higher",9,"Heatwave",36.8,"Kamloops",NA
1981,"08-09","Max_Temp_Year",37.3,35.6,"Higher",9,"Heatwave",37.3,"Kamloops",NA
1981,"08-10","Max_Temp_Year",38.7,35.5,"Higher",9,"Heatwave",38.7,"Kamloops",NA
1981,"08-11","Max_Temp_Year",38.6,35.5,"Higher",9,"Heatwave",38.6,"Kamloops",NA
1981,"08-12","Max_Temp_Year",36.3,35.4,"Higher",9,"Heatwave",36.3,"Kamloops",NA
1981,"08-13","Max_Temp_Year",36.7,35.36,"Higher",9,"Heatwave",36.7,"Kamloops",NA
1981,"08-14","Max_Temp_Year",36.3,35,"Higher",9,"Heatwave",36.3,"Kamloops",NA
1981,"08-15","Max_Temp_Year",35.4,35,"Higher",9,"Heatwave",35.4,"Kamloops",NA
1981,"09-15","Max_Temp_Year",29,28.8,"Higher",4,"Heatwave",29,"Kamloops",NA
1981,"09-16","Max_Temp_Year",31.3,28.6,"Higher",4,"Heatwave",31.3,"Kamloops",NA
1981,"09-17","Max_Temp_Year",31.7,28.3,"Higher",4,"Heatwave",31.7,"Kamloops",NA
1981,"09-18","Max_Temp_Year",33.4,28.3,"Higher",4,"Heatwave",33.4,"Kamloops",NA
1982,"06-10","Max_Temp_Year",31.3,31.2,"Higher",3,"Heatwave",31.3,"Kamloops",NA
1982,"06-11","Max_Temp_Year",32.1,31.42,"Higher",3,"Heatwave",32.1,"Kamloops",NA
1982,"06-12","Max_Temp_Year",33.7,31.66,"Higher",3,"Heatwave",33.7,"Kamloops",NA
1982,"06-16","Max_Temp_Year",32.3,31.7,"Higher",6,"Heatwave",32.3,"Kamloops",NA
1982,"06-17","Max_Temp_Year",33.3,31.9,"Higher",6,"Heatwave",33.3,"Kamloops",NA
1982,"06-18","Max_Temp_Year",35.6,32.2,"Higher",6,"Heatwave",35.6,"Kamloops",NA
1982,"06-19","Max_Temp_Year",36.1,32.2,"Higher",6,"Heatwave",36.1,"Kamloops",NA
1982,"06-20","Max_Temp_Year",35,32.4,"Higher",6,"Heatwave",35,"Kamloops",NA
1982,"06-21","Max_Temp_Year",34.3,32.8,"Higher",6,"Heatwave",34.3,"Kamloops",NA
1982,"10-22","Max_Temp_Year",18.9,17.4,"Higher",4,"Heatwave",18.9,"Kamloops",NA
1982,"10-23","Max_Temp_Year",18.7,17.23,"Higher",4,"Heatwave",18.7,"Kamloops",NA
1982,"10-24","Max_Temp_Year",19.8,17,"Higher",4,"Heatwave",19.8,"Kamloops",NA
1982,"10-25","Max_Temp_Year",18,16.7,"Higher",4,"Heatwave",18,"Kamloops",NA
1983,"04-17","Max_Temp_Year",23.9,22,"Higher",3,"Heatwave",23.9,"Kamloops",NA
1983,"04-18","Max_Temp_Year",23.2,22.33,"Higher",3,"Heatwave",23.2,"Kamloops",NA
1983,"04-19","Max_Temp_Year",24.1,22.6,"Higher",3,"Heatwave",24.1,"Kamloops",NA
1983,"05-27","Max_Temp_Year",32.3,30,"Higher",5,"Heatwave",32.3,"Kamloops",NA
1983,"05-28","Max_Temp_Year",34.9,30,"Higher",5,"Heatwave",34.9,"Kamloops",NA
1983,"05-29","Max_Temp_Year",37.2,30.31,"Higher",5,"Heatwave",37.2,"Kamloops",NA
1983,"05-30","Max_Temp_Year",35.7,30.56,"Higher",5,"Heatwave",35.7,"Kamloops",NA
1983,"05-31","Max_Temp_Year",33.1,30.6,"Higher",5,"Heatwave",33.1,"Kamloops",NA
1984,"10-07","Max_Temp_Year",22.9,21.81,"Higher",3,"Heatwave",22.9,"Kamloops",NA
1984,"10-08","Max_Temp_Year",29.2,21.3,"Higher",3,"Heatwave",29.2,"Kamloops",NA
1984,"10-09","Max_Temp_Year",21.4,21,"Higher",3,"Heatwave",21.4,"Kamloops",NA
1985,"04-08","Max_Temp_Year",21.2,20.54,"Higher",3,"Heatwave",21.2,"Kamloops",NA
1985,"04-09","Max_Temp_Year",20.7,20.6,"Higher",3,"Heatwave",20.7,"Kamloops",NA
1985,"04-10","Max_Temp_Year",22.1,20.6,"Higher",3,"Heatwave",22.1,"Kamloops",NA
1985,"05-16","Max_Temp_Year",30.2,28.5,"Higher",3,"Heatwave",30.2,"Kamloops",NA
1985,"05-17","Max_Temp_Year",32.1,28.6,"Higher",3,"Heatwave",32.1,"Kamloops",NA
1985,"05-18","Max_Temp_Year",32.4,28.62,"Higher",3,"Heatwave",32.4,"Kamloops",NA
1985,"07-02","Max_Temp_Year",34.7,33.9,"Higher",3,"Heatwave",34.7,"Kamloops",NA
1985,"07-03","Max_Temp_Year",34.4,34.2,"Higher",3,"Heatwave",34.4,"Kamloops",NA
1985,"07-04","Max_Temp_Year",36.5,34.4,"Higher",3,"Heatwave",36.5,"Kamloops",NA
1986,"04-06","Max_Temp_Year",20.2,20.18,"Higher",3,"Heatwave",20.2,"Kamloops",NA
1986,"04-07","Max_Temp_Year",23.3,20.3,"Higher",3,"Heatwave",23.3,"Kamloops",NA
1986,"04-08","Max_Temp_Year",22.8,20.54,"Higher",3,"Heatwave",22.8,"Kamloops",NA
1986,"05-27","Max_Temp_Year",31.1,30,"Higher",6,"Heatwave",31.1,"Kamloops",NA
1986,"05-28","Max_Temp_Year",33.4,30,"Higher",6,"Heatwave",33.4,"Kamloops",NA
1986,"05-29","Max_Temp_Year",32.2,30.31,"Higher",6,"Heatwave",32.2,"Kamloops",NA
1986,"05-30","Max_Temp_Year",35.1,30.56,"Higher",6,"Heatwave",35.1,"Kamloops",NA
1986,"05-31","Max_Temp_Year",35.5,30.6,"Higher",6,"Heatwave",35.5,"Kamloops",NA
1986,"06-01","Max_Temp_Year",34.5,30.7,"Higher",6,"Heatwave",34.5,"Kamloops",NA
1987,"04-01","Max_Temp_Year",22.4,18.9,"Higher",3,"Heatwave",22.4,"Kamloops",NA
1987,"04-02","Max_Temp_Year",23.3,19.3,"Higher",3,"Heatwave",23.3,"Kamloops",NA
1987,"04-03","Max_Temp_Year",22.5,19.4,"Higher",3,"Heatwave",22.5,"Kamloops",NA
1987,"05-06","Max_Temp_Year",28.5,26.7,"Higher",4,"Heatwave",28.5,"Kamloops",NA
1987,"05-07","Max_Temp_Year",30.2,26.7,"Higher",4,"Heatwave",30.2,"Kamloops",NA
1987,"05-08","Max_Temp_Year",31.4,26.8,"Higher",4,"Heatwave",31.4,"Kamloops",NA
1987,"05-09","Max_Temp_Year",30,27.12,"Higher",4,"Heatwave",30,"Kamloops",NA
1987,"06-29","Max_Temp_Year",36.2,33.68,"Higher",4,"Heatwave",36.2,"Kamloops",NA
1987,"06-30","Max_Temp_Year",37.7,33.58,"Higher",4,"Heatwave",37.7,"Kamloops",NA
1987,"07-01","Max_Temp_Year",37.5,33.8,"Higher",4,"Heatwave",37.5,"Kamloops",NA
1987,"07-02","Max_Temp_Year",35,33.9,"Higher",4,"Heatwave",35,"Kamloops",NA
1987,"09-20","Max_Temp_Year",29.1,27.74,"Higher",3,"Heatwave",29.1,"Kamloops",NA
1987,"09-21","Max_Temp_Year",30.8,27.34,"Higher",3,"Heatwave",30.8,"Kamloops",NA
1987,"09-22","Max_Temp_Year",28.2,27.1,"Higher",3,"Heatwave",28.2,"Kamloops",NA
1987,"10-01","Max_Temp_Year",24.6,24.3,"Higher",3,"Heatwave",24.6,"Kamloops",NA
1987,"10-02","Max_Temp_Year",28.1,23.91,"Higher",3,"Heatwave",28.1,"Kamloops",NA
1987,"10-03","Max_Temp_Year",24,23.6,"Higher",3,"Heatwave",24,"Kamloops",NA
1988,"04-12","Max_Temp_Year",23.9,21.1,"Higher",5,"Heatwave",23.9,"Kamloops",NA
1988,"04-13","Max_Temp_Year",23.4,21.3,"Higher",5,"Heatwave",23.4,"Kamloops",NA
1988,"04-14","Max_Temp_Year",28.4,21.5,"Higher",5,"Heatwave",28.4,"Kamloops",NA
1988,"04-15","Max_Temp_Year",26,21.7,"Higher",5,"Heatwave",26,"Kamloops",NA
1988,"04-16","Max_Temp_Year",24,21.7,"Higher",5,"Heatwave",24,"Kamloops",NA
1988,"09-02","Max_Temp_Year",33.2,31.4,"Higher",4,"Heatwave",33.2,"Kamloops",NA
1988,"09-03","Max_Temp_Year",34.5,31.24,"Higher",4,"Heatwave",34.5,"Kamloops",NA
1988,"09-04","Max_Temp_Year",33.9,31.1,"Higher",4,"Heatwave",33.9,"Kamloops",NA
1988,"09-05","Max_Temp_Year",31.3,31,"Higher",4,"Heatwave",31.3,"Kamloops",NA
1989,"04-11","Max_Temp_Year",22,20.82,"Higher",3,"Heatwave",22,"Kamloops",NA
1989,"04-12","Max_Temp_Year",21.4,21.1,"Higher",3,"Heatwave",21.4,"Kamloops",NA
1989,"04-13","Max_Temp_Year",23.6,21.3,"Higher",3,"Heatwave",23.6,"Kamloops",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"04-05","Max_Temp_Year",21.4,20,"Higher",3,"Heatwave",21.4,"Kamloops",NA
1990,"04-06","Max_Temp_Year",22.5,20.18,"Higher",3,"Heatwave",22.5,"Kamloops",NA
1990,"04-07","Max_Temp_Year",21.5,20.3,"Higher",3,"Heatwave",21.5,"Kamloops",NA
1990,"09-21","Max_Temp_Year",28.4,27.34,"Higher",5,"Heatwave",28.4,"Kamloops",NA
1990,"09-22","Max_Temp_Year",28.7,27.1,"Higher",5,"Heatwave",28.7,"Kamloops",NA
1990,"09-23","Max_Temp_Year",28.7,26.42,"Higher",5,"Heatwave",28.7,"Kamloops",NA
1990,"09-24","Max_Temp_Year",26.7,26.1,"Higher",5,"Heatwave",26.7,"Kamloops",NA
1990,"09-25","Max_Temp_Year",26.7,25.7,"Higher",5,"Heatwave",26.7,"Kamloops",NA
1991,"04-19","Max_Temp_Year",23.4,22.6,"Higher",4,"Heatwave",23.4,"Kamloops",NA
1991,"04-20","Max_Temp_Year",24.8,22.8,"Higher",4,"Heatwave",24.8,"Kamloops",NA
1991,"04-21","Max_Temp_Year",26.5,22.8,"Higher",4,"Heatwave",26.5,"Kamloops",NA
1991,"04-22","Max_Temp_Year",24.1,23.06,"Higher",4,"Heatwave",24.1,"Kamloops",NA
1991,"10-14","Max_Temp_Year",20.3,19.9,"Higher",3,"Heatwave",20.3,"Kamloops",NA
1991,"10-15","Max_Temp_Year",28.1,19.4,"Higher",3,"Heatwave",28.1,"Kamloops",NA
1991,"10-16","Max_Temp_Year",21.7,18.9,"Higher",3,"Heatwave",21.7,"Kamloops",NA
1992,"05-05","Max_Temp_Year",29.5,26.47,"Higher",3,"Heatwave",29.5,"Kamloops",NA
1992,"05-06","Max_Temp_Year",28.9,26.7,"Higher",3,"Heatwave",28.9,"Kamloops",NA
1992,"05-07","Max_Temp_Year",30,26.7,"Higher",3,"Heatwave",30,"Kamloops",NA
1992,"06-21","Max_Temp_Year",33.5,32.8,"Higher",8,"Heatwave",33.5,"Kamloops",NA
1992,"06-22","Max_Temp_Year",36,33.04,"Higher",8,"Heatwave",36,"Kamloops",NA
1992,"06-23","Max_Temp_Year",34.4,33.3,"Higher",8,"Heatwave",34.4,"Kamloops",NA
1992,"06-24","Max_Temp_Year",35.5,33.3,"Higher",8,"Heatwave",35.5,"Kamloops",NA
1992,"06-25","Max_Temp_Year",36,33.5,"Higher",8,"Heatwave",36,"Kamloops",NA
1992,"06-26","Max_Temp_Year",36,33.5,"Higher",8,"Heatwave",36,"Kamloops",NA
1992,"06-27","Max_Temp_Year",35.8,33.73,"Higher",8,"Heatwave",35.8,"Kamloops",NA
1992,"06-28","Max_Temp_Year",33.8,33.73,"Higher",8,"Heatwave",33.8,"Kamloops",NA
1992,"08-12","Max_Temp_Year",35.8,35.4,"Higher",3,"Heatwave",35.8,"Kamloops",NA
1992,"08-13","Max_Temp_Year",36,35.36,"Higher",3,"Heatwave",36,"Kamloops",NA
1992,"08-14","Max_Temp_Year",35.2,35,"Higher",3,"Heatwave",35.2,"Kamloops",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"07-20","Max_Temp_Year",36.6,36,"Higher",6,"Heatwave",36.6,"Kamloops",NA
1994,"07-21","Max_Temp_Year",37.3,36,"Higher",6,"Heatwave",37.3,"Kamloops",NA
1994,"07-22","Max_Temp_Year",37.2,36.1,"Higher",6,"Heatwave",37.2,"Kamloops",NA
1994,"07-23","Max_Temp_Year",39.6,36.1,"Higher",6,"Heatwave",39.6,"Kamloops",NA
1994,"07-24","Max_Temp_Year",39.9,36.2,"Higher",6,"Heatwave",39.9,"Kamloops",NA
1994,"07-25","Max_Temp_Year",37.4,36.2,"Higher",6,"Heatwave",37.4,"Kamloops",NA
1995,"05-27","Max_Temp_Year",30.3,30,"Higher",3,"Heatwave",30.3,"Kamloops",NA
1995,"05-28","Max_Temp_Year",32.3,30,"Higher",3,"Heatwave",32.3,"Kamloops",NA
1995,"05-29","Max_Temp_Year",32.8,30.31,"Higher",3,"Heatwave",32.8,"Kamloops",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,"08-24","Max_Temp_Year",34.2,33.3,"Higher",3,"Heatwave",34.2,"Kamloops",NA
1996,"08-25","Max_Temp_Year",34.4,33.1,"Higher",3,"Heatwave",34.4,"Kamloops",NA
1996,"08-26","Max_Temp_Year",33,32.8,"Higher",3,"Heatwave",33,"Kamloops",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"05-12","Max_Temp_Year",30,27.8,"Higher",4,"Heatwave",30,"Kamloops",NA
1997,"05-13","Max_Temp_Year",30.2,27.9,"Higher",4,"Heatwave",30.2,"Kamloops",NA
1997,"05-14","Max_Temp_Year",29.7,27.9,"Higher",4,"Heatwave",29.7,"Kamloops",NA
1997,"05-15","Max_Temp_Year",29.2,28.26,"Higher",4,"Heatwave",29.2,"Kamloops",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,"04-27","Max_Temp_Year",24.9,24.4,"Higher",10,"Heatwave",24.9,"Kamloops",NA
1998,"04-28","Max_Temp_Year",26.9,24.4,"Higher",10,"Heatwave",26.9,"Kamloops",NA
