"LOCAL_DATE","x","y","TOTAL_PRECIPITATION","STATION_NAME","MAX_TEMPERATURE","MIN_TEMPERATURE","TOTAL_RAIN","MIN_REL_HUMIDITY","LOCAL_YEAR","LOCAL_MONTH","MEAN_TEMPERATURE"
1963-03-09,-122.678888888889,53.8908333333333,0,"Prince_George",6.7,-2.8,0,32,1963,3,2
1963-03-10,-122.678888888889,53.8908333333333,0.5,"Prince_George",7.2,-2.2,0,37,1963,3,2.5
1963-03-11,-122.678888888889,53.8908333333333,0.3,"Prince_George",3.9,-1.1,0,52,1963,3,1.4
1963-03-12,-122.678888888889,53.8908333333333,0,"Prince_George",4.4,-3.3,0,47,1963,3,0.6
1963-03-13,-122.678888888889,53.8908333333333,1.5,"Prince_George",1.1,-4.4,0,64,1963,3,-1.7
1963-03-14,-122.678888888889,53.8908333333333,3.6,"Prince_George",-0.6,-9.4,0,73,1963,3,-5
1963-03-15,-122.678888888889,53.8908333333333,1,"Prince_George",1.7,-16.7,0,58,1963,3,-7.5
1963-03-16,-122.678888888889,53.8908333333333,2.5,"Prince_George",1.1,-5,0,71,1963,3,-2
1963-03-17,-122.678888888889,53.8908333333333,1,"Prince_George",7.2,-5,0,34,1963,3,1.1
1963-03-18,-122.678888888889,53.8908333333333,0.5,"Prince_George",5,-2.2,0,49,1963,3,1.4
1963-03-19,-122.678888888889,53.8908333333333,0,"Prince_George",6.1,-1.7,0,38,1963,3,2.2
1963-03-20,-122.678888888889,53.8908333333333,12.7,"Prince_George",10,0,2.3,50,1963,3,5
1963-03-21,-122.678888888889,53.8908333333333,16.5,"Prince_George",0.6,-4.4,0,89,1963,3,-1.9
1963-03-22,-122.678888888889,53.8908333333333,0.8,"Prince_George",5,-4.4,0,52,1963,3,0.3
1963-03-23,-122.678888888889,53.8908333333333,0,"Prince_George",5.6,-8.3,0,48,1963,3,-1.4
1963-03-24,-122.678888888889,53.8908333333333,0,"Prince_George",5.6,-7.8,0,36,1963,3,-1.1
1963-03-25,-122.678888888889,53.8908333333333,0,"Prince_George",6.1,-3.3,0,44,1963,3,1.4
1963-03-26,-122.678888888889,53.8908333333333,0,"Prince_George",9.4,-4.4,0,29,1963,3,2.5
1963-03-27,-122.678888888889,53.8908333333333,0,"Prince_George",9.4,-2.2,0,44,1963,3,3.6
1963-03-28,-122.678888888889,53.8908333333333,7.4,"Prince_George",5.6,-2.8,0,55,1963,3,1.4
1963-03-29,-122.678888888889,53.8908333333333,2,"Prince_George",0.6,-7.8,0,64,1963,3,-3.6
1963-03-30,-122.678888888889,53.8908333333333,0.5,"Prince_George",-3.9,-9.4,0,65,1963,3,-6.7
1963-03-31,-122.678888888889,53.8908333333333,0,"Prince_George",-1.7,-10.6,0,51,1963,3,-6.2
1963-04-01,-122.678888888889,53.8908333333333,0,"Prince_George",5,-13.9,0,42,1963,4,-4.5
1963-04-02,-122.678888888889,53.8908333333333,0,"Prince_George",7.8,-5.6,0,26,1963,4,1.1
1963-04-03,-122.678888888889,53.8908333333333,0,"Prince_George",7.8,-5,0,30,1963,4,1.4
1963-04-04,-122.678888888889,53.8908333333333,2,"Prince_George",8.3,0.6,2,64,1963,4,4.5
1963-04-05,-122.678888888889,53.8908333333333,0,"Prince_George",10,-2.2,0,43,1963,4,3.9
1963-04-06,-122.678888888889,53.8908333333333,0.3,"Prince_George",4.4,-0.6,0,62,1963,4,1.9
1963-04-07,-122.678888888889,53.8908333333333,0.8,"Prince_George",1.1,-2.2,0,47,1963,4,-0.6
1963-04-08,-122.678888888889,53.8908333333333,0.5,"Prince_George",3.9,-3.9,0,49,1963,4,0
1963-04-09,-122.678888888889,53.8908333333333,0,"Prince_George",9.4,-5.6,0,36,1963,4,1.9
1963-04-10,-122.678888888889,53.8908333333333,0,"Prince_George",12.2,-3.9,0,21,1963,4,4.2
1963-04-11,-122.678888888889,53.8908333333333,0,"Prince_George",13.9,-1.1,0,31,1963,4,6.4
1963-04-12,-122.678888888889,53.8908333333333,5.3,"Prince_George",13.9,-1.7,5.3,30,1963,4,6.1
1963-04-13,-122.678888888889,53.8908333333333,5.6,"Prince_George",10,0,5.6,70,1963,4,5
1963-04-14,-122.678888888889,53.8908333333333,1,"Prince_George",13.3,0,1,46,1963,4,6.7
1963-04-15,-122.678888888889,53.8908333333333,18.5,"Prince_George",7.8,2.8,18.5,85,1963,4,5.3
1963-04-16,-122.678888888889,53.8908333333333,1.8,"Prince_George",8.9,2.2,1.8,58,1963,4,5.6
1963-04-17,-122.678888888889,53.8908333333333,3.3,"Prince_George",11.1,3.3,3.3,51,1963,4,7.2
1963-04-18,-122.678888888889,53.8908333333333,0,"Prince_George",10,-2.2,0,30,1963,4,3.9
1963-04-19,-122.678888888889,53.8908333333333,0,"Prince_George",9.4,1.7,0,40,1963,4,5.6
1963-04-20,-122.678888888889,53.8908333333333,0,"Prince_George",9.4,-1.7,0,32,1963,4,3.9
1963-04-21,-122.678888888889,53.8908333333333,0,"Prince_George",11.1,-2.8,0,25,1963,4,4.2
1963-04-22,-122.678888888889,53.8908333333333,0,"Prince_George",15,-1.7,0,24,1963,4,6.7
1963-04-23,-122.678888888889,53.8908333333333,0,"Prince_George",13.3,0,0,30,1963,4,6.7
1963-04-24,-122.678888888889,53.8908333333333,0,"Prince_George",15,3.3,0,34,1963,4,9.2
1963-04-25,-122.678888888889,53.8908333333333,0,"Prince_George",12.2,4.4,0,44,1963,4,8.3
1963-04-26,-122.678888888889,53.8908333333333,0,"Prince_George",16.1,-0.6,0,35,1963,4,7.8
1963-04-27,-122.678888888889,53.8908333333333,0,"Prince_George",16.1,-0.6,0,31,1963,4,7.8
1963-04-28,-122.678888888889,53.8908333333333,0,"Prince_George",19.4,-1.7,0,26,1963,4,8.9
1963-04-29,-122.678888888889,53.8908333333333,0.8,"Prince_George",19.4,5.6,0.8,32,1963,4,12.5
1963-04-30,-122.678888888889,53.8908333333333,3.6,"Prince_George",12.8,-0.6,1.8,38,1963,4,6.1
1963-05-01,-122.678888888889,53.8908333333333,0,"Prince_George",9.4,-2.2,0,39,1963,5,3.6
1963-05-02,-122.678888888889,53.8908333333333,0,"Prince_George",10.6,-3.9,0,36,1963,5,3.4
1963-05-03,-122.678888888889,53.8908333333333,0.3,"Prince_George",8.9,-1.7,0,42,1963,5,3.6
1963-05-04,-122.678888888889,53.8908333333333,0.3,"Prince_George",10,0,0.3,51,1963,5,5
1963-05-05,-122.678888888889,53.8908333333333,2,"Prince_George",11.1,1.1,2,46,1963,5,6.1
1963-05-06,-122.678888888889,53.8908333333333,0.3,"Prince_George",13.9,-1.1,0.3,37,1963,5,6.4
1963-05-07,-122.678888888889,53.8908333333333,0,"Prince_George",12.2,-1.1,0,31,1963,5,5.6
1963-05-08,-122.678888888889,53.8908333333333,0,"Prince_George",9.4,-1.1,0,49,1963,5,4.2
1963-05-09,-122.678888888889,53.8908333333333,0.3,"Prince_George",10.6,1.7,0.3,47,1963,5,6.2
1963-05-10,-122.678888888889,53.8908333333333,0,"Prince_George",13.9,-2.2,0,41,1963,5,5.9
1963-05-11,-122.678888888889,53.8908333333333,0,"Prince_George",16.1,-3.3,0,34,1963,5,6.4
1963-05-12,-122.678888888889,53.8908333333333,0,"Prince_George",14.4,-1.7,0,47,1963,5,6.4
1963-05-13,-122.678888888889,53.8908333333333,0,"Prince_George",15.6,0.6,0,35,1963,5,8.1
1963-05-14,-122.678888888889,53.8908333333333,2.3,"Prince_George",16.1,4.4,2.3,35,1963,5,10.3
1963-05-15,-122.678888888889,53.8908333333333,15.5,"Prince_George",11.7,2.2,15.5,36,1963,5,7
1963-05-16,-122.678888888889,53.8908333333333,0,"Prince_George",15,0.6,0,25,1963,5,7.8
1963-05-17,-122.678888888889,53.8908333333333,0,"Prince_George",17.8,-2.2,0,24,1963,5,7.8
1963-05-18,-122.678888888889,53.8908333333333,0,"Prince_George",20,4.4,0,21,1963,5,12.2
1963-05-19,-122.678888888889,53.8908333333333,0,"Prince_George",23.3,0.6,0,14,1963,5,12
1963-05-20,-122.678888888889,53.8908333333333,0,"Prince_George",26.1,1.7,0,14,1963,5,13.9
1963-05-21,-122.678888888889,53.8908333333333,0,"Prince_George",27.2,9.4,0,16,1963,5,18.3
1963-05-22,-122.678888888889,53.8908333333333,0.3,"Prince_George",28.3,4.4,0.3,18,1963,5,16.4
1963-05-23,-122.678888888889,53.8908333333333,0,"Prince_George",19.4,5.6,0,22,1963,5,12.5
1963-05-24,-122.678888888889,53.8908333333333,0,"Prince_George",18.3,2.2,0,28,1963,5,10.3
1963-05-25,-122.678888888889,53.8908333333333,0,"Prince_George",12.8,3.9,0,33,1963,5,8.4
1963-05-26,-122.678888888889,53.8908333333333,0,"Prince_George",16.1,-2.2,0,29,1963,5,7
1963-05-27,-122.678888888889,53.8908333333333,0,"Prince_George",17.8,1.1,0,26,1963,5,9.5
1963-05-28,-122.678888888889,53.8908333333333,0,"Prince_George",21.7,0.6,0,26,1963,5,11.2
1963-05-29,-122.678888888889,53.8908333333333,0.3,"Prince_George",17.8,7.8,0.3,39,1963,5,12.8
1963-05-30,-122.678888888889,53.8908333333333,1.3,"Prince_George",15.6,7.8,1.3,40,1963,5,11.7
1963-05-31,-122.678888888889,53.8908333333333,4.1,"Prince_George",16.1,3.9,4.1,47,1963,5,10
1963-06-01,-122.678888888889,53.8908333333333,3.8,"Prince_George",15.6,6.1,3.8,56,1963,6,10.9
1963-06-02,-122.678888888889,53.8908333333333,0,"Prince_George",16.7,6.1,0,35,1963,6,11.4
1963-06-03,-122.678888888889,53.8908333333333,0,"Prince_George",21.1,1.7,0,30,1963,6,11.4
1963-06-04,-122.678888888889,53.8908333333333,1,"Prince_George",16.7,7.2,1,52,1963,6,12
1963-06-05,-122.678888888889,53.8908333333333,0.8,"Prince_George",17.2,5.6,0.8,32,1963,6,11.4
1963-06-06,-122.678888888889,53.8908333333333,0,"Prince_George",17.8,-1.1,0,27,1963,6,8.4
1963-06-07,-122.678888888889,53.8908333333333,0.3,"Prince_George",19.4,6.1,0.3,20,1963,6,12.8
1963-06-08,-122.678888888889,53.8908333333333,9.9,"Prince_George",15.6,3.9,9.9,63,1963,6,9.8
1963-06-09,-122.678888888889,53.8908333333333,1.8,"Prince_George",20,6.7,1.8,43,1963,6,13.4
1963-06-10,-122.678888888889,53.8908333333333,0,"Prince_George",21.1,3.9,0,42,1963,6,12.5
1963-06-11,-122.678888888889,53.8908333333333,11.4,"Prince_George",16.7,11.1,11.4,36,1963,6,13.9
1963-06-12,-122.678888888889,53.8908333333333,0,"Prince_George",15.6,2.2,0,35,1963,6,8.9
1963-06-13,-122.678888888889,53.8908333333333,0,"Prince_George",19.4,1.1,0,24,1963,6,10.3
1963-06-14,-122.678888888889,53.8908333333333,0,"Prince_George",23.3,1.1,0,34,1963,6,12.2
1963-06-15,-122.678888888889,53.8908333333333,0,"Prince_George",27.8,6.7,0,25,1963,6,17.3
1963-06-16,-122.678888888889,53.8908333333333,0,"Prince_George",25,11.7,0,28,1963,6,18.4
1963-06-17,-122.678888888889,53.8908333333333,0,"Prince_George",22.8,6.7,0,35,1963,6,14.8
1963-06-18,-122.678888888889,53.8908333333333,1,"Prince_George",25.6,7.8,1,29,1963,6,16.7
1963-06-19,-122.678888888889,53.8908333333333,8.1,"Prince_George",17.8,7.8,8.1,51,1963,6,12.8
1963-06-20,-122.678888888889,53.8908333333333,2.8,"Prince_George",17.8,5,2.8,42,1963,6,11.4
1963-06-21,-122.678888888889,53.8908333333333,3.8,"Prince_George",18.3,6.7,3.8,48,1963,6,12.5
1963-06-22,-122.678888888889,53.8908333333333,0,"Prince_George",20.6,7.8,0,38,1963,6,14.2
1963-06-23,-122.678888888889,53.8908333333333,0.3,"Prince_George",23.9,5,0.3,28,1963,6,14.5
1963-06-24,-122.678888888889,53.8908333333333,3.6,"Prince_George",16.1,8.3,3.6,54,1963,6,12.2
1963-06-25,-122.678888888889,53.8908333333333,0.3,"Prince_George",12.8,1.7,0.3,55,1963,6,7.3
1963-06-26,-122.678888888889,53.8908333333333,1.5,"Prince_George",14.4,5.6,1.5,45,1963,6,10
1963-06-27,-122.678888888889,53.8908333333333,0,"Prince_George",18.3,2.2,0,32,1963,6,10.3
1963-06-28,-122.678888888889,53.8908333333333,0,"Prince_George",21.1,3.9,0,31,1963,6,12.5
1963-06-29,-122.678888888889,53.8908333333333,0,"Prince_George",19.4,6.7,0,37,1963,6,13.1
1963-06-30,-122.678888888889,53.8908333333333,0.5,"Prince_George",21.7,7.8,0.5,49,1963,6,14.8
1963-07-01,-122.678888888889,53.8908333333333,0,"Prince_George",23.9,9.4,0,37,1963,7,16.7
1963-07-02,-122.678888888889,53.8908333333333,0,"Prince_George",27.8,5,0,24,1963,7,16.4
1963-07-03,-122.678888888889,53.8908333333333,0,"Prince_George",23.3,7.8,0,41,1963,7,15.6
1963-07-04,-122.678888888889,53.8908333333333,0,"Prince_George",28.3,7.2,0,34,1963,7,17.8
1963-07-05,-122.678888888889,53.8908333333333,0,"Prince_George",22.8,10.6,0,29,1963,7,16.7
1963-07-06,-122.678888888889,53.8908333333333,0,"Prince_George",24.4,7.2,0,37,1963,7,15.8
1963-07-07,-122.678888888889,53.8908333333333,0.5,"Prince_George",23.3,11.1,0.5,46,1963,7,17.2
1963-07-08,-122.678888888889,53.8908333333333,0.8,"Prince_George",22.8,9.4,0.8,43,1963,7,16.1
1963-07-09,-122.678888888889,53.8908333333333,1.8,"Prince_George",13.9,7.8,1.8,62,1963,7,10.9
1963-07-10,-122.678888888889,53.8908333333333,10.4,"Prince_George",12.8,8.9,10.4,80,1963,7,10.9
1963-07-11,-122.678888888889,53.8908333333333,0,"Prince_George",15,10,0,76,1963,7,12.5
1963-07-12,-122.678888888889,53.8908333333333,1.5,"Prince_George",20,7.8,1.5,54,1963,7,13.9
1963-07-13,-122.678888888889,53.8908333333333,4.1,"Prince_George",18.3,10.6,4.1,65,1963,7,14.5
1963-07-14,-122.678888888889,53.8908333333333,2.5,"Prince_George",17.8,9.4,2.5,60,1963,7,13.6
1963-07-15,-122.678888888889,53.8908333333333,3.8,"Prince_George",22.8,7.8,3.8,44,1963,7,15.3
1963-07-16,-122.678888888889,53.8908333333333,0,"Prince_George",23.3,10,0,40,1963,7,16.7
1963-07-17,-122.678888888889,53.8908333333333,0,"Prince_George",22.8,6.1,0,37,1963,7,14.5
1963-07-18,-122.678888888889,53.8908333333333,0,"Prince_George",24.4,7.8,0,40,1963,7,16.1
1963-07-19,-122.678888888889,53.8908333333333,1,"Prince_George",21.1,11.7,1,43,1963,7,16.4
1963-07-20,-122.678888888889,53.8908333333333,4.3,"Prince_George",15.6,8.9,4.3,66,1963,7,12.3
1963-07-21,-122.678888888889,53.8908333333333,2,"Prince_George",17.8,8.3,2,45,1963,7,13.1
1963-07-22,-122.678888888889,53.8908333333333,13.7,"Prince_George",16.1,10,13.7,66,1963,7,13.1
1963-07-23,-122.678888888889,53.8908333333333,0.3,"Prince_George",15.6,7.2,0.3,52,1963,7,11.4
1963-07-24,-122.678888888889,53.8908333333333,0,"Prince_George",21.7,2.8,0,35,1963,7,12.3
1963-07-25,-122.678888888889,53.8908333333333,0,"Prince_George",23.3,5,0,33,1963,7,14.2
1963-07-26,-122.678888888889,53.8908333333333,0,"Prince_George",23.9,8.9,0,37,1963,7,16.4
1963-07-27,-122.678888888889,53.8908333333333,3.6,"Prince_George",19.4,10,3.6,38,1963,7,14.7
1963-07-28,-122.678888888889,53.8908333333333,5.3,"Prince_George",20.6,8.3,5.3,54,1963,7,14.5
1963-07-29,-122.678888888889,53.8908333333333,0,"Prince_George",20,3.3,0,45,1963,7,11.7
1963-07-30,-122.678888888889,53.8908333333333,0,"Prince_George",21.1,8.3,0,35,1963,7,14.7
1963-07-31,-122.678888888889,53.8908333333333,0,"Prince_George",20.6,6.7,0,42,1963,7,13.7
1963-08-01,-122.678888888889,53.8908333333333,0,"Prince_George",16.1,8.9,0,59,1963,8,12.5
1963-08-02,-122.678888888889,53.8908333333333,0,"Prince_George",21.1,6.7,0,47,1963,8,13.9
1963-08-03,-122.678888888889,53.8908333333333,0,"Prince_George",27.2,7.8,0,33,1963,8,17.5
1963-08-04,-122.678888888889,53.8908333333333,0,"Prince_George",28.3,10,0,35,1963,8,19.2
1963-08-05,-122.678888888889,53.8908333333333,0,"Prince_George",26.7,15,0,39,1963,8,20.9
1963-08-06,-122.678888888889,53.8908333333333,0,"Prince_George",28.3,10,0,32,1963,8,19.2
1963-08-07,-122.678888888889,53.8908333333333,0,"Prince_George",28.9,9.4,0,24,1963,8,19.2
1963-08-08,-122.678888888889,53.8908333333333,0,"Prince_George",29.4,8.3,0,32,1963,8,18.9
1963-08-09,-122.678888888889,53.8908333333333,3.6,"Prince_George",26.7,12.8,3.6,30,1963,8,19.8
1963-08-10,-122.678888888889,53.8908333333333,0,"Prince_George",27.8,6.1,0,27,1963,8,17
1963-08-11,-122.678888888889,53.8908333333333,0,"Prince_George",28.3,13.3,0,28,1963,8,20.8
1963-08-12,-122.678888888889,53.8908333333333,7.1,"Prince_George",22.8,15,7.1,45,1963,8,18.9
1963-08-13,-122.678888888889,53.8908333333333,7.9,"Prince_George",26.1,10,7.9,47,1963,8,18.1
1963-08-14,-122.678888888889,53.8908333333333,22.9,"Prince_George",18.3,12.2,22.9,66,1963,8,15.3
1963-08-15,-122.678888888889,53.8908333333333,0,"Prince_George",19.4,10,0,50,1963,8,14.7
1963-08-16,-122.678888888889,53.8908333333333,0,"Prince_George",22.8,6.1,0,39,1963,8,14.5
1963-08-17,-122.678888888889,53.8908333333333,0,"Prince_George",23.9,4.4,0,38,1963,8,14.2
1963-08-18,-122.678888888889,53.8908333333333,0,"Prince_George",25,4.4,0,33,1963,8,14.7
1963-08-19,-122.678888888889,53.8908333333333,0.8,"Prince_George",20,10.6,0.8,59,1963,8,15.3
1963-08-20,-122.678888888889,53.8908333333333,13,"Prince_George",13.3,9.4,13,79,1963,8,11.4
1963-08-21,-122.678888888889,53.8908333333333,7.6,"Prince_George",16.7,10,7.6,53,1963,8,13.4
1963-08-22,-122.678888888889,53.8908333333333,1,"Prince_George",14.4,8.3,1,67,1963,8,11.4
1963-08-23,-122.678888888889,53.8908333333333,0,"Prince_George",19.4,5.6,0,44,1963,8,12.5
1963-08-24,-122.678888888889,53.8908333333333,0,"Prince_George",21.1,2.8,0,45,1963,8,12
1963-08-25,-122.678888888889,53.8908333333333,0,"Prince_George",20.6,0.6,0,25,1963,8,10.6
1963-08-26,-122.678888888889,53.8908333333333,6.6,"Prince_George",14.4,7.8,6.6,76,1963,8,11.1
1963-08-27,-122.678888888889,53.8908333333333,2,"Prince_George",20.6,9.4,2,56,1963,8,15
1963-08-28,-122.678888888889,53.8908333333333,0,"Prince_George",22.2,10.6,0,50,1963,8,16.4
1963-08-29,-122.678888888889,53.8908333333333,0,"Prince_George",22.8,5,0,38,1963,8,13.9
1963-08-30,-122.678888888889,53.8908333333333,0,"Prince_George",24.4,6.7,0,44,1963,8,15.6
1963-08-31,-122.678888888889,53.8908333333333,0.3,"Prince_George",26.1,8.9,0.3,39,1963,8,17.5
1963-09-01,-122.678888888889,53.8908333333333,0,"Prince_George",23.3,12.2,0,54,1963,9,17.8
1963-09-02,-122.678888888889,53.8908333333333,0,"Prince_George",20.6,12.8,0,55,1963,9,16.7
1963-09-03,-122.678888888889,53.8908333333333,0,"Prince_George",21.7,10.6,0,59,1963,9,16.2
1963-09-04,-122.678888888889,53.8908333333333,4.3,"Prince_George",21.1,10.6,4.3,66,1963,9,15.9
1963-09-05,-122.678888888889,53.8908333333333,0,"Prince_George",18.3,10,0,58,1963,9,14.2
1963-09-06,-122.678888888889,53.8908333333333,10.9,"Prince_George",15.6,11.1,10.9,89,1963,9,13.4
1963-09-07,-122.678888888889,53.8908333333333,0,"Prince_George",23.3,11.7,0,45,1963,9,17.5
1963-09-08,-122.678888888889,53.8908333333333,0,"Prince_George",26.1,10.6,0,49,1963,9,18.4
1963-09-09,-122.678888888889,53.8908333333333,3.8,"Prince_George",20,11.1,3.8,78,1963,9,15.6
1963-09-10,-122.678888888889,53.8908333333333,0.3,"Prince_George",21.1,11.1,0.3,69,1963,9,16.1
1963-09-11,-122.678888888889,53.8908333333333,0,"Prince_George",22.2,8.3,0,62,1963,9,15.3
1963-09-12,-122.678888888889,53.8908333333333,0,"Prince_George",22.2,8.9,0,54,1963,9,15.6
1963-09-13,-122.678888888889,53.8908333333333,6.1,"Prince_George",15,9.4,6.1,78,1963,9,12.2
1963-09-14,-122.678888888889,53.8908333333333,4.1,"Prince_George",12.8,6.7,4.1,72,1963,9,9.8
1963-09-15,-122.678888888889,53.8908333333333,0.8,"Prince_George",11.1,6.7,0.8,76,1963,9,8.9
1963-09-16,-122.678888888889,53.8908333333333,0,"Prince_George",12.8,1.7,0,53,1963,9,7.3
1963-09-17,-122.678888888889,53.8908333333333,0,"Prince_George",13.9,4.4,0,57,1963,9,9.2
1963-09-18,-122.678888888889,53.8908333333333,1.5,"Prince_George",17.2,6.7,1.5,50,1963,9,12
1963-09-19,-122.678888888889,53.8908333333333,0,"Prince_George",16.7,0.6,0,51,1963,9,8.7
1963-09-20,-122.678888888889,53.8908333333333,0,"Prince_George",17.8,4.4,0,61,1963,9,11.1
1963-09-21,-122.678888888889,53.8908333333333,0.5,"Prince_George",12.8,8.3,0.5,80,1963,9,10.6
1963-09-22,-122.678888888889,53.8908333333333,32.5,"Prince_George",16.1,8.3,32.5,71,1963,9,12.2
1963-09-23,-122.678888888889,53.8908333333333,2.5,"Prince_George",15.6,3.9,2.5,41,1963,9,9.8
1963-09-24,-122.678888888889,53.8908333333333,10.2,"Prince_George",9.4,1.7,10.2,86,1963,9,5.6
1963-09-25,-122.678888888889,53.8908333333333,10.7,"Prince_George",12.8,7.8,10.7,88,1963,9,10.3
1963-09-26,-122.678888888889,53.8908333333333,0,"Prince_George",12.2,7.8,0,94,1963,9,10
1963-09-27,-122.678888888889,53.8908333333333,0,"Prince_George",16.1,5.6,0,58,1963,9,10.9
1963-09-28,-122.678888888889,53.8908333333333,0,"Prince_George",16.7,2.8,0,69,1963,9,9.8
1963-09-29,-122.678888888889,53.8908333333333,0,"Prince_George",19.4,6.1,0,47,1963,9,12.8
1963-09-30,-122.678888888889,53.8908333333333,3.8,"Prince_George",17.8,9.4,3.8,61,1963,9,13.6
1963-10-01,-122.678888888889,53.8908333333333,4.1,"Prince_George",12.8,7.2,4.1,81,1963,10,10
1963-10-02,-122.678888888889,53.8908333333333,8.9,"Prince_George",12.8,5.6,8.9,68,1963,10,9.2
1963-10-03,-122.678888888889,53.8908333333333,2,"Prince_George",10.6,0.6,2,84,1963,10,5.6
1963-10-04,-122.678888888889,53.8908333333333,0,"Prince_George",4.4,-1.1,0,97,1963,10,1.7
1963-10-05,-122.678888888889,53.8908333333333,0,"Prince_George",6.7,-1.1,0,79,1963,10,2.8
1963-10-06,-122.678888888889,53.8908333333333,0,"Prince_George",8.3,-3.9,0,70,1963,10,2.2
1963-10-07,-122.678888888889,53.8908333333333,0,"Prince_George",11.7,1.7,0,52,1963,10,6.7
1963-10-08,-122.678888888889,53.8908333333333,0,"Prince_George",15,3.3,0,44,1963,10,9.2
1963-10-09,-122.678888888889,53.8908333333333,0,"Prince_George",15,1.1,0,37,1963,10,8.1
1963-10-10,-122.678888888889,53.8908333333333,0,"Prince_George",20,0.6,0,43,1963,10,10.3
1963-10-11,-122.678888888889,53.8908333333333,0.3,"Prince_George",16.7,5.6,0.3,43,1963,10,11.2
1963-10-12,-122.678888888889,53.8908333333333,2.3,"Prince_George",13.9,6.1,2.3,56,1963,10,10
1963-10-13,-122.678888888889,53.8908333333333,15.2,"Prince_George",12.8,6.7,15.2,66,1963,10,9.8
1963-10-14,-122.678888888889,53.8908333333333,1,"Prince_George",14.4,6.7,1,88,1963,10,10.6
1963-10-15,-122.678888888889,53.8908333333333,3.3,"Prince_George",18.3,8.3,3.3,54,1963,10,13.3
1963-10-16,-122.678888888889,53.8908333333333,0,"Prince_George",16.7,5,0,55,1963,10,10.9
1963-10-17,-122.678888888889,53.8908333333333,0,"Prince_George",11.1,0,0,60,1963,10,5.6
1963-10-18,-122.678888888889,53.8908333333333,0.8,"Prince_George",7.2,-1.7,0,70,1963,10,2.8
1963-10-19,-122.678888888889,53.8908333333333,0,"Prince_George",7.8,-2.2,0,57,1963,10,2.8
1963-10-20,-122.678888888889,53.8908333333333,0,"Prince_George",12.8,0,0,34,1963,10,6.4
1963-10-21,-122.678888888889,53.8908333333333,18.8,"Prince_George",11.1,1.7,18.8,42,1963,10,6.4
1963-10-22,-122.678888888889,53.8908333333333,0,"Prince_George",8.9,2.8,0,56,1963,10,5.9
1963-10-23,-122.678888888889,53.8908333333333,0,"Prince_George",10.6,3.3,0,48,1963,10,7
1963-10-24,-122.678888888889,53.8908333333333,0,"Prince_George",10.6,3.9,0,36,1963,10,7.3
1963-10-25,-122.678888888889,53.8908333333333,0,"Prince_George",9.4,2.2,0,37,1963,10,5.8
1963-10-26,-122.678888888889,53.8908333333333,0,"Prince_George",7.8,-2.8,0,42,1963,10,2.5
1963-10-27,-122.678888888889,53.8908333333333,0,"Prince_George",7.8,-5.6,0,31,1963,10,1.1
1963-10-28,-122.678888888889,53.8908333333333,0,"Prince_George",8.3,0,0,31,1963,10,4.2
1963-10-29,-122.678888888889,53.8908333333333,0.8,"Prince_George",6.1,-1.7,0,41,1963,10,2.2
1963-10-30,-122.678888888889,53.8908333333333,0,"Prince_George",6.1,-5.6,0,44,1963,10,0.3
1963-10-31,-122.678888888889,53.8908333333333,0,"Prince_George",10,-0.6,0,45,1963,10,4.7
1963-11-01,-122.678888888889,53.8908333333333,9.4,"Prince_George",9.4,1.1,9.4,39,1963,11,5.3
1963-11-02,-122.678888888889,53.8908333333333,0.8,"Prince_George",5,1.1,0,70,1963,11,3.1
1963-11-03,-122.678888888889,53.8908333333333,0,"Prince_George",7.8,1.1,0,46,1963,11,4.5
1963-11-04,-122.678888888889,53.8908333333333,0,"Prince_George",9.4,2.2,0,44,1963,11,5.8
